et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
150.51418180669722,4.080795242845787,0.06127476452414529,0.012696562777524378,0.006868268968064535,0.005828293809459843,40,0,1.0,M5_full_corr,v,1747,1747,oracle,2.8296418333130697,False,2.8296418333130697
179.641138478056,2.4009175603845208,0.07261045400545368,0.012081867043159883,0.005336522244688305,0.006745344798471578,40,0,1.0,M0_raw_p2p,v,1748,1748,oracle,2.8313707767004024,False,2.8313707767004024
175.748764419745,1.5902921139023463,0.06372075297483062,0.012081867043159883,0.005345743825604316,0.006736123217555567,40,0,1.0,M1_raw_p2l,v,1748,1748,oracle,2.8313707767004024,False,2.8313707767004024
185.85109080255836,1.95197247803371,0.030192094998454284,0.012081867043159883,0.0055533902971675675,0.006528476745992316,40,0,0.7773019745637901,M2_raw_huber,v,1748,1748,oracle,2.8313707767004024,False,2.8313707767004024
186.96479041205274,2.403907161029282,0.08089220840856225,0.012081867043159883,0.005496029741269511,0.006585837301890372,40,0,1.0,M3_global_corr,v,1748,1748,oracle,2.8313707767004024,False,2.8313707767004024
162.91928734971492,2.551021047947311,0.06935719804923376,0.012081867043159883,0.006043806150980132,0.0060380608921797516,40,0,1.0,M4_patch_corr,v,1748,1748,oracle,2.8313707767004024,False,2.8313707767004024
149.7194720055116,4.514553356409702,0.05951052781845428,0.012081867043159883,0.0060511869107592875,0.006030680132400596,40,0,1.0,M5_full_corr,v,1748,1748,oracle,2.8313707767004024,False,2.8313707767004024
181.2711001208997,2.599589571317031,0.07045425443262808,0.0123820174861631,0.005452118434718244,0.006929899051444856,40,0,1.0,M0_raw_p2p,v,1749,1749,oracle,2.8333437934051577,False,2.8333437934051577
176.5214320478481,1.7465468096272767,0.060707238772462736,0.0123820174861631,0.00546571334257602,0.00691630414358708,40,0,1.0,M1_raw_p2l,v,1749,1749,oracle,2.8333437934051577,False,2.8333437934051577
186.68969146338762,2.2358835786590654,0.030026914878798484,0.0123820174861631,0.005670587637148085,0.006711429849015015,40,0,0.7770869151288832,M2_raw_huber,v,1749,1749,oracle,2.8333437934051577,False,2.8333437934051577
188.44027863256562,2.6038949238734195,0.07803287882862796,0.0123820174861631,0.005603789532627245,0.006778227953535855,40,0,1.0,M3_global_corr,v,1749,1749,oracle,2.8333437934051577,False,2.8333437934051577
157.6889082695983,2.1725518633425507,0.06891388609765266,0.0123820174861631,0.006226614852087045,0.006155402634076055,40,0,1.0,M4_patch_corr,v,1749,1749,oracle,2.8333437934051577,False,2.8333437934051577
154.40415922797789,5.404414781229314,0.06008549389974336,0.0123820174861631,0.00625506919219811,0.00612694829396499,40,0,1.0,M5_full_corr,v,1749,1749,oracle,2.8333437934051577,False,2.8333437934051577
178.55981095305427,2.4743172536747284,0.07446051511054128,0.01202989221497384,0.005032670686627218,0.006997221528346621,40,0,1.0,M0_raw_p2p,v,1750,1750,oracle,2.835563653579443,False,2.835563653579443
173.52942964919737,1.8730095150789605,0.06786059951372396,0.01202989221497384,0.005044520611434439,0.0069853716035394005,16,0,1.0,M1_raw_p2l,v,1750,1750,oracle,2.835563653579443,False,2.835563653579443
184.78611583594108,2.1674659587463108,0.030832857820346934,0.01202989221497384,0.0052234615875569506,0.006806430627416889,40,0,0.7768251970500413,M2_raw_huber,v,1750,1750,oracle,2.835563653579443,False,2.835563653579443
186.11693347731813,2.4836965396214183,0.08280955436336555,0.01202989221497384,0.005191504337998871,0.006838387876974969,40,0,1.0,M3_global_corr,v,1750,1750,oracle,2.835563653579443,False,2.835563653579443
158.56599239648992,2.05468937777493,0.07245991040230516,0.01202989221497384,0.005778304407232325,0.006251587807741515,40,0,1.0,M4_patch_corr,v,1750,1750,oracle,2.835563653579443,False,2.835563653579443
155.39446568957763,5.260219480673359,0.06206417419324231,0.01202989221497384,0.005763423829232524,0.0062664683857413155,40,0,1.0,M5_full_corr,v,1750,1750,oracle,2.835563653579443,False,2.835563653579443
178.20494056790938,2.5784502305250796,0.07352026822459447,0.012579847334042726,0.005561174489460449,0.007018672844582277,40,0,1.0,M0_raw_p2p,v,1751,1751,oracle,2.8380266951508983,False,2.8380266951508983
167.70993731986434,0.529077010604976,0.0629550291665868,0.012579847334042726,0.005622730077328243,0.006957117256714483,19,0,1.0,M1_raw_p2l,v,1751,1751,oracle,2.8380266951508983,False,2.8380266951508983
185.83959414133307,2.07241629270169,0.02919980124051399,0.012579847334042726,0.0057622235318056155,0.00681762380223711,40,0,0.7769592944444328,M2_raw_huber,v,1751,1751,oracle,2.8380266951508983,False,2.8380266951508983
185.8767704316698,2.584233241896947,0.08129955108942367,0.012579847334042726,0.005713985738587631,0.006865861595455095,40,0,1.0,M3_global_corr,v,1751,1751,oracle,2.8380266951508983,False,2.8380266951508983
156.41082645494623,2.477434999360032,0.07098358357205502,0.012579847334042726,0.006345292257810711,0.006234555076232015,40,0,1.0,M4_patch_corr,v,1751,1751,oracle,2.8380266951508983,False,2.8380266951508983
161.40565145160755,5.546950854810563,0.06212366302164935,0.012579847334042726,0.006170634197453319,0.006409213136589407,40,0,1.0,M5_full_corr,v,1751,1751,oracle,2.8380266951508983,False,2.8380266951508983
175.78538627586437,2.649887044590105,0.07449118284409281,0.012514530088489207,0.005476450918151284,0.007038079170337923,40,0,1.0,M0_raw_p2p,v,1752,1752,oracle,2.8407415879078886,False,2.8407415879078886
165.56521567000286,1.0462261550925662,0.07370421552521328,0.012514530088489207,0.005526654765475476,0.0069878753230137305,40,0,1.0,M1_raw_p2l,v,1752,1752,oracle,2.8407415879078886,False,2.8407415879078886
184.47336275780603,2.286939666728869,0.0300971484178733,0.012514530088489207,0.005710758819527684,0.0068037712689615224,40,0,0.7817539311734566,M2_raw_huber,v,1752,1752,oracle,2.8407415879078886,False,2.8407415879078886
183.2902349118365,2.651730367310016,0.08285290604337517,0.012514530088489207,0.005633378070764283,0.006881152017724924,40,0,1.0,M3_global_corr,v,1752,1752,oracle,2.8407415879078886,False,2.8407415879078886
150.4653355931612,3.374945701203849,0.07242948587169216,0.012514530088489207,0.006267965805106188,0.006246564283383019,40,0,1.0,M4_patch_corr,v,1752,1752,oracle,2.8407415879078886,False,2.8407415879078886
