et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
92.6739793704285,1.2157715951783514,0.0412275823989988,0.004307425758701189,0.00222031042532237,0.002087115333378819,40,0,1.0,M4_patch_corr,iv,4,4,oracle,1.1301738383620625,False,1.1301738383620625
105.06522545963685,1.233932045569599,0.037719789112844924,0.004307425758701189,0.002382868679101931,0.0019245570795992577,40,0,1.0,M5_full_corr,iv,4,4,oracle,1.1301738383620625,False,1.1301738383620625
102.65654164511754,1.348864633138847,0.058746248155712756,0.004332590434106375,0.0021403810960156627,0.002192209338090712,40,0,1.0,M0_raw_p2p,iv,5,5,oracle,1.1304408754509854,False,1.1304408754509854
100.97803531318792,1.4804122874079844,0.053544600931291784,0.004332590434106375,0.0021448383595201563,0.0021877520745862186,40,0,1.0,M1_raw_p2l,iv,5,5,oracle,1.1304408754509854,False,1.1304408754509854
82.43608083988177,1.0362828737312293,0.02108109260029059,0.004332590434106375,0.002192364747302735,0.00214022568680364,40,0,0.7575314476741425,M2_raw_huber,iv,5,5,oracle,1.1304408754509854,False,1.1304408754509854
94.12028111497621,1.3496452899346254,0.04123163526925568,0.004332590434106375,0.00236650156930238,0.001966088864803995,40,0,1.0,M3_global_corr,iv,5,5,oracle,1.1304408754509854,False,1.1304408754509854
91.5218657975397,1.0903701288315752,0.040153930729110165,0.004332590434106375,0.002279195023444113,0.002053395410662262,40,0,1.0,M4_patch_corr,iv,5,5,oracle,1.1304408754509854,False,1.1304408754509854
107.46537431888868,1.156652370445108,0.03671367994056119,0.004332590434106375,0.002401116027180982,0.001931474406925393,40,0,1.0,M5_full_corr,iv,5,5,oracle,1.1304408754509854,False,1.1304408754509854
100.87671958375533,1.2433668315510389,0.059256864404039745,0.00437735872010509,0.0021882686446669784,0.0021890900754381114,40,0,1.0,M0_raw_p2p,iv,6,6,oracle,1.1307226857761732,False,1.1307226857761732
98.66793453336615,1.1216691584261114,0.05501401751650595,0.00437735872010509,0.002194760304051098,0.0021825984160539916,40,0,1.0,M1_raw_p2l,iv,6,6,oracle,1.1307226857761732,False,1.1307226857761732
83.28225754317093,1.0994437602669744,0.022060893264696405,0.00437735872010509,0.002226511269010944,0.0021508474510941455,40,0,0.7570132501264017,M2_raw_huber,iv,6,6,oracle,1.1307226857761732,False,1.1307226857761732
92.28426314846446,1.2389786639421998,0.041737783569770114,0.00437735872010509,0.0024183527717404896,0.0019590059483646,40,0,1.0,M3_global_corr,iv,6,6,oracle,1.1307226857761732,False,1.1307226857761732
89.78108780620893,1.0745036970550246,0.04008436932858275,0.00437735872010509,0.002324181208576825,0.002053177511528265,40,0,1.0,M4_patch_corr,iv,6,6,oracle,1.1307226857761732,False,1.1307226857761732
105.41384509292953,1.0223897940846898,0.03693520490119568,0.00437735872010509,0.002491279922628905,0.0018860787974761847,40,0,1.0,M5_full_corr,iv,6,6,oracle,1.1307226857761732,False,1.1307226857761732
104.61576969421692,1.3948259143175263,0.05989321579097914,0.004397163739476683,0.002179523396559211,0.002217640342917472,40,0,1.0,M0_raw_p2p,iv,7,7,oracle,1.1309943353085379,False,1.1309943353085379
102.66520120372539,1.2474699380763894,0.056055654727203405,0.004397163739476683,0.0021836319843053184,0.0022135317551713646,40,0,1.0,M1_raw_p2l,iv,7,7,oracle,1.1309943353085379,False,1.1309943353085379
80.72284933017714,1.0014884828859818,0.02279493414906894,0.004397163739476683,0.002245020742771746,0.002152142996704937,40,0,0.7574740375943226,M2_raw_huber,iv,7,7,oracle,1.1309943353085379,False,1.1309943353085379
96.383318750837,1.3914718195087805,0.04195958757758371,0.004397163739476683,0.002406076393833009,0.001991087345643674,40,0,1.0,M3_global_corr,iv,7,7,oracle,1.1309943353085379,False,1.1309943353085379
92.69484102861645,1.0572972616210101,0.04023151861799008,0.004397163739476683,0.002324823719763267,0.002072340019713416,40,0,1.0,M4_patch_corr,iv,7,7,oracle,1.1309943353085379,False,1.1309943353085379
108.01368851500737,1.181004676886215,0.037422416982880076,0.004397163739476683,0.002487883780674408,0.0019092799588022748,40,0,1.0,M5_full_corr,iv,7,7,oracle,1.1309943353085379,False,1.1309943353085379
107.08684470323989,0.947035261979181,0.059653756579927934,0.004458709692037559,0.00218219056615986,0.002276519125877699,40,0,1.0,M0_raw_p2p,iv,8,8,oracle,1.1312885515495905,False,1.1312885515495905
107.40898930121256,0.6964065575945106,0.05570801730806565,0.004458709692037559,0.0021866884381398647,0.0022720212538976945,16,0,1.0,M1_raw_p2l,iv,8,8,oracle,1.1312885515495905,False,1.1312885515495905
81.53159467094221,0.7892217068820301,0.02321007394906772,0.004458709692037559,0.0022652378352711416,0.0021934718567664176,40,0,0.7564884537621326,M2_raw_huber,iv,8,8,oracle,1.1312885515495905,False,1.1312885515495905
99.06779088860839,0.9432340268866419,0.042301867221802514,0.004458709692037559,0.0024043376394309013,0.002054372052606658,40,0,1.0,M3_global_corr,iv,8,8,oracle,1.1312885515495905,False,1.1312885515495905
94.13028138750757,0.8707715048961955,0.040663310737128415,0.004458709692037559,0.0023236729679624924,0.0021350367240750667,40,0,1.0,M4_patch_corr,iv,8,8,oracle,1.1312885515495905,False,1.1312885515495905
112.77264388937174,1.0941024637327674,0.03873735160969324,0.004458709692037559,0.0024589920897803807,0.0019997176022571784,40,0,1.0,M5_full_corr,iv,8,8,oracle,1.1312885515495905,False,1.1312885515495905
