trajectory,order,kind,idempotence_P2_rel,normal_eq_resid_rel,pjw_identity_abs_diff_mm,factor2_grad_maxdiff,fd_step_vs_cached_maxdiff
VI,453,p2l,9.120948731347697e-15,5.700168173404788e-16,2.1510571102112408e-13,0.005911185664922304,5.551115123125783e-17
VI,454,p2p,6.807742583937688e-16,2.6879327399410307e-16,0.0,0.00018026347926905495,3.3306690738754696e-16
VI,454,p2l,1.3015742200207749e-14,5.413050234862979e-16,2.8449465006019636e-13,0.012029520730310415,1.0408340855860843e-17
VI,455,p2p,1.1643179806159686e-15,7.448898091359944e-16,1.3877787807814457e-14,9.65990467424304e-05,2.7755575615628914e-16
VI,455,p2l,1.435468553151582e-14,1.0297308938967493e-15,2.983724378680108e-13,0.012835305057443833,1.1102230246251565e-16
VI,456,p2p,3.841712041172756e-15,1.5190170963635184e-15,0.0,0.00020421708090462775,3.1086244689504383e-15
VI,456,p2l,8.822821974746797e-15,5.61948142873075e-16,1.8041124150158794e-13,0.004071088173584721,1.1102230246251565e-16
VI,457,p2p,1.4281049439272193e-15,8.33399195878085e-16,1.3877787807814457e-14,7.951245138269197e-05,2.7755575615628914e-16
VI,457,p2l,1.5592598398771673e-14,3.9084501668907903e-16,3.677613769070831e-13,0.006263631559047765,2.498001805406602e-16
VI,458,p2p,2.3971700156625156e-15,5.470952866469411e-16,0.0,6.646436900588435e-05,2.7755575615628914e-16
VI,458,p2l,1.159097113180181e-14,7.558207335480983e-16,2.983724378680108e-13,0.008086805817076326,1.1796119636642288e-16
VI,459,p2p,1.0567843876359389e-15,1.1149963214981406e-15,6.938893903907228e-15,4.971655465038096e-05,9.992007221626409e-16
VI,459,p2l,7.780136275446488e-15,1.2172015192943874e-15,2.42861286636753e-13,0.0032510477548338204,4.336808689942018e-17
VI,460,p2p,1.1870586712859135e-15,1.0455025982041048e-15,6.938893903907228e-15,0.00018504889155913917,2.7755575615628914e-16
VI,460,p2l,1.2441619890573193e-14,4.870859437031219e-16,2.983724378680108e-13,0.003803895006967959,1.3877787807814457e-16
VI,461,p2p,1.0242763456362232e-15,7.093274795039417e-16,0.0,4.263253376802969e-05,6.938893903907228e-17
VI,461,p2l,1.1941288330336644e-14,7.856388139953302e-16,2.706168622523819e-13,0.004673805812455869,1.734723475976807e-17
VI,462,p2p,3.1934844385691033e-15,1.0614136227169464e-15,3.469446951953614e-14,0.0001410028464385038,3.552713678800501e-15
VI,462,p2l,9.289462925594499e-15,4.0575382672142264e-15,2.914335439641036e-13,0.010766171274264387,4.163336342344337e-17
VI,463,p2p,2.1560554962639968e-15,6.869782333025194e-16,0.0,0.0001084955466873587,3.885780586188048e-16
VI,463,p2l,1.4267220895807233e-14,6.485884881189759e-15,3.5388358909926865e-13,0.0040137044132872775,5.551115123125783e-17
VI,464,p2p,9.100047508105953e-16,1.1632884593069657e-15,6.938893903907228e-15,0.00015705117196854884,6.591949208711867e-16
VI,464,p2l,1.189280989632343e-14,5.2622249521061265e-15,2.914335439641036e-13,0.009723580255739366,2.0816681711721685e-17
VI,465,p2p,3.0064026773844437e-15,9.919338816700095e-16,0.0,8.69218799078187e-05,2.3592239273284576e-16
VI,465,p2l,8.130646846577022e-15,5.2885260592616356e-15,1.1796119636642288e-13,0.00859596020762457,1.942890293094024e-16
VI,466,p2p,4.143818604272571e-15,1.1935140471145667e-15,1.3877787807814457e-14,0.0001490020997972491,2.220446049250313e-16
VI,466,p2l,1.192048901308007e-14,1.589472229469358e-15,2.2898349882893854e-13,0.00484607829902492,4.85722573273506e-17
VI,467,p2p,4.175986126781516e-15,7.251092674198787e-15,1.3877787807814457e-14,0.0001361835763145046,2.220446049250313e-16
VI,467,p2l,1.481277004144921e-14,1.3930421003435263e-15,4.3021142204224816e-13,0.004226776452144458,4.440892098500626e-16
VI,468,p2p,1.1120032362005742e-15,1.4205655342300449e-15,6.938893903907228e-15,0.00011514373523511135,5.759281940243e-16
VI,468,p2l,1.0239331249082797e-14,9.55495383199953e-16,3.3306690738754696e-13,0.006176730945117842,2.6645352591003757e-15
VI,469,p2p,1.3798990925852374e-15,6.153089933319575e-16,0.0,0.0001363193681637176,9.992007221626409e-16
VI,469,p2l,1.0787630355025141e-14,1.0109637811958402e-15,2.2898349882893854e-13,0.0055987299324844605,5.204170427930421e-17
VI,470,p2p,1.4644366652050693e-15,5.293419503182321e-16,6.938893903907228e-15,0.0001386301062541416,2.636779683484747e-16
VI,470,p2l,1.4212803168033072e-14,5.476666866621081e-16,3.3306690738754696e-13,0.011126528170210913,8.326672684688674e-17
VI,471,p2p,2.7109046699538626e-15,4.3609060541651766e-16,2.0816681711721685e-14,7.32589677377945e-05,3.191891195797325e-16
VI,471,p2l,1.255582817388437e-14,9.85343173722162e-16,2.914335439641036e-13,0.007361917759173825,9.71445146547012e-17
VI,472,p2p,1.4977331873200565e-15,5.497693501239006e-16,6.938893903907228e-15,0.00012625729985280693,1.6653345369377348e-16
VI,472,p2l,1.245665394125838e-14,1.0511931023059213e-15,3.191891195797325e-13,0.011243208435334572,2.42861286636753e-17
VI,473,p2p,1.794723476491309e-15,7.60436047493523e-16,1.3877787807814457e-14,0.000152754603169495,1.6653345369377348e-16
VI,473,p2l,7.915397488289708e-15,3.5314080734229917e-16,2.0816681711721685e-13,0.012980424725972182,6.938893903907228e-17
VI,474,p2p,2.8879171114380097e-15,6.409313551220389e-16,0.0,0.0001279915941262491,1.942890293094024e-16
VI,474,p2l,1.0603074840795884e-14,9.701817133227261e-16,3.0531133177191805e-13,0.00973489257606762,9.71445146547012e-17
VI,475,p2p,2.294112198159189e-15,1.141096120465842e-15,6.938893903907228e-15,5.4936631468938124e-05,1.1102230246251565e-16
VI,475,p2l,1.1451716709236955e-14,4.010641688778797e-16,2.914335439641036e-13,0.005205298170970833,1.5612511283791264e-17
VI,476,p2p,5.9926928012679656e-15,1.3098508890233131e-15,1.3877787807814457e-14,0.00010627313860308261,3.2612801348363973e-16
VI,476,p2l,1.303914871945614e-14,6.255119923376729e-16,3.0531133177191805e-13,0.01701959268468545,2.0816681711721685e-17
VI,477,p2p,2.2747835861113713e-15,9.75022737154658e-16,0.0,0.000137741332767706,3.3306690738754696e-16
VI,477,p2l,5.4501113193994294e-15,5.130235747257429e-16,2.0122792321330962e-13,0.03255610090504096,3.382710778154774e-17
VI,478,p2p,1.255499365990295e-15,1.4631024236566894e-15,6.938893903907228e-15,0.00011045025074286289,2.1094237467877974e-15
VI,478,p2l,9.321307170807195e-15,8.847194134559125e-16,2.914335439641036e-13,0.010097954871818443,4.5102810375396984e-17
VI,479,p2p,5.877334675032287e-15,1.2136980901707004e-15,2.0816681711721685e-14,0.00011138790473907804,1.609823385706477e-15
VI,479,p2l,9.381317176048586e-15,7.741943298146774e-16,3.9968028886505635e-12,0.010729978669398621,6.349087922075114e-16
VI,480,p2p,1.8378569812256737e-15,6.821780990797362e-16,6.938893903907228e-15,0.00011876526749965421,2.220446049250313e-16
VI,480,p2l,1.080576484238454e-14,4.3052110862875044e-16,3.122502256758253e-13,0.007860826662316217,2.0816681711721685e-17
VI,481,p2p,3.3368311842072145e-15,1.633235470075499e-15,2.0816681711721685e-14,0.00011688563222920015,1.5612511283791264e-16
VI,481,p2l,1.0592761016355594e-14,4.579777132319759e-16,3.191891195797325e-13,0.007478244438574413,1.6653345369377348e-16
VI,482,p2p,1.4230752847324591e-15,8.93847677654358e-16,1.3877787807814457e-14,0.0001647689818944642,2.220446049250313e-16
VI,482,p2l,1.2070707206606415e-14,6.273630097961768e-16,3.191891195797325e-13,0.011932638022606423,5.0306980803327406e-17
VI,483,p2p,2.3922188245147948e-15,9.476007322838672e-16,0.0,0.00016672938879996185,2.7755575615628914e-16
VI,483,p2l,1.4085377626796332e-14,3.9606239493792905e-16,2.914335439641036e-13,0.011052537517377614,2.42861286636753e-17
VI,484,p2p,2.7334839132980323e-15,4.987780834704766e-16,0.0,0.00011653532133115013,4.996003610813204e-16
VI,484,p2l,7.658214850628636e-15,7.02941151919806e-16,2.220446049250313e-13,0.008602626262570592,1.734723475976807e-17
VI,485,p2p,3.252377433925995e-15,7.608168419578078e-16,1.3877787807814457e-14,5.104582146473347e-05,1.6653345369377348e-16
VI,485,p2l,1.097300794316924e-14,5.570460626475239e-16,2.8449465006019636e-13,0.004798177423920774,5.811323644522304e-17
VI,486,p2p,2.536364078133135e-15,9.5919076152515e-16,2.0816681711721685e-14,9.285960620334689e-05,3.677613769070831e-16
VI,486,p2l,5.395065470433654e-15,7.714014672494619e-16,2.0816681711721685e-13,0.008545385454542996,1.1368683772161603e-13
VI,487,p2p,1.465098301275578e-15,1.0402021165069346e-15,6.938893903907228e-15,0.00013641622780197898,3.3306690738754696e-16
VI,487,p2l,1.2659626798756507e-14,3.1179293030938804e-16,3.0531133177191805e-13,0.007672430869026008,2.7755575615628914e-17
VI,488,p2p,1.1870100616374819e-15,1.1132177819587436e-15,0.0,8.689507978421919e-05,2.7755575615628914e-16
VI,488,p2l,1.482878361150977e-14,2.79806682053262e-16,2.983724378680108e-13,0.009019627234408975,1.1102230246251565e-16
VI,489,p2p,4.079327730118939e-15,8.74087628489141e-16,1.3877787807814457e-14,9.431347610933463e-05,4.884981308350689e-15
VI,489,p2l,7.392857386679567e-15,8.919559855058294e-16,2.498001805406602e-13,0.014644501194643405,5.551115123125783e-17
VI,490,p2p,2.679656158774431e-15,6.555762345100272e-16,6.938893903907228e-15,0.0001905507090971155,4.996003610813204e-16
VI,490,p2l,1.2731131614629813e-14,1.0979952234843615e-15,4.0245584642661925e-13,0.01003697588858627,4.5102810375396984e-17
VI,491,p2p,6.411126733812222e-16,7.576105364002171e-16,1.3877787807814457e-14,0.000158233784257859,8.881784197001252e-16
VI,491,p2l,1.1363683298092687e-14,4.343598832621328e-16,3.0531133177191805e-13,0.010549509484432337,2.949029909160572e-17
VI,492,p2p,1.0904219291264883e-15,7.884542973167311e-16,2.0816681711721685e-14,0.00017531283100158802,3.3306690738754696e-16
VI,492,p2l,1.3779198230937525e-14,4.680115781671255e-16,3.0531133177191805e-13,0.007229101026368973,8.326672684688674e-17
VI,493,p2p,6.943883611285262e-16,1.1299719150671296e-15,2.0816681711721685e-14,0.00010631085555061481,2.7755575615628914e-16
VI,493,p2l,1.8178750296405393e-14,5.733108581762171e-16,5.828670879282072e-13,0.0036932234780152158,7.632783294297951e-17
VI,494,p2p,2.745553257347337e-15,7.782630514842611e-16,6.938893903907228e-15,0.00012790788566947875,1.942890293094024e-16
VI,494,p2l,1.3233220994417108e-14,6.063577341764711e-16,3.7470027081099033e-13,0.0049091433542198595,1.214306433183765e-17
VI,495,p2p,1.5357709519978906e-15,9.341128476004066e-16,0.0,9.520284048302602e-05,6.661338147750939e-16
VI,495,p2l,1.0952108788424775e-14,9.661399184794017e-16,2.0816681711721685e-13,0.003184461766928099,2.7755575615628914e-17
VI,496,p2p,3.2953761456522383e-15,1.3469544828858387e-15,2.0816681711721685e-14,9.693687067684545e-05,1.7763568394002505e-15
VI,496,p2l,1.0772064643591624e-14,8.474012541612528e-16,2.983724378680108e-13,0.005674919219720588,4.85722573273506e-17
VI,497,p2p,3.978117913493329e-15,1.023059060562285e-15,0.0,0.00016787352447478893,2.914335439641036e-16
VI,497,p2l,1.492838703348908e-14,6.269801241007492e-16,4.0245584642661925e-13,0.005589269620842224,1.1102230246251565e-16
VI,498,p2p,1.8076610038988047e-15,9.776957046792157e-16,0.0,0.00016011694064312076,1.3322676295501878e-15
VI,498,p2l,1.0857724413030523e-14,9.16872350762609e-16,2.7755575615628914e-13,0.011632837998100075,2.0816681711721685e-17
VI,499,p2p,1.9405986491468152e-15,8.194414974213285e-16,1.3877787807814457e-14,0.0001782045388090841,1.0269562977782698e-15
VI,499,p2l,9.124873167985367e-15,7.363771293502472e-16,2.914335439641036e-13,0.00953548038732055,1.3877787807814457e-16
VI,500,p2p,7.531283065210006e-16,6.528800274999378e-16,0.0,0.00014836677474670433,2.220446049250313e-16
VI,500,p2l,5.099412011434745e-15,3.6417003676991396e-15,2.3592239273284576e-13,0.008214893159807113,7.632783294297951e-17
IV,216,p2p,1.4837930191284474e-15,1.0344796024778122e-15,1.3877787807814457e-14,6.499808407604141e-05,0.0
IV,216,p2l,9.333540285641848e-15,6.881656674427613e-16,1.5265566588595902e-13,0.006645291917019678,0.0
IV,217,p2p,1.7468792550722408e-15,6.892289629033692e-16,6.938893903907228e-15,0.0002561814614873495,0.0
IV,217,p2l,9.813506027073291e-15,6.200922368719882e-16,1.5959455978986625e-13,0.0032025672258444845,0.0
IV,218,p2p,4.381853732715193e-16,4.770593374289834e-16,0.0,8.739148157267673e-05,0.0
IV,218,p2l,1.1947158562782834e-14,8.670830834417599e-16,2.3592239273284576e-13,0.004035304728972941,0.0
IV,219,p2p,3.975633789300644e-15,9.118435184317792e-16,1.3877787807814457e-14,0.00013668989878260775,0.0
IV,219,p2l,8.268038429031047e-15,2.9230083647411147e-16,2.1510571102112408e-13,0.002470412858056957,0.0
IV,220,p2p,1.3840380004564504e-15,1.5697653776354122e-15,2.7755575615628914e-14,0.0001804468492872663,0.0
IV,220,p2l,9.438990294175023e-15,3.5064996292555683e-16,2.42861286636753e-13,0.0018069860149943495,0.0
IV,221,p2p,1.1776630686571193e-15,8.355614975767309e-16,0.0,8.38652660790733e-05,0.0
IV,221,p2l,7.223990344375853e-15,2.331661514842476e-16,2.0816681711721685e-13,0.005114201081608106,0.0
IV,222,p2p,2.9778806728294946e-15,4.205507141371378e-16,6.938893903907228e-15,7.808235044785871e-05,0.0
IV,222,p2l,1.1124225600606313e-14,3.863172560442884e-16,2.8449465006019636e-13,0.007809880780881809,0.0
IV,223,p2p,1.222081631567739e-15,8.530036050388074e-16,6.938893903907228e-15,0.00017942164295754737,0.0
IV,223,p2l,1.0567612640428386e-14,4.507481879725547e-16,3.191891195797325e-13,0.0031159811542076903,0.0
IV,224,p2p,3.0703815498114683e-15,4.732882801167066e-16,6.938893903907228e-15,0.00011913059449982638,0.0
IV,224,p2l,1.2173894428860214e-14,4.4172343475999324e-16,2.42861286636753e-13,0.00541233746986047,0.0
IV,225,p2p,3.1024310845170112e-15,3.4253867726712637e-16,0.0,0.00012075972977081129,0.0
IV,225,p2l,8.924309391131137e-15,6.248175788765358e-16,2.3592239273284576e-13,0.011176427278097128,0.0
IV,226,p2p,2.469812364897842e-15,5.910751380267801e-16,6.938893903907228e-15,0.00017083831668257207,0.0
IV,226,p2l,8.906081506041769e-15,4.312949166714044e-16,2.2898349882893854e-13,0.008091700426236447,0.0
IV,227,p2p,1.1967299185037366e-15,6.886370065242543e-16,6.938893903907228e-15,0.00011821104932318487,0.0
IV,227,p2l,5.9953806744976296e-15,5.900620367545488e-17,2.3592239273284576e-13,0.0044913873447351,0.0
IV,228,p2p,2.6464505503766008e-15,6.225563888218788e-16,0.0,0.00017869674696197047,0.0
IV,228,p2l,1.22277911087032e-14,1.46343584243889e-15,2.7755575615628914e-13,0.0028064801062956113,0.0
IV,229,p2p,2.5191334558816295e-15,5.129743145044332e-16,0.0,8.71015305802126e-05,0.0
IV,229,p2l,5.553276876074423e-15,8.563733724312435e-16,2.0816681711721685e-13,0.006111308079373372,0.0
IV,230,p2p,3.4316247615459756e-15,2.6898293682693894e-16,0.0,0.0001264053375202509,0.0
IV,230,p2l,9.934784062847933e-15,5.098919600207268e-16,2.0122792321330962e-13,0.008024596460978367,0.0
IV,231,p2p,2.834800528861584e-15,9.109497062593957e-16,6.938893903907228e-15,5.5000194507491204e-05,0.0
IV,231,p2l,9.416340028450095e-15,4.740170229574451e-16,2.8449465006019636e-13,0.015453970341447756,0.0
IV,232,p2p,3.3868891003668742e-15,2.6791030973626474e-15,0.0,8.7350880204058e-05,0.0
IV,232,p2l,8.046792586099123e-15,7.212522586340259e-16,2.1510571102112408e-13,0.01313376141360106,0.0
IV,233,p2p,2.1018482266848783e-15,1.4050330398874504e-15,0.0,8.607357240437595e-05,0.0
IV,233,p2l,1.5815591180909245e-14,2.7535928610842563e-15,2.7755575615628914e-13,0.013671125823890849,0.0
IV,234,p2p,2.0554660308145353e-15,1.27872727198388e-15,1.3877787807814457e-14,0.00012174485523078898,0.0
IV,234,p2l,1.0631690587116197e-14,9.50135771592423e-16,2.498001805406602e-13,0.006957023587136974,0.0
IV,235,p2p,8.917116655898447e-16,7.179426843405223e-16,0.0,3.849211401786394e-05,0.0
IV,235,p2l,1.4331879780753267e-14,3.9865598468811106e-16,2.2898349882893854e-13,0.014407828072361089,0.0
IV,236,p2p,1.2111660385524998e-15,5.469283168400758e-16,6.938893903907228e-15,8.736213301881873e-05,0.0
IV,236,p2l,1.12135893765363e-14,3.8020501586651916e-16,2.3592239273284576e-13,0.007079234091104709,0.0
IV,237,p2p,1.8988874604540155e-15,7.734925953662467e-16,6.938893903907228e-15,0.00016266453640057313,0.0
IV,237,p2l,1.11806969678432e-14,4.444713580714806e-16,2.498001805406602e-13,0.0038445524154996254,0.0
IV,238,p2p,2.4093777920904626e-15,2.621154047953854e-16,6.938893903907228e-15,0.00014613242491072834,0.0
IV,238,p2l,1.1119680816315168e-14,1.1569394542901058e-15,2.3592239273284576e-13,0.0035836893639546764,0.0
IV,239,p2p,2.5593071634204045e-15,7.615735666784553e-16,6.938893903907228e-15,8.999170491722636e-05,0.0
IV,239,p2l,8.933680344721848e-15,9.096798067262525e-16,2.3592239273284576e-13,0.006975649075564132,0.0
IV,240,p2p,2.894991052320932e-15,1.0178116223546492e-15,2.0816681711721685e-14,0.00012628209079710846,0.0
IV,240,p2l,1.3004728774064477e-14,1.2412248036303539e-15,3.0531133177191805e-13,0.0056291677735380435,0.0
IV,241,p2p,5.0290574528368134e-15,6.410456861040973e-16,6.938893903907228e-15,0.00019149180336526517,0.0
IV,241,p2l,9.185492068869725e-15,5.706717939741773e-16,2.220446049250313e-13,0.014279231290951381,0.0
IV,242,p2p,5.590060118846528e-15,1.2723105104830764e-15,2.0816681711721685e-14,0.00014369947825840224,0.0
IV,242,p2l,8.131263478168458e-15,1.2870768000311801e-15,2.3592239273284576e-13,0.012614867194596886,0.0
IV,243,p2p,3.0956906122864434e-15,6.152779167020532e-16,1.3877787807814457e-14,0.00010626705705836861,0.0
IV,243,p2l,1.2579250347068005e-14,7.609618440842308e-16,2.7755575615628914e-13,0.01478257431531042,0.0
IV,244,p2p,5.494818427996376e-15,8.905913288151918e-16,1.3877787807814457e-14,7.810873128990398e-05,0.0
IV,244,p2l,1.5854142658458306e-14,4.2959056589803013e-16,3.3306690738754696e-13,0.009072251665338624,0.0
IV,245,p2p,4.939064949013485e-15,4.338949900651304e-16,6.938893903907228e-15,9.640723907019914e-05,0.0
IV,245,p2l,1.042356851964042e-14,6.684684278053298e-16,2.3592239273284576e-13,0.011105011858301213,0.0
IV,246,p2p,2.433062223260236e-15,9.150220391544293e-16,6.938893903907228e-15,0.00011450708320525499,0.0
IV,246,p2l,1.2409246959162934e-14,3.225057025634215e-16,2.3592239273284576e-13,0.009446472962687398,0.0
IV,247,p2p,5.04076163451572e-15,1.0271828992963323e-15,0.0,0.0001893375702723757,0.0
IV,247,p2l,1.2028012974112897e-14,6.503316268902842e-16,2.706168622523819e-13,0.008304389886465145,0.0
IV,248,p2p,1.3975345726505811e-15,7.213558662258809e-16,6.938893903907228e-15,4.387191229657337e-05,0.0
IV,248,p2l,1.747608237568096e-14,1.568647295061188e-15,4.0245584642661925e-13,0.004643172309695297,0.0
IV,249,p2p,2.4581622834924526e-15,7.253519093624283e-16,6.938893903907228e-15,0.00010455782775879458,0.0
IV,249,p2l,1.391012997983401e-14,1.0100298601539998e-15,3.7470027081099033e-13,0.00541433538548723,0.0
IV,250,p2p,2.2397246096404624e-15,3.6616132726140584e-16,0.0,9.149946153922534e-05,0.0
IV,250,p2l,1.1638751777201158e-14,1.2619081240158069e-15,2.5673907444456745e-13,0.0033571521240374075,0.0
IV,251,p2p,1.454649238381802e-15,4.624179767480862e-16,1.3877787807814457e-14,0.00025114191333125944,0.0
IV,251,p2l,6.8549679934648394e-15,1.0904087034801961e-15,1.8041124150158794e-13,0.01104164276142666,0.0
IV,252,p2p,2.102791453714661e-15,8.825651848732392e-16,1.3877787807814457e-14,0.00011150244323552411,0.0
IV,252,p2l,1.0468096682169977e-14,2.8451789932083584e-15,2.7755575615628914e-13,0.006735692556399485,0.0
