trajectory,error_deg,ecdf,n_valid
IV,9.091515096237083,0.28846153846153844,156
IV,9.104328400945713,0.2948717948717949,156
IV,9.330882094523137,0.30128205128205127,156
IV,9.465501423115109,0.3076923076923077,156
IV,9.550627124178108,0.3141025641025641,156
IV,9.557116885772611,0.32051282051282054,156
IV,9.704456696126305,0.3269230769230769,156
IV,9.826887637505429,0.3333333333333333,156
IV,9.892178917400239,0.33974358974358976,156
IV,9.90348417767068,0.34615384615384615,156
IV,10.265806934202335,0.3525641025641026,156
IV,10.365553451530955,0.358974358974359,156
IV,10.449993350370145,0.36538461538461536,156
IV,10.554394183686084,0.3717948717948718,156
IV,10.81829782106132,0.3782051282051282,156
IV,10.866718508180387,0.38461538461538464,156
IV,10.877079862906555,0.391025641025641,156
IV,10.935132962356713,0.3974358974358974,156
IV,11.056512707994964,0.40384615384615385,156
IV,11.063394769894666,0.41025641025641024,156
IV,11.07501650054699,0.4166666666666667,156
IV,11.347594405457174,0.4230769230769231,156
IV,11.381027983594997,0.42948717948717946,156
IV,11.51571755440985,0.4358974358974359,156
IV,11.648727053367644,0.4423076923076923,156
IV,12.04022022213224,0.44871794871794873,156
IV,12.169321869375004,0.4551282051282051,156
IV,12.389617959404683,0.46153846153846156,156
IV,12.432668821239844,0.46794871794871795,156
IV,12.472920962477218,0.47435897435897434,156
IV,12.508420117867342,0.4807692307692308,156
IV,12.64635294042347,0.48717948717948717,156
IV,12.743976642930413,0.4935897435897436,156
IV,13.13700218105554,0.5,156
IV,13.329180422949566,0.5064102564102564,156
IV,13.381206823184058,0.5128205128205128,156
IV,13.496325041729229,0.5192307692307693,156
IV,13.6486652251945,0.5256410256410257,156
IV,13.737253364005769,0.532051282051282,156
IV,13.756503023636638,0.5384615384615384,156
IV,13.780551540150185,0.5448717948717948,156
IV,13.885197587426044,0.5512820512820513,156
IV,14.251026927547844,0.5576923076923077,156
IV,14.254595761164488,0.5641025641025641,156
IV,14.32926413310764,0.5705128205128205,156
IV,14.562878369520874,0.5769230769230769,156
IV,14.62816790282685,0.5833333333333334,156
IV,14.645080976388625,0.5897435897435898,156
IV,14.701115853814976,0.5961538461538461,156
IV,15.08442085431574,0.6025641025641025,156
IV,15.335078770586675,0.6089743589743589,156
IV,15.502239199659744,0.6153846153846154,156
IV,15.663028234506816,0.6217948717948718,156
IV,15.7749785013911,0.6282051282051282,156
IV,16.168209687855168,0.6346153846153846,156
IV,16.303559190086993,0.6410256410256411,156
IV,16.370577903059704,0.6474358974358975,156
IV,16.56072656518581,0.6538461538461539,156
IV,16.733328251748247,0.6602564102564102,156
IV,16.789006783591066,0.6666666666666666,156
IV,16.876858407806424,0.6730769230769231,156
IV,17.115801051543368,0.6794871794871795,156
IV,17.30730862516219,0.6858974358974359,156
IV,17.381622368087367,0.6923076923076923,156
IV,17.599018377161972,0.6987179487179487,156
IV,17.825746770197167,0.7051282051282052,156
IV,18.084410891147034,0.7115384615384616,156
IV,18.615162155106702,0.717948717948718,156
IV,18.726647193134088,0.7243589743589743,156
IV,18.757264682625607,0.7307692307692307,156
