trajectory,error_deg,ecdf,n_valid
VI,7.672167145791319,0.12375249500998003,501
VI,7.676762415310153,0.12574850299401197,501
VI,7.678653365707527,0.1277445109780439,501
VI,7.7050896164412235,0.12974051896207583,501
VI,7.749327252179335,0.1317365269461078,501
VI,7.883182768222058,0.13373253493013973,501
VI,7.887691809349849,0.13572854291417166,501
VI,8.221526263755567,0.1377245508982036,501
VI,8.234347526365449,0.13972055888223553,501
VI,8.321318746061761,0.14171656686626746,501
VI,8.434314494742338,0.1437125748502994,501
VI,8.508564938501438,0.14570858283433133,501
VI,8.621295090779837,0.14770459081836326,501
VI,8.79074602354889,0.1497005988023952,501
VI,8.833276410790615,0.15169660678642716,501
VI,8.944457519705288,0.1536926147704591,501
VI,8.968412651451766,0.15568862275449102,501
VI,8.979471121132255,0.15768463073852296,501
VI,8.985124109843904,0.1596806387225549,501
VI,8.988677095356522,0.16167664670658682,501
VI,9.111758838362743,0.16367265469061876,501
VI,9.142737618141314,0.1656686626746507,501
VI,9.164053857936787,0.16766467065868262,501
VI,9.229688060748957,0.16966067864271456,501
VI,9.287484313549676,0.17165668662674652,501
VI,9.32115261546819,0.17365269461077845,501
VI,9.333642289360574,0.17564870259481039,501
VI,9.426450070174726,0.17764471057884232,501
VI,9.468714053503033,0.17964071856287425,501
VI,9.501818877924284,0.18163672654690619,501
VI,9.538802586269048,0.18363273453093812,501
VI,9.592148512308395,0.18562874251497005,501
VI,9.595023617711142,0.18762475049900199,501
VI,9.688345906368003,0.18962075848303392,501
VI,9.920090603562262,0.19161676646706588,501
VI,10.0060267232087,0.1936127744510978,501
VI,10.050203667419767,0.19560878243512975,501
VI,10.052643037180696,0.19760479041916168,501
VI,10.132745591224415,0.1996007984031936,501
VI,10.178584176877633,0.20159680638722555,501
VI,10.311273868348032,0.20359281437125748,501
VI,10.324773908026765,0.2055888223552894,501
VI,10.401544768064866,0.20758483033932135,501
VI,10.409591384079556,0.20958083832335328,501
VI,10.428064014532334,0.21157684630738524,501
VI,10.484731230824925,0.21357285429141717,501
VI,10.536265673592261,0.2155688622754491,501
VI,10.536511757585531,0.21756487025948104,501
VI,10.724743698785593,0.21956087824351297,501
VI,10.772707047835981,0.2215568862275449,501
