kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2l,ls,0,1.1283081544997038e-05,0.0,0.0,,0.0,,2,0,1.0,,iv,11,11,1.132239110984611,False,0,9450
p2l,huber,1,0.024765388135580827,108.93610118091536,2.593394226556521,0.0011499361811691774,0.00042363883402968413,0.0007262973471394932,40,0,0.8095409582065749,,iv,11,11,1.132239110984611,False,0,9450
p2l,huber,0,5.641540772498503e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,11,11,1.132239110984611,False,0,9450
p2l,trim,1,0.04570804694930041,111.69109499771321,2.8523265928584434,0.0014090997908320696,0.00013933266288962932,0.0012697671279424403,37,0,0.8,0.8,iv,11,11,1.132239110984611,False,0,9450
p2l,trim,0,1.2609896637268048e-05,0.0,0.0,,0.0,,2,0,0.8,0.8,iv,11,11,1.132239110984611,False,0,9450
p2p,ls,1,0.06159479267997239,110.72277997829266,2.23926688007641,0.004629676664243564,0.002253072207198167,0.002376604457045397,40,0,1.0,,iv,12,12,1.1325687427878515,False,0,9458
p2p,ls,0,1.0457804133503822e-05,1.0134408360408887e-13,1.9922917997167482e-14,,1.3143136337766378e-31,,2,0,1.0,,iv,12,12,1.1325687427878515,False,0,9458
p2p,huber,1,0.024716924703222086,82.41638543701562,1.406725582907544,0.0012598971849950814,0.0005227427269070147,0.0007371544580880667,40,0,0.7579838352378091,,iv,12,12,1.1325687427878515,False,0,9458
p2p,huber,0,5.228902066751895e-06,1.0134408360408887e-13,1.9922917997167482e-14,,1.3143136337766378e-31,,2,0,1.0,,iv,12,12,1.1325687427878515,False,0,9458
p2p,trim,1,0.04980030463575214,60.81802319883653,0.8241448869074419,0.0016238555218501044,0.0003083444300977327,0.0013155110917523717,40,0,0.7999577077606259,0.7999577077606259,iv,12,12,1.1325687427878515,False,0,9458
