trajectory,order,scan,arm,et_mm,eR_deg,iters,on_bound,n_points,wmean,sumw,ess_w,keep_ratio,n_retain,block,in_support
VI,12,12,Patch,111.24357152841763,6.261441209737575,40,0,10142,1.0,10142.0,10142.0,1.0,10142,0,True
VI,12,12,PatchHuber,102.68854304038832,6.052129446124095,40,0,10142,0.8338578315331788,8456.9861274095,9360.673008397007,,10142,0,True
VI,12,12,PatchTrim,91.49864881037583,6.271980094822262,40,0,10142,0.800039439952672,8114.0,8114.0,0.800039439952672,8114,0,True
VI,12,12,Full,69.40976246071322,3.5698988757788404,35,0,10142,1.0,10142.0,10142.0,1.0,10142,0,True
VI,13,13,Raw,163.08384629251057,5.743751682491509,38,0,9300,1.0,9300.0,9300.0,1.0,9300,0,True
VI,13,13,Huber,151.15764452242652,5.234953298238778,40,0,9300,0.8231033660143315,7654.861303933283,8490.489616086812,,9300,0,True
VI,13,13,Trim,134.08100141266516,4.4730772476500285,34,0,9300,0.8,7440.0,7440.0,0.8,7440,0,True
VI,13,13,Patch,125.39937352513883,5.619949643749271,36,0,9300,1.0,9300.0,9300.0,1.0,9300,0,True
VI,13,13,PatchHuber,114.76036367991331,5.297733606072825,40,0,9300,0.8337929249029,7754.274201596971,8589.744222754794,,9300,0,True
VI,13,13,PatchTrim,94.39514311057691,5.536638363904605,40,0,9300,0.8,7440.0,7440.0,0.8,7440,0,True
VI,13,13,Full,79.18155278094434,3.0401354738920574,30,0,9300,1.0,9300.0,9300.0,1.0,9300,0,True
VI,14,14,Raw,168.55513728444114,5.716289539132535,40,0,8564,1.0,8564.0,8564.0,1.0,8564,0,True
VI,14,14,Huber,151.68100981960896,5.164794510331132,40,0,8564,0.8169261537203568,6996.155580461136,7755.223165133429,,8564,0,True
VI,14,14,Trim,131.80913109159846,4.151263069666042,34,0,8564,0.7999766464269034,6851.0,6851.0,0.7999766464269034,6851,0,True
VI,14,14,Patch,132.62270357752033,5.75342059011346,40,0,8564,1.0,8564.0,8564.0,1.0,8564,0,True
VI,14,14,PatchHuber,113.95652334439222,5.35643411261102,40,0,8564,0.8276078409327324,7087.63354974792,7843.348854227674,,8564,0,True
VI,14,14,PatchTrim,92.38786759552875,5.66353561485985,40,0,8564,0.7999766464269034,6851.0,6851.0,0.7999766464269034,6851,0,True
VI,14,14,Full,90.8327757213089,3.036689271671352,28,0,8564,1.0,8564.0,8564.0,1.0,8564,0,True
VI,15,15,Raw,159.33941877436058,5.4582045497319,40,0,9367,1.0,9367.0,9367.0,1.0,9367,0,True
VI,15,15,Huber,139.15105159899295,5.16419060456093,40,0,9367,0.8054392178628582,7544.549153721393,8324.622971980381,,9367,0,True
VI,15,15,Trim,127.72607403400285,5.054423384934093,40,0,9367,0.800042703106651,7494.0,7494.0,0.800042703106651,7494,0,True
VI,15,15,Patch,124.97331691159606,5.62230094319518,40,0,9367,1.0,9367.0,9367.0,1.0,9367,0,True
VI,15,15,PatchHuber,105.05023200928046,6.001943834488888,40,0,9367,0.8075759353786788,7564.563786692084,8384.363623876523,,9367,0,True
VI,15,15,PatchTrim,91.82721508435291,6.362099031240591,40,0,9367,0.800042703106651,7494.0,7494.0,0.800042703106651,7494,0,True
VI,15,15,Full,85.03862691925892,3.6736489625466073,30,0,9367,1.0,9367.0,9367.0,1.0,9367,0,True
VI,16,16,Raw,156.15726873046648,5.940196495100716,40,0,9699,1.0,9699.0,9699.0,1.0,9699,0,True
VI,16,16,Huber,133.11218539670466,5.562687008736858,40,0,9699,0.7857334676425922,7620.828902665502,8401.412829903362,,9699,0,True
VI,16,16,Trim,126.3986106833799,5.528415844925302,40,0,9699,0.7999793793174554,7759.0,7759.0,0.7999793793174554,7759,0,True
VI,16,16,Patch,121.86514212780946,6.59114282379671,40,0,9699,1.0,9699.0,9699.0,1.0,9699,0,True
VI,16,16,PatchHuber,102.52080198880738,6.675403992769609,40,0,9699,0.8028287634570987,7786.636176770401,8641.852472176985,,9699,0,True
VI,16,16,PatchTrim,91.54282597425517,6.584500940138268,40,0,9699,0.7999793793174554,7759.0,7759.0,0.7999793793174554,7759,0,True
VI,16,16,Full,89.11294002186709,4.3788575440138064,40,0,9699,1.0,9699.0,9699.0,1.0,9699,0,True
VI,17,17,Raw,151.3464905926848,4.078496399957601,24,0,10025,1.0,10025.0,10025.0,1.0,10025,0,True
VI,17,17,Huber,129.38906380677898,3.970275346626495,40,0,10025,0.7862767565518332,7882.424484432127,8681.522299980308,,10025,0,True
VI,17,17,Trim,124.58398013198145,3.9026152555029636,40,0,10025,0.8,8020.0,8020.0,0.8,8020,0,True
VI,17,17,Patch,118.38797900301098,5.752325799801375,40,0,10025,1.0,10025.0,10025.0,1.0,10025,0,True
VI,17,17,PatchHuber,97.01039963136583,5.554007537073082,40,0,10025,0.8052100662681938,8072.230914338643,8960.291967405838,,10025,0,True
VI,17,17,PatchTrim,84.1058284205851,5.077086617583714,40,0,10025,0.8,8020.0,8020.0,0.8,8020,0,True
VI,17,17,Full,88.62841081797632,3.072436247843718,24,0,10025,1.0,10025.0,10025.0,1.0,10025,0,True
VI,18,18,Raw,146.08169726687532,4.456519337665111,29,0,10147,1.0,10147.0,10147.0,1.0,10147,0,True
VI,18,18,Huber,125.42467638217167,4.109190301006953,40,0,10147,0.7842391464889151,7957.674619423022,8775.61328218719,,10147,0,True
VI,18,18,Trim,121.22406032146893,4.1139611991709,40,0,10147,0.8000394205183798,8118.0,8118.0,0.8000394205183798,8118,0,True
VI,18,18,Patch,116.03671318253521,5.521441798344215,30,0,10147,1.0,10147.0,10147.0,1.0,10147,0,True
VI,18,18,PatchHuber,88.68115240605974,4.8400072689125935,40,0,10147,0.8075253784594381,8193.960015227918,9077.70584187677,,10147,0,True
VI,18,18,PatchTrim,74.80128354978297,4.829547391247695,40,0,10147,0.8000394205183798,8118.0,8118.0,0.8000394205183798,8118,0,True
VI,18,18,Full,85.00591876957415,2.668875145396649,40,0,10147,1.0,10147.0,10147.0,1.0,10147,0,True
VI,19,19,Raw,148.62554572919302,5.469626925583501,40,0,9980,1.0,9980.0,9980.0,1.0,9980,0,True
VI,19,19,Huber,129.228603987643,4.709139594578355,40,0,9980,0.7775334816356109,7759.784146723397,8570.499165920288,,9980,0,True
VI,19,19,Trim,125.15711085848416,4.7136417271127335,40,0,9980,0.8,7984.0,7984.0,0.8,7984,0,True
VI,19,19,Patch,113.16367839982114,6.0964822310448605,40,0,9980,1.0,9980.0,9980.0,1.0,9980,0,True
VI,19,19,PatchHuber,87.7428215466544,5.4915852024143605,40,0,9980,0.7997775987905669,7981.780435929857,8873.02489419067,,9980,0,True
VI,19,19,PatchTrim,74.89288587662485,5.262080086748732,40,0,9980,0.8,7984.0,7984.0,0.8,7984,0,True
VI,19,19,Full,74.30087989901311,2.6197696396926524,40,0,9980,1.0,9980.0,9980.0,1.0,9980,0,True
VI,20,20,Raw,158.3950859458633,6.336142827199101,40,0,10354,1.0,10354.0,10354.0,1.0,10354,0,True
VI,20,20,Huber,135.69837415684344,5.373611520676767,40,0,10354,0.7919448852035658,8199.79734139772,9039.562574825428,,10354,0,True
VI,20,20,Trim,128.38425221798022,5.212953141578666,40,0,10354,0.7999806837937029,8283.0,8283.0,0.7999806837937029,8283,0,True
VI,20,20,Patch,116.4829812239137,5.901642777317471,40,0,10354,1.0,10354.0,10354.0,1.0,10354,0,True
VI,20,20,PatchHuber,94.73558568214759,5.520581544965289,40,0,10354,0.8078401764614541,8364.377187081896,9304.910806674707,,10354,0,True
VI,20,20,PatchTrim,76.74053539629884,5.632086395389653,40,0,10354,0.7999806837937029,8283.0,8283.0,0.7999806837937029,8283,0,True
VI,20,20,Full,79.55543730208053,3.6610994617728627,40,0,10354,1.0,10354.0,10354.0,1.0,10354,0,True
VI,21,21,Raw,156.29876363566726,6.249994648290088,40,0,10976,1.0,10976.0,10976.0,1.0,10976,0,True
VI,21,21,Huber,139.66155574094984,5.777291316453333,40,0,10976,0.8154028229147767,8949.86138431259,9893.57140548812,,10976,0,True
VI,21,21,Trim,129.51593335264405,5.452836195413625,40,0,10976,0.800018221574344,8781.0,8781.0,0.800018221574344,8781,0,True
VI,21,21,Patch,112.59532936484356,5.405327827005857,40,0,10976,1.0,10976.0,10976.0,1.0,10976,0,True
VI,21,21,PatchHuber,90.723799405932,4.544210808845434,40,0,10976,0.8124549823583875,8917.505886365661,9936.287450031128,,10976,0,True
VI,21,21,PatchTrim,75.7942807828135,5.239294598050056,40,0,10976,0.800018221574344,8781.0,8781.0,0.800018221574344,8781,0,True
VI,21,21,Full,73.73727814530697,3.1324602125229535,38,0,10976,1.0,10976.0,10976.0,1.0,10976,0,True
VI,22,22,Raw,149.4569197631465,3.820962892828501,30,0,10672,1.0,10672.0,10672.0,1.0,10672,0,True
VI,22,22,Huber,132.18979623858544,3.7456418174150206,40,0,10672,0.7997351946236121,8534.773997023189,9425.374136361896,,10672,0,True
VI,22,22,Trim,126.3308256829136,3.597754590523331,40,0,10672,0.8000374812593704,8538.0,8538.0,0.8000374812593704,8538,0,True
VI,22,22,Patch,104.15326676880017,4.47216168853373,40,0,10672,1.0,10672.0,10672.0,1.0,10672,0,True
VI,22,22,PatchHuber,78.21156122397475,3.6627472340070577,40,0,10672,0.8036565155315626,8576.622333752835,9549.288759126901,,10672,0,True
VI,22,22,PatchTrim,69.00792505613083,3.7789462327307715,40,0,10672,0.8000374812593704,8538.0,8538.0,0.8000374812593704,8538,0,True
VI,22,22,Full,72.6032147062179,1.8502273701222158,37,0,10672,1.0,10672.0,10672.0,1.0,10672,0,True
VI,23,23,Raw,138.51690381793904,4.124843338751022,36,0,10862,1.0,10862.0,10862.0,1.0,10862,0,True
VI,23,23,Huber,125.51429391511077,4.081024570013564,40,0,10862,0.7914514337218524,8596.745473086761,9500.722594118795,,10862,0,True
VI,23,23,Trim,122.43913422046978,4.033365393948199,40,0,10862,0.8000368256306389,8690.0,8690.0,0.8000368256306389,8690,0,True
VI,23,23,Patch,88.9037051283268,4.437350262247826,40,0,10862,1.0,10862.0,10862.0,1.0,10862,0,True
VI,23,23,PatchHuber,65.99214553512469,3.8734789284570574,40,0,10862,0.8043143646604052,8736.46262894132,9708.82785374375,,10862,0,True
VI,23,23,PatchTrim,61.25868263687303,3.9244812097434956,40,0,10862,0.8000368256306389,8690.0,8690.0,0.8000368256306389,8690,0,True
VI,23,23,Full,70.1858692803191,2.1267438693962166,40,0,10862,1.0,10862.0,10862.0,1.0,10862,0,True
VI,24,24,Raw,136.66836451021706,4.590854467131406,40,0,10407,1.0,10407.0,10407.0,1.0,10407,0,True
VI,24,24,Huber,122.52332998373515,4.133471648659319,31,0,10407,0.7840363755365578,8159.466560208957,9042.922899982788,,10407,0,True
VI,24,24,Trim,119.63415889225357,4.306651785594891,40,0,10407,0.8000384356683001,8326.0,8326.0,0.8000384356683001,8326,0,True
VI,24,24,Patch,86.64287307149752,4.495310873554623,34,0,10407,1.0,10407.0,10407.0,1.0,10407,0,True
VI,24,24,PatchHuber,63.37673891562139,4.093265184395366,40,0,10407,0.7923840793715102,8246.341114019307,9167.303162661834,,10407,0,True
VI,24,24,PatchTrim,58.33336209512436,3.8842558080699434,40,0,10407,0.8000384356683001,8326.0,8326.0,0.8000384356683001,8326,0,True
VI,24,24,Full,52.16883835481699,2.2689006066560444,31,0,10407,1.0,10407.0,10407.0,1.0,10407,0,True
VI,25,25,Raw,148.95619195369554,5.5518306878482555,40,0,9851,1.0,9851.0,9851.0,1.0,9851,0,True
VI,25,25,Huber,128.3498809126856,4.957354244588723,40,0,9851,0.7843572921040586,7726.703684517081,8523.452384274597,,9851,0,True
VI,25,25,Trim,123.83533279472083,5.081125044345103,40,0,9851,0.8000203025073597,7881.0,7881.0,0.8000203025073597,7881,0,True
VI,25,25,Patch,101.45842800479842,5.048258954951448,40,0,9851,1.0,9851.0,9851.0,1.0,9851,0,True
VI,25,25,PatchHuber,73.11897023735449,4.51713052117451,40,0,9851,0.7910737485489852,7792.8674969560525,8637.258582865185,,9851,0,True
VI,25,25,PatchTrim,64.32686863624608,4.527616216802663,40,0,9851,0.8000203025073597,7881.0,7881.0,0.8000203025073597,7881,0,True
VI,25,25,Full,67.53246487238185,1.9174252032965846,27,0,9851,1.0,9851.0,9851.0,1.0,9851,0,True
VI,26,26,Raw,153.02759628245957,4.624442332102668,36,0,9965,1.0,9965.0,9965.0,1.0,9965,0,True
VI,26,26,Huber,133.84608499099338,3.6678973050625965,40,0,9965,0.7998353684574692,7970.35944667868,8802.806073639085,,9965,0,True
VI,26,26,Trim,125.26970673765412,3.608573799502452,40,0,9965,0.8,7972.0,7972.0,0.8,7972,0,True
VI,26,26,Patch,105.92503864172004,3.9341968204733644,24,0,9965,1.0,9965.0,9965.0,1.0,9965,0,True
VI,26,26,PatchHuber,81.19042147444117,3.1751087348771527,40,0,9965,0.7985003318150857,7957.05580653733,8822.65512967997,,9965,0,True
VI,26,26,PatchTrim,67.83030704459138,3.3719839413317336,40,0,9965,0.8,7972.0,7972.0,0.8,7972,0,True
VI,26,26,Full,70.28309756974227,1.0801600740024526,37,0,9965,1.0,9965.0,9965.0,1.0,9965,0,True
VI,27,27,Raw,156.95391063526975,4.520446825352983,35,0,10208,1.0,10208.0,10208.0,1.0,10208,0,True
VI,27,27,Huber,136.00036320847278,4.037953311250676,40,0,10208,0.8053501470330298,8221.014300913168,9048.294662893344,,10208,0,True
VI,27,27,Trim,126.44556761320938,3.909189832195451,40,0,10208,0.799960815047022,8166.0,8166.0,0.799960815047022,8166,0,True
VI,27,27,Patch,110.34428266297247,4.027344643574741,35,0,10208,1.0,10208.0,10208.0,1.0,10208,0,True
VI,27,27,PatchHuber,87.0295664235245,3.8515022486496604,35,0,10208,0.8005798123343975,8172.318724309529,9042.43623145422,,10208,0,True
VI,27,27,PatchTrim,74.09485617157982,4.065166749335321,40,0,10208,0.799960815047022,8166.0,8166.0,0.799960815047022,8166,0,True
VI,27,27,Full,73.41255627212463,1.5002774134450625,30,0,10208,1.0,10208.0,10208.0,1.0,10208,0,True
VI,28,28,Raw,157.30974435143804,4.697312821989447,40,0,10942,1.0,10942.0,10942.0,1.0,10942,0,True
VI,28,28,Huber,138.5431158623876,4.519758297137071,40,0,10942,0.8193155013087593,8964.950215320445,9872.300551617522,,10942,0,True
VI,28,28,Trim,128.18485580973245,4.351949670934037,40,0,10942,0.8000365563882288,8754.0,8754.0,0.8000365563882288,8754,0,True
VI,28,28,Patch,110.71818136966924,4.241256492166768,25,0,10942,1.0,10942.0,10942.0,1.0,10942,0,True
VI,28,28,PatchHuber,91.91051450790167,4.308013173865318,40,0,10942,0.8004458093855856,8758.478046297078,9718.96996467699,,10942,0,True
VI,28,28,PatchTrim,81.50835167133773,4.048017802940794,34,0,10942,0.8000365563882288,8754.0,8754.0,0.8000365563882288,8754,0,True
VI,28,28,Full,74.28199785930937,2.008919587284252,30,0,10942,1.0,10942.0,10942.0,1.0,10942,0,True
VI,29,29,Raw,151.85996047218947,5.254396249784185,36,0,11461,1.0,11461.0,11461.0,1.0,11461,0,True
VI,29,29,Huber,134.75626363686044,5.092310704345219,40,0,11461,0.8182579951525265,9378.054882443106,10356.842216691028,,11461,0,True
VI,29,29,Trim,125.27634941028631,4.968598473172741,40,0,11461,0.800017450484251,9169.0,9169.0,0.800017450484251,9169,0,True
VI,29,29,Patch,106.70332717331604,5.600087948164995,32,0,11461,1.0,11461.0,11461.0,1.0,11461,0,True
VI,29,29,PatchHuber,88.46829470811666,4.666882554566406,19,0,11461,0.8072887691933195,9252.336583724635,10271.379253657708,,11461,0,True
VI,29,29,PatchTrim,76.91498869655086,4.557701432453583,38,0,11461,0.800017450484251,9169.0,9169.0,0.800017450484251,9169,0,True
VI,29,29,Full,68.82189042441738,2.834813916487292,35,0,11461,1.0,11461.0,11461.0,1.0,11461,0,True
VI,30,30,Raw,147.85958022909705,4.509032326167583,39,0,10431,1.0,10431.0,10431.0,1.0,10431,0,True
VI,30,30,Huber,132.7072466317472,3.8372231898578497,40,0,10431,0.8309819416304823,8667.972633147561,9555.110869208822,,10431,0,True
VI,30,30,Trim,121.97785672038012,3.9080291620929897,40,0,10431,0.8000191736171028,8345.0,8345.0,0.8000191736171028,8345,0,True
VI,30,30,Patch,102.1155538473895,5.154637986140575,24,0,10431,1.0,10431.0,10431.0,1.0,10431,0,True
VI,30,30,PatchHuber,84.91827144448345,4.126297830675032,40,0,10431,0.8100654563600799,8449.792775291993,9377.746181030201,,10431,0,True
VI,30,30,PatchTrim,75.1519066171066,3.8448177952029887,40,0,10431,0.8000191736171028,8345.0,8345.0,0.8000191736171028,8345,0,True
VI,30,30,Full,62.80590365968582,2.4768527028609615,35,0,10431,1.0,10431.0,10431.0,1.0,10431,0,True
VI,31,31,Raw,151.13694978083257,3.8434560882481077,30,0,9959,1.0,9959.0,9959.0,1.0,9959,0,True
VI,31,31,Huber,137.53930391135245,3.467199524597752,40,0,9959,0.8218832628815489,8185.135415037345,9058.859300261842,,9959,0,True
VI,31,31,Trim,128.18279188628685,3.1663389804735127,39,0,9959,0.7999799176624159,7967.0,7967.0,0.7999799176624159,7967,0,True
VI,31,31,Patch,104.04005597040756,3.7525607657001947,40,0,9959,1.0,9959.0,9959.0,1.0,9959,0,True
VI,31,31,PatchHuber,87.11418515610856,3.4630054146596354,40,0,9959,0.816318884034032,8129.719766094924,9000.003998976776,,9959,0,True
VI,31,31,PatchTrim,78.82406640451919,3.5553832857357626,40,0,9959,0.7999799176624159,7967.0,7967.0,0.7999799176624159,7967,0,True
VI,31,31,Full,67.81937066196137,2.4117742115765086,40,0,9959,1.0,9959.0,9959.0,1.0,9959,0,True
VI,32,32,Raw,156.54645738937097,5.602187833124552,40,0,9156,1.0,9156.0,9156.0,1.0,9156,0,True
VI,32,32,Huber,137.3862457657483,4.670098391206825,22,0,9156,0.806992397121396,7388.822388043502,8151.500982289357,,9156,0,True
VI,32,32,Trim,129.24553250526435,4.910201578322731,40,0,9156,0.8000218435998252,7325.0,7325.0,0.8000218435998252,7325,0,True
VI,32,32,Patch,112.4040240920315,5.72278386230239,40,0,9156,1.0,9156.0,9156.0,1.0,9156,0,True
VI,32,32,PatchHuber,91.0617135014424,5.023665401609654,40,0,9156,0.8000960924134836,7325.679822137856,8121.788954989975,,9156,0,True
VI,32,32,PatchTrim,76.8253208424419,4.899166665847932,40,0,9156,0.8000218435998252,7325.0,7325.0,0.8000218435998252,7325,0,True
VI,32,32,Full,73.59262900176459,3.9808228066842326,40,0,9156,1.0,9156.0,9156.0,1.0,9156,0,True
VI,33,33,Raw,162.10904467639494,4.719372822855423,29,0,9145,1.0,9145.0,9145.0,1.0,9145,0,True
VI,33,33,Huber,141.45886230182592,4.254904986196723,36,0,9145,0.8152381951335158,7455.3532944960025,8208.653978738654,,9145,0,True
VI,33,33,Trim,129.27028287873068,3.9785697685753325,33,0,9145,0.8,7316.0,7316.0,0.8,7316,0,True
VI,33,33,Patch,117.72858961317749,4.754689909052607,38,0,9145,1.0,9145.0,9145.0,1.0,9145,0,True
VI,33,33,PatchHuber,97.47280809014184,4.197756973223745,40,0,9145,0.8089669085327442,7398.002378531946,8194.139181679064,,9145,0,True
VI,33,33,PatchTrim,80.00976216699836,4.066363911617015,35,0,9145,0.8,7316.0,7316.0,0.8,7316,0,True
VI,33,33,Full,80.36857359362476,3.414062442134474,39,0,9145,1.0,9145.0,9145.0,1.0,9145,0,True
VI,34,34,Raw,156.4010113072841,3.779888446914253,24,0,9094,1.0,9094.0,9094.0,1.0,9094,0,True
VI,34,34,Huber,134.65997739271106,3.6322935110280543,33,0,9094,0.799421973600827,7269.94342792592,7998.919185998177,,9094,0,True
VI,34,34,Trim,127.46172818810945,3.680853429377513,39,0,9094,0.7999780074774576,7275.0,7275.0,0.7999780074774576,7275,0,True
VI,34,34,Patch,111.89686964328469,3.961402684499424,30,0,9094,1.0,9094.0,9094.0,1.0,9094,0,True
VI,34,34,PatchHuber,93.34450960438092,3.7647152582287706,40,0,9094,0.7996822175685722,7272.310086568596,8042.866703831521,,9094,0,True
VI,34,34,PatchTrim,81.1916349071692,3.6852799486377665,40,0,9094,0.7999780074774576,7275.0,7275.0,0.7999780074774576,7275,0,True
VI,34,34,Full,75.40699150603815,3.5823470487553135,40,0,9094,1.0,9094.0,9094.0,1.0,9094,0,True
VI,35,35,Raw,151.3364189526446,5.001879187101816,40,0,9085,1.0,9085.0,9085.0,1.0,9085,0,True
VI,35,35,Huber,131.48921124297726,4.913289352964585,40,0,9085,0.7943418767449043,7216.595950227455,7940.985595350232,,9085,0,True
VI,35,35,Trim,125.51355761964228,4.756012634767225,40,0,9085,0.8,7268.0,7268.0,0.8,7268,0,True
VI,35,35,Patch,108.34765508547532,4.964670481449255,28,0,9085,1.0,9085.0,9085.0,1.0,9085,0,True
VI,35,35,PatchHuber,89.90400749416243,5.241814169474447,40,0,9085,0.8009716437368654,7276.827383349422,8046.008332623468,,9085,0,True
VI,35,35,PatchTrim,80.20094162565776,5.2160903057885735,40,0,9085,0.8,7268.0,7268.0,0.8,7268,0,True
VI,35,35,Full,74.19772657610915,4.157494736863765,40,0,9085,1.0,9085.0,9085.0,1.0,9085,0,True
VI,36,36,Raw,140.80943343853926,4.295151437892984,25,0,9325,1.0,9325.0,9325.0,1.0,9325,0,True
VI,36,36,Huber,125.1777638029965,4.144080956903095,40,0,9325,0.7738288863665942,7215.9543653684905,8030.174220356801,,9325,0,True
VI,36,36,Trim,122.80011534053267,4.033126654289817,40,0,9325,0.8,7460.0,7460.0,0.8,7460,0,True
VI,36,36,Patch,98.85846216940365,5.297837443304182,37,0,9325,1.0,9325.0,9325.0,1.0,9325,0,True
VI,36,36,PatchHuber,81.32715115611761,4.810095266560149,40,0,9325,0.7887834467983489,7355.405641394604,8172.1003475719945,,9325,0,True
VI,36,36,PatchTrim,79.19794837431476,4.8865013886295,35,0,9325,0.8,7460.0,7460.0,0.8,7460,0,True
VI,36,36,Full,63.76252361945195,4.309129858596709,40,0,9325,1.0,9325.0,9325.0,1.0,9325,0,True
VI,37,37,Raw,141.97598923069128,4.183590385040915,28,0,8970,1.0,8970.0,8970.0,1.0,8970,0,True
VI,37,37,Huber,124.45529900770758,3.2651009428447506,40,0,8970,0.7767346808462924,6967.310087191243,7750.585198139305,,8970,0,True
VI,37,37,Trim,120.79412725325045,3.3821693323137465,40,0,8970,0.8,7176.0,7176.0,0.8,7176,0,True
VI,37,37,Patch,103.21558066829853,5.007426511880473,31,0,8970,1.0,8970.0,8970.0,1.0,8970,0,True
VI,37,37,PatchHuber,80.90732933163494,4.2225089972576155,40,0,8970,0.7935230354680792,7117.901628148671,7904.864681177557,,8970,0,True
VI,37,37,PatchTrim,74.04136490588678,4.433830997074836,40,0,8970,0.8,7176.0,7176.0,0.8,7176,0,True
VI,37,37,Full,63.892308056786085,3.037074939139249,40,0,8970,1.0,8970.0,8970.0,1.0,8970,0,True
VI,38,38,Raw,142.40180987590296,5.1272194922728325,36,0,10375,1.0,10375.0,10375.0,1.0,10375,0,True
VI,38,38,Huber,128.3749324762752,4.515654191056767,40,0,10375,0.781969318463531,8112.931679059134,9023.8252308663,,10375,0,True
VI,38,38,Trim,125.84650750237213,4.555620619029371,38,0,10375,0.8,8300.0,8300.0,0.8,8300,0,True
VI,38,38,Patch,99.07778383683859,6.140640726981275,40,0,10375,1.0,10375.0,10375.0,1.0,10375,0,True
VI,38,38,PatchHuber,80.6318568691548,5.337023158700553,38,0,10375,0.7928256101741487,8225.565705556792,9154.425267628672,,10375,0,True
VI,38,38,PatchTrim,72.33129249278838,5.197462867003625,40,0,10375,0.8,8300.0,8300.0,0.8,8300,0,True
VI,38,38,Full,59.96525369028332,4.058586178031897,40,0,10375,1.0,10375.0,10375.0,1.0,10375,0,True
VI,39,39,Raw,147.77667268914763,5.871695231738166,40,0,9878,1.0,9878.0,9878.0,1.0,9878,0,True
VI,39,39,Huber,131.0586476619768,5.171669441322898,40,0,9878,0.7846186160218721,7750.462689064053,8608.47602737665,,9878,0,True
VI,39,39,Trim,126.15307840036866,5.211387463176569,40,0,9878,0.799959505972869,7902.0,7902.0,0.799959505972869,7902,0,True
VI,39,39,Patch,104.69533395111804,6.556343588260287,40,0,9878,1.0,9878.0,9878.0,1.0,9878,0,True
VI,39,39,PatchHuber,83.94737479243668,5.7207878150614375,40,0,9878,0.7918755665198728,7822.146846083304,8693.685192054329,,9878,0,True
VI,39,39,PatchTrim,75.96473031304265,5.758530501399506,40,0,9878,0.799959505972869,7902.0,7902.0,0.799959505972869,7902,0,True
VI,39,39,Full,65.5731850670087,4.630062406063766,40,0,9878,1.0,9878.0,9878.0,1.0,9878,0,True
VI,40,40,Raw,152.43890387688938,4.336252269980186,27,0,10206,1.0,10206.0,10206.0,1.0,10206,0,True
VI,40,40,Huber,133.53661477412942,3.942779661301416,38,0,10206,0.7980854935224968,8145.260546890602,8974.89936993929,,10206,0,True
VI,40,40,Trim,126.42220138388221,3.7479114294106,39,0,10206,0.8000195963158926,8165.0,8165.0,0.8000195963158926,8165,0,True
VI,40,40,Patch,109.24490028217737,4.462353510361972,26,0,10206,1.0,10206.0,10206.0,1.0,10206,0,True
VI,40,40,PatchHuber,88.04516630116788,4.4351530382860584,40,0,10206,0.7965014536137885,8129.0938355823255,9009.271126424403,,10206,0,True
VI,40,40,PatchTrim,80.1142711930386,4.8082672951175764,40,0,10206,0.8000195963158926,8165.0,8165.0,0.8000195963158926,8165,0,True
VI,40,40,Full,72.87922730937159,2.8391127829617586,32,0,10206,1.0,10206.0,10206.0,1.0,10206,0,True
VI,41,41,Raw,152.76831802049543,4.6332715674076805,40,0,10333,1.0,10333.0,10333.0,1.0,10333,0,True
VI,41,41,Huber,132.66361742162766,4.484367888967686,40,0,10333,0.7986544864601963,8252.496808593209,9086.545013301693,,10333,0,True
VI,41,41,Trim,125.16683894643931,4.368811490580637,40,0,10333,0.7999612890738411,8266.0,8266.0,0.7999612890738411,8266,0,True
VI,41,41,Patch,112.28025534665262,5.5206962990284,40,0,10333,1.0,10333.0,10333.0,1.0,10333,0,True
VI,41,41,PatchHuber,88.78276454906712,5.3656291490027685,40,0,10333,0.7957050211566941,8222.01998361212,9098.227527835097,,10333,0,True
VI,41,41,PatchTrim,83.56810254454544,5.4542133448535965,40,0,10333,0.7999612890738411,8266.0,8266.0,0.7999612890738411,8266,0,True
VI,41,41,Full,76.85698936670394,3.863277912562035,40,0,10333,1.0,10333.0,10333.0,1.0,10333,0,True
VI,42,42,Raw,150.21328773280908,5.119417902988753,40,0,10495,1.0,10495.0,10495.0,1.0,10495,0,True
VI,42,42,Huber,130.3204110096332,5.029722092212317,40,0,10495,0.7942880567672224,8336.053155771999,9211.019110395018,,10495,0,True
VI,42,42,Trim,125.15676244572802,4.957491348213358,40,0,10495,0.8,8396.0,8396.0,0.8,8396,0,True
VI,42,42,Patch,112.07521187864853,6.4074414547705,39,0,10495,1.0,10495.0,10495.0,1.0,10495,0,True
VI,42,42,PatchHuber,90.79706145800829,5.90475004803038,26,0,10495,0.7992924363411938,8388.57411940083,9303.379291761881,,10495,0,True
VI,42,42,PatchTrim,87.37428342162879,6.3243564145534386,40,0,10495,0.8,8396.0,8396.0,0.8,8396,0,True
VI,42,42,Full,79.68049772086782,4.557813775428073,40,0,10495,1.0,10495.0,10495.0,1.0,10495,0,True
VI,43,43,Raw,145.48377781991528,4.628984226391266,23,0,10238,1.0,10238.0,10238.0,1.0,10238,0,True
VI,43,43,Huber,124.9158255647655,3.754481749373204,40,0,10238,0.7908417783571406,8096.638126820406,8958.648966151946,,10238,0,True
VI,43,43,Trim,120.9412702448237,3.569550722468074,38,0,10238,0.799960929869115,8190.0,8190.0,0.799960929869115,8190,0,True
