traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
ii,155,translation,50.0,"[0.0, 0.0, 1.0]",54.10573083355881,2.2744041811802274,0.9999999090289801
ii,155,translation,100.0,"[0.0, 0.0, 1.0]",54.12785007219135,2.2755808041593615,0.9999999811341765
ii,155,rotation,0.25,"[0.0, 0.0, 1.0]",54.132108050855344,2.2757543267953664,0.9999999999996587
ii,155,rotation,0.5,"[0.0, 0.0, 1.0]",54.132108050855734,2.2757543267953664,0.9999999999996588
ii,155,rotation,1.0,"[0.0, 0.0, 1.0]",54.13210805085521,2.275754326795364,0.9999999999996587
ii,155,rotation,2.0,"[0.0, 0.0, 1.0]",54.132108050855535,2.2757543267953673,0.9999999999996587
ii,155,combined,25.0,"[0.0, 0.0, 1.0]",54.106662607983566,2.274326010399216,0.9999999056666827
ii,155,combined,50.0,"[0.0, 0.0, 1.0]",54.10573083355846,2.2744041811802305,0.9999999090289801
ii,155,combined,100.0,"[0.0, 0.0, 1.0]",54.12785007219163,2.2755808041593584,0.9999999811341765
ii,157,oracle,0.0,all,55.809748811325605,2.672138439788523,1.0
ii,157,translation,10.0,"[1.0, 0.0, 0.0]",55.816794427844854,2.6733303258860137,0.9999999843093702
ii,157,translation,25.0,"[1.0, 0.0, 0.0]",55.83570938663391,2.6711593910614106,0.9999998935437262
ii,157,translation,50.0,"[1.0, 0.0, 0.0]",55.87632906580321,2.6645712339010115,0.9999992707225694
ii,157,translation,100.0,"[1.0, 0.0, 0.0]",55.924274361543354,2.6559281242941366,0.9999974746645145
ii,157,rotation,0.25,"[1.0, 0.0, 0.0]",55.80974881132464,2.672138439788502,0.999999999999679
ii,157,rotation,0.5,"[1.0, 0.0, 0.0]",55.80974881132464,2.672138439788502,0.999999999999679
ii,157,rotation,1.0,"[1.0, 0.0, 0.0]",55.80974881132464,2.672138439788502,0.999999999999679
ii,157,rotation,2.0,"[1.0, 0.0, 0.0]",55.809748811325605,2.672138439788523,0.9999999999996789
ii,157,combined,25.0,"[1.0, 0.0, 0.0]",55.83570938663406,2.6711593910614155,0.9999998935437262
ii,157,combined,50.0,"[1.0, 0.0, 0.0]",55.87632906580375,2.6645712339010106,0.9999992707225693
ii,157,combined,100.0,"[1.0, 0.0, 0.0]",55.924274361543354,2.6559281242941366,0.9999974746645145
ii,157,translation,10.0,"[0.0, 1.0, 0.0]",55.8257254693762,2.6705487181800516,0.9999998920578832
ii,157,translation,25.0,"[0.0, 1.0, 0.0]",55.82426779625024,2.6710969847418835,0.9999997092426212
ii,157,translation,50.0,"[0.0, 1.0, 0.0]",55.808194309312064,2.671132526111475,0.9999993964221741
ii,157,translation,100.0,"[0.0, 1.0, 0.0]",55.76022567493248,2.6780055949803607,0.9999986054162368
