traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
iv,222,combined,100.0,"[1.0, 0.0, 0.0]",77.45568850549985,1.8033396131738415,0.9999984609793968
iv,222,translation,10.0,"[0.0, 1.0, 0.0]",77.55549695589495,1.8115609572322133,0.999999973252595
iv,222,translation,25.0,"[0.0, 1.0, 0.0]",77.41737159706712,1.8073347416960204,0.9999992329627693
iv,222,translation,50.0,"[0.0, 1.0, 0.0]",77.43645976400941,1.8062640818799633,0.9999992393090189
iv,222,translation,100.0,"[0.0, 1.0, 0.0]",76.73885432985743,1.8218747356350051,0.9990408931036054
iv,222,rotation,0.25,"[0.0, 1.0, 0.0]",77.55251648589854,1.8110316177630623,0.9999999999998337
iv,222,rotation,0.5,"[0.0, 1.0, 0.0]",77.55251648589919,1.8110316177630568,0.9999999999998336
iv,222,rotation,1.0,"[0.0, 1.0, 0.0]",77.55251648589864,1.8110316177630617,0.9999999999998337
iv,222,rotation,2.0,"[0.0, 1.0, 0.0]",77.55251648589854,1.8110316177630623,0.9999999999998337
iv,222,combined,25.0,"[0.0, 1.0, 0.0]",77.41737159706719,1.8073347416960515,0.9999992329627693
iv,222,combined,50.0,"[0.0, 1.0, 0.0]",77.43645976400941,1.8062640818799633,0.9999992393090189
iv,222,combined,100.0,"[0.0, 1.0, 0.0]",76.73885432985784,1.8218747356350284,0.9990408931036053
iv,222,translation,10.0,"[0.0, 0.0, 1.0]",77.55251693149333,1.811022746702605,0.9999999999898334
iv,222,translation,25.0,"[0.0, 0.0, 1.0]",77.55594664578105,1.8111559119950542,0.9999999952217065
iv,222,translation,50.0,"[0.0, 0.0, 1.0]",77.3701401729992,1.8062107578576811,0.9999988211185348
iv,222,translation,100.0,"[0.0, 0.0, 1.0]",77.37123718598642,1.8061215578231207,0.9999988062715952
iv,222,rotation,0.25,"[0.0, 0.0, 1.0]",77.55251648589864,1.8110316177630617,0.9999999999998337
iv,222,rotation,0.5,"[0.0, 0.0, 1.0]",77.55251648589869,1.8110316177630643,0.9999999999998336
iv,222,rotation,1.0,"[0.0, 0.0, 1.0]",77.55251648589864,1.8110316177630617,0.9999999999998337
iv,222,rotation,2.0,"[0.0, 0.0, 1.0]",77.55251648589864,1.8110316177630617,0.9999999999998337
iv,222,combined,25.0,"[0.0, 0.0, 1.0]",77.5559466457795,1.8111559119950678,0.9999999952217066
iv,222,combined,50.0,"[0.0, 0.0, 1.0]",77.3701401729992,1.8062107578576811,0.9999988211185348
iv,222,combined,100.0,"[0.0, 0.0, 1.0]",77.37123718598642,1.8061215578231207,0.9999988062715952
iv,223,oracle,0.0,all,77.55369879111052,1.3357911516831011,1.0
iv,223,translation,10.0,"[1.0, 0.0, 0.0]",77.5630752896686,1.331032685116536,0.9999999491618732
iv,223,translation,25.0,"[1.0, 0.0, 0.0]",77.58816502553621,1.329936567107759,0.999999851949139
iv,223,translation,50.0,"[1.0, 0.0, 0.0]",77.58018426350216,1.3277391161351215,0.9999997919369491
iv,223,translation,100.0,"[1.0, 0.0, 0.0]",77.44103958265484,1.3190399231778551,0.999999906010575
iv,223,rotation,0.25,"[1.0, 0.0, 0.0]",77.55369879110926,1.3357911516830951,0.9999999999998337
iv,223,rotation,0.5,"[1.0, 0.0, 0.0]",77.55369879110991,1.3357911516831233,0.9999999999998336
iv,223,rotation,1.0,"[1.0, 0.0, 0.0]",77.55369879111052,1.3357911516831011,0.9999999999998337
iv,223,rotation,2.0,"[1.0, 0.0, 0.0]",77.55369879110926,1.3357911516830951,0.9999999999998337
iv,223,combined,25.0,"[1.0, 0.0, 0.0]",77.58816502553661,1.3299365671077543,0.999999851949139
iv,223,combined,50.0,"[1.0, 0.0, 0.0]",77.58018426350216,1.3277391161351215,0.9999997919369491
iv,223,combined,100.0,"[1.0, 0.0, 0.0]",77.44103958265536,1.3190399231778547,0.999999906010575
iv,223,translation,10.0,"[0.0, 1.0, 0.0]",77.55708739835791,1.3365406146400953,0.999999996704804
iv,223,translation,25.0,"[0.0, 1.0, 0.0]",77.58745247507822,1.3401801222089293,0.9999998185145156
