trajectory,frame_id,method,rep,model_build_ms,query_ms,kdtree_ms,registration1_ms,registration2_ms,total_ms,et_mm,eR_deg,iters
VI,154,EstimatedFull,1,0.8296999876620248,0.079699995694682,10.769900007289834,611.0505000106059,329.7854999982519,952.5536000001011,73.88390898668884,3.2669363055379406,29
VI,154,EstimatedFull,2,0.9579000034136698,0.0782000133767724,11.47119999222923,612.8720999986399,328.5116999904858,953.9283000049181,73.88390898668884,3.2669363055379406,29
VI,154,EstimatedFull,3,0.9164000075543299,0.08129999332595617,11.303599996608682,618.3058000024175,328.458199990564,959.1026999987662,73.88390898668884,3.2669363055379406,29
VI,154,EstimatedFull,4,0.9231000003637746,0.079699995694682,11.50019999477081,609.3744000099832,339.3540999968536,961.2701000005472,73.88390898668884,3.2669363055379406,29
VI,179,Raw,0,0.0,0.0,0.0,637.924299997394,0.0,637.9319999978179,154.74439026767334,3.338475496205311,40
VI,179,Raw,1,0.0,0.0,0.0,628.9861000113888,0.0,628.993200007244,154.74439026767334,3.338475496205311,40
VI,179,Raw,2,0.0,0.0,0.0,633.2728999987012,0.0,633.2800999953179,154.74439026767334,3.338475496205311,40
VI,179,Raw,3,0.0,0.0,0.0,636.690000013914,0.0,636.6972999967402,154.74439026767334,3.338475496205311,40
VI,179,Raw,4,0.0,0.0,0.0,644.0211000008276,0.0,644.0281999966828,154.74439026767334,3.338475496205311,40
VI,179,Huber,0,0.0,0.0,0.0,742.8034000040498,0.0,742.8112000052352,138.36975251684424,3.382445159298915,40
VI,179,Huber,1,0.0,0.0,0.0,741.0903999989387,0.0,741.0968000040157,138.36975251684424,3.382445159298915,40
VI,179,Huber,2,0.0,0.0,0.0,736.9602999970084,0.0,736.9676000089385,138.36975251684424,3.382445159298915,40
VI,179,Huber,3,0.0,0.0,0.0,741.7541000031633,0.0,741.7611999990186,138.36975251684424,3.382445159298915,40
VI,179,Huber,4,0.0,0.0,0.0,734.1962999926182,0.0,734.203299987712,138.36975251684424,3.382445159298915,40
VI,179,Patch,0,0.0,0.0,0.0,379.45480000053067,0.0,379.4620999979088,102.92261488245887,3.5521527723099213,34
VI,179,Patch,1,0.0,0.0,0.0,384.10270000167657,0.0,384.1097999975318,102.92261488245887,3.5521527723099213,34
VI,179,Patch,2,0.0,0.0,0.0,371.1260999989463,0.0,371.1330999940401,102.92261488245887,3.5521527723099213,34
VI,179,Patch,3,0.0,0.0,0.0,371.97700000251643,0.0,371.984599987627,102.92261488245887,3.5521527723099213,34
VI,179,Patch,4,0.0,0.0,0.0,380.323799996404,0.0,380.33070000528824,102.92261488245887,3.5521527723099213,34
VI,179,PatchHuber,0,0.0,0.0,0.0,478.7112000049092,0.0,478.7184000015259,81.23260629800572,3.3397210790039655,40
VI,179,PatchHuber,1,0.0,0.0,0.0,470.85450000304263,0.0,470.8612999966135,81.23260629800572,3.3397210790039655,40
VI,179,PatchHuber,2,0.0,0.0,0.0,469.2581999988761,0.0,469.26620000158437,81.23260629800572,3.3397210790039655,40
VI,179,PatchHuber,3,0.0,0.0,0.0,466.5891000040574,0.0,466.5960999991512,81.23260629800572,3.3397210790039655,40
VI,179,PatchHuber,4,0.0,0.0,0.0,491.78609999944456,0.0,491.79369999910705,81.23260629800572,3.3397210790039655,40
VI,179,Full,0,0.8379999926546589,0.11940000695176423,10.797299997648224,433.8787000015145,0.0,445.64449999597855,67.89140615489485,1.666262472028764,39
VI,179,Full,1,0.836199993500486,0.08669999078847468,10.749299995950423,435.55100000230595,0.0,447.2339999920223,67.89140615489485,1.666262472028764,39
VI,179,Full,2,0.8199000003514811,0.0847999908728525,10.988900001393631,772.9105000034906,0.0,784.813899997971,67.89140615489485,1.666262472028764,39
VI,179,Full,3,0.8484999998472631,0.11449999874457717,10.688900001696311,760.5734999960987,0.0,772.2366999951191,67.89140615489485,1.666262472028764,39
VI,179,Full,4,0.8452000038232654,0.1213000068673864,10.714100004406646,779.4500000018161,0.0,791.1401000019396,67.89140615489485,1.666262472028764,39
VI,179,EstimatedFull,0,0.8285000076284632,0.08069998875726014,10.783700010506436,636.5906999999424,439.1844000056153,1087.506800002302,67.83785284241175,1.5864118986763056,40
VI,179,EstimatedFull,1,0.83710000035353,0.07910000567790121,10.903000002144836,627.8941999917151,436.2824999989243,1076.0333000071114,67.83785284241175,1.5864118986763056,40
VI,179,EstimatedFull,2,0.8347000111825764,0.12060000153724104,10.339900007238612,639.47310000367,444.1316999873379,1094.9376999924425,67.83785284241175,1.5864118986763056,40
VI,179,EstimatedFull,3,0.8438000077148899,0.07840000034775585,10.777200004667975,639.6644999913406,433.3441000053426,1084.7456000046805,67.83785284241175,1.5864118986763056,40
VI,179,EstimatedFull,4,0.9089999948628247,0.08109999180305749,10.775000002468005,634.1051000053994,434.0622999879997,1079.971099999966,67.83785284241175,1.5864118986763056,40
VI,205,Raw,0,0.0,0.0,0.0,659.0235000039684,0.0,659.0310000028694,165.48160584038177,4.719948937583516,40
VI,205,Raw,1,0.0,0.0,0.0,661.3407999975607,0.0,661.3474000041606,165.48160584038177,4.719948937583516,40
VI,205,Raw,2,0.0,0.0,0.0,659.5476000074996,0.0,659.5540999987861,165.48160584038177,4.719948937583516,40
VI,205,Raw,3,0.0,0.0,0.0,674.1693999938434,0.0,674.1764999896986,165.48160584038177,4.719948937583516,40
VI,205,Raw,4,0.0,0.0,0.0,666.7435999988811,0.0,666.750399992452,165.48160584038177,4.719948937583516,40
VI,205,Huber,0,0.0,0.0,0.0,788.5986999899615,0.0,788.6064000049373,149.44596479779895,3.8569100464063557,40
VI,205,Huber,1,0.0,0.0,0.0,785.5879999988247,0.0,785.6004999921424,149.44596479779895,3.8569100464063557,40
VI,205,Huber,2,0.0,0.0,0.0,790.282699992531,0.0,790.2898000029381,149.44596479779895,3.8569100464063557,40
VI,205,Huber,3,0.0,0.0,0.0,793.4839000081411,0.0,793.4952000068733,149.44596479779895,3.8569100464063557,40
VI,205,Huber,4,0.0,0.0,0.0,800.3119999921182,0.0,800.319899994065,149.44596479779895,3.8569100464063557,40
VI,205,Patch,0,0.0,0.0,0.0,309.7810000035679,0.0,309.7882000001846,125.10841881039333,5.488917944098683,28
VI,205,Patch,1,0.0,0.0,0.0,314.5768999966094,0.0,314.5848999993177,125.10841881039333,5.488917944098683,28
VI,205,Patch,2,0.0,0.0,0.0,312.44219999643974,0.0,312.44920000608545,125.10841881039333,5.488917944098683,28
VI,205,Patch,3,0.0,0.0,0.0,308.1910000037169,0.0,308.1979999988107,125.10841881039333,5.488917944098683,28
VI,205,Patch,4,0.0,0.0,0.0,309.34439999691676,0.0,309.3508000019938,125.10841881039333,5.488917944098683,28
VI,205,PatchHuber,0,0.0,0.0,0.0,467.01110000140034,0.0,467.01809999649413,109.33776572695822,4.906170680212422,40
VI,205,PatchHuber,1,0.0,0.0,0.0,468.59789999143686,0.0,468.6063999979524,109.33776572695822,4.906170680212422,40
VI,205,PatchHuber,2,0.0,0.0,0.0,469.36979999009054,0.0,469.37720000278205,109.33776572695822,4.906170680212422,40
VI,205,PatchHuber,3,0.0,0.0,0.0,481.65859999426175,0.0,481.6664999962086,109.33776572695822,4.906170680212422,40
VI,205,PatchHuber,4,0.0,0.0,0.0,478.87390000687446,0.0,478.8810000027297,109.33776572695822,4.906170680212422,40
VI,205,Full,0,0.8350999996764585,0.15639999764971435,10.772599998745136,635.8238999964669,0.0,647.5989000027766,83.109913542047,3.6646812469324077,34
VI,205,Full,1,0.8902999979909509,0.16769999638199806,10.464699997100979,633.5753000021214,0.0,645.1069999893662,83.109913542047,3.6646812469324077,34
VI,205,Full,2,0.8227000071201473,0.13719999697059393,11.033800008590333,642.3079000087455,0.0,654.3116999964695,83.109913542047,3.6646812469324077,34
VI,205,Full,3,0.9180999913951382,0.15619999612681568,10.704000000259839,631.005000002915,0.0,642.7941000001738,83.109913542047,3.6646812469324077,34
VI,205,Full,4,0.8372000011149794,0.12060000153724104,11.149999991175719,639.2841000051703,0.0,651.4026999939233,83.109913542047,3.6646812469324077,34
VI,205,EstimatedFull,0,0.8498999959556386,0.13780000153928995,10.536599991610274,670.3847000026144,425.45070000051055,1107.423400011612,83.55845809736414,3.332076445329214,40
VI,205,EstimatedFull,1,0.8362999942619354,0.11530000483617187,10.857999994186684,659.6122999908403,425.88640000030864,1097.3459999950137,83.55845809736414,3.332076445329214,40
VI,205,EstimatedFull,2,0.9671999869169667,0.1142999972216785,10.951400006888434,659.04810000211,426.08629999449477,1097.224199998891,83.55845809736414,3.332076445329214,40
VI,205,EstimatedFull,3,0.85120000585448,0.1179000100819394,10.77949999307748,661.6020999936154,431.08439999923576,1104.4734000024619,83.55845809736414,3.332076445329214,40
VI,205,EstimatedFull,4,0.8443999977316707,0.11809999705292284,10.506000005989335,665.6500999961281,427.60850000195205,1104.7662000055425,83.55845809736414,3.332076445329214,40
VI,231,Raw,0,0.0,0.0,0.0,821.988900002907,0.0,821.9962000002852,167.6752937522565,3.0204062377407617,40
VI,231,Raw,1,0.0,0.0,0.0,820.3555999934906,0.0,820.3626999893459,167.6752937522565,3.0204062377407617,40
VI,231,Raw,2,0.0,0.0,0.0,818.9224999950966,0.0,818.9294000039808,167.6752937522565,3.0204062377407617,40
VI,231,Raw,3,0.0,0.0,0.0,830.120500002522,0.0,830.1283000037074,167.6752937522565,3.0204062377407617,40
VI,231,Raw,4,0.0,0.0,0.0,822.7058000047691,0.0,822.7127999998629,167.6752937522565,3.0204062377407617,40
VI,231,Huber,0,0.0,0.0,0.0,972.7577000012388,0.0,972.764800011646,153.53323607635423,2.779390080875872,40
VI,231,Huber,1,0.0,0.0,0.0,973.7106999964453,0.0,973.7179000076139,153.53323607635423,2.779390080875872,40
VI,231,Huber,2,0.0,0.0,0.0,968.3547000022372,0.0,968.3615999965696,153.53323607635423,2.779390080875872,40
VI,231,Huber,3,0.0,0.0,0.0,971.0120999952778,0.0,971.0188999888487,153.53323607635423,2.779390080875872,40
VI,231,Huber,4,0.0,0.0,0.0,963.9121999935014,0.0,963.9189000008628,153.53323607635423,2.779390080875872,40
VI,231,Patch,0,0.0,0.0,0.0,534.7706000029575,0.0,534.7779000003356,116.58618155228942,2.646056120954987,40
VI,231,Patch,1,0.0,0.0,0.0,516.853799999808,0.0,516.8615000002319,116.58618155228942,2.646056120954987,40
VI,231,Patch,2,0.0,0.0,0.0,529.2782000033185,0.0,529.285999989952,116.58618155228942,2.646056120954987,40
VI,231,Patch,3,0.0,0.0,0.0,518.0590999952983,0.0,518.0667999957222,116.58618155228942,2.646056120954987,40
VI,231,Patch,4,0.0,0.0,0.0,536.9702000025427,0.0,536.9777000014437,116.58618155228942,2.646056120954987,40
VI,231,PatchHuber,0,0.0,0.0,0.0,570.9141000115778,0.0,570.9219999989728,100.9647132541742,2.3595199744716857,40
VI,231,PatchHuber,1,0.0,0.0,0.0,571.5223000006517,0.0,571.5299000003142,100.9647132541742,2.3595199744716857,40
VI,231,PatchHuber,2,0.0,0.0,0.0,575.8748000080232,0.0,575.8826000092085,100.9647132541742,2.3595199744716857,40
VI,231,PatchHuber,3,0.0,0.0,0.0,571.0195000137901,0.0,571.0265999950934,100.9647132541742,2.3595199744716857,40
VI,231,PatchHuber,4,0.0,0.0,0.0,566.3849000120535,0.0,566.391799991834,100.9647132541742,2.3595199744716857,40
VI,231,Full,0,0.8325999951921403,0.14450000890064985,10.906399998930283,482.8089000075124,0.0,494.70199999632314,65.43120307985993,0.8082219391247377,40
VI,231,Full,1,0.8360999927390367,0.2179000002797693,11.36979999137111,482.70269999920856,0.0,495.1377999968827,65.43120307985993,0.8082219391247377,40
VI,231,Full,2,0.8429000008618459,0.14180000289343297,11.540299994521774,490.80070000491105,0.0,503.33669999963604,65.43120307985993,0.8082219391247377,40
VI,231,Full,3,0.8270999969681725,0.13939999917056412,11.057300012907945,493.7420999922324,0.0,505.77899999916553,65.43120307985993,0.8082219391247377,40
VI,231,Full,4,0.883800006704405,0.38380001205950975,10.596399995847605,482.68640000605956,0.0,494.5607999979984,65.43120307985993,0.8082219391247377,40
VI,231,EstimatedFull,0,1.0586999997030944,0.08159999561030418,10.498100004042499,821.9173999968916,491.4076999993995,1325.0059000129113,65.38817727303513,0.7174839256701616,40
VI,231,EstimatedFull,1,0.8185999904526398,0.08100000559352338,11.018300006981008,821.5258000127506,491.9454000046244,1325.4281999979867,65.38817727303513,0.7174839256701616,40
VI,231,EstimatedFull,2,1.0981999948853627,0.08489999163430184,11.327599990181625,821.1267000006046,496.639499993762,1330.3166999976384,65.38817727303513,0.7174839256701616,40
VI,231,EstimatedFull,3,0.8291999984066933,0.07979999645613134,10.587199998553842,829.2294999992009,482.4493999913102,1323.2181000057608,65.38817727303513,0.7174839256701616,40
VI,231,EstimatedFull,4,0.832199992146343,0.08110000635497272,11.00399999995716,815.4724000050919,492.81929999415297,1320.248599993647,65.38817727303513,0.7174839256701616,40
VI,256,Raw,0,0.0,0.0,0.0,665.2069999981904,0.0,665.2137000055518,173.05557220487063,4.279388071604437,35
VI,256,Raw,1,0.0,0.0,0.0,671.631699995487,0.0,671.6417999996338,173.05557220487063,4.279388071604437,35
VI,256,Raw,2,0.0,0.0,0.0,674.7212000045693,0.0,674.7287000034703,173.05557220487063,4.279388071604437,35
VI,256,Raw,3,0.0,0.0,0.0,672.1684999938589,0.0,672.1756999904756,173.05557220487063,4.279388071604437,35
VI,256,Raw,4,0.0,0.0,0.0,675.0501999922562,0.0,675.0581999949645,173.05557220487063,4.279388071604437,35
VI,256,Huber,0,0.0,0.0,0.0,892.2661999968113,0.0,892.27340000798,158.00194979636444,3.993643326094601,40
VI,256,Huber,1,0.0,0.0,0.0,885.1062000030652,0.0,885.1125999935903,158.00194979636444,3.993643326094601,40
VI,256,Huber,2,0.0,0.0,0.0,886.6464000020642,0.0,886.6534999979194,158.00194979636444,3.993643326094601,40
VI,256,Huber,3,0.0,0.0,0.0,880.6772999960231,0.0,880.6843000056688,158.00194979636444,3.993643326094601,40
VI,256,Huber,4,0.0,0.0,0.0,884.9018000037177,0.0,884.9090000003343,158.00194979636444,3.993643326094601,40
VI,256,Patch,0,0.0,0.0,0.0,422.2161000070628,0.0,422.2238000074867,127.05489318258589,4.90229330174597,33
VI,256,Patch,1,0.0,0.0,0.0,423.4987999952864,0.0,423.5058000049321,127.05489318258589,4.90229330174597,33
VI,256,Patch,2,0.0,0.0,0.0,420.040600001812,0.0,420.0478999991901,127.05489318258589,4.90229330174597,33
VI,256,Patch,3,0.0,0.0,0.0,425.80179999640677,0.0,425.8091000083368,127.05489318258589,4.90229330174597,33
VI,256,Patch,4,0.0,0.0,0.0,432.1071000013035,0.0,432.11429999792017,127.05489318258589,4.90229330174597,33
VI,256,PatchHuber,0,0.0,0.0,0.0,553.6576000013156,0.0,553.6652000009781,113.49932009400231,4.742216700286202,40
VI,256,PatchHuber,1,0.0,0.0,0.0,555.9493000037037,0.0,555.9560999972746,113.49932009400231,4.742216700286202,40
VI,256,PatchHuber,2,0.0,0.0,0.0,555.0714999990305,0.0,555.0786999956472,113.49932009400231,4.742216700286202,40
VI,256,PatchHuber,3,0.0,0.0,0.0,556.1543000076199,0.0,556.1615999904461,113.49932009400231,4.742216700286202,40
VI,256,PatchHuber,4,0.0,0.0,0.0,557.1888999984367,0.0,557.1963000111282,113.49932009400231,4.742216700286202,40
VI,256,Full,0,0.8248999947682023,0.17359999765176326,11.161999995238148,417.67239999899175,0.0,429.8460999998497,93.02157513068495,4.00044960047447,32
VI,256,Full,1,0.8218000002671033,0.1407000090694055,10.826600002474152,401.64399999775924,0.0,413.4436999884201,93.02157513068495,4.00044960047447,32
VI,256,Full,2,0.8080999978119507,0.14879999798722565,10.687500005587935,401.52620000299066,0.0,413.1829999969341,93.02157513068495,4.00044960047447,32
VI,256,Full,3,0.8774000016273931,0.19240000983700156,10.779999996884726,411.51299999910407,0.0,423.3738000039011,93.02157513068495,4.00044960047447,32
VI,256,Full,4,0.8189999934984371,0.1370999962091446,11.060999997425824,407.22560000722297,0.0,419.2527999985032,93.02157513068495,4.00044960047447,32
VI,256,EstimatedFull,0,0.82970000221394,0.08009999874047935,10.456000003614463,672.1848000015598,497.9531999997562,1181.5421000064816,95.10030045099683,3.7656816272101077,40
VI,256,EstimatedFull,1,0.8950000046752393,0.20679998851846904,10.75640000635758,668.923300007009,492.7863999910187,1174.0830000053393,95.10030045099683,3.7656816272101077,40
VI,256,EstimatedFull,2,0.8239000017056242,0.08250000246334821,10.539199996856041,683.3343000034802,493.46309999236837,1188.281900002039,95.10030045099683,3.7656816272101077,40
VI,256,EstimatedFull,3,0.829399999929592,0.07920000643935055,11.354600006598048,671.7941000097198,496.20530000538565,1180.30190000718,95.10030045099683,3.7656816272101077,40
VI,256,EstimatedFull,4,0.821699999505654,0.07939999341033399,10.736500000348315,666.3378999946872,501.15919999370817,1179.1730999975698,95.10030045099683,3.7656816272101077,40
VI,282,Raw,0,0.0,0.0,0.0,672.8956000006292,0.0,672.9028000117978,174.49178267631422,4.450530418854756,30
VI,282,Raw,1,0.0,0.0,0.0,669.3427999998676,0.0,669.349499992677,174.49178267631422,4.450530418854756,30
VI,282,Raw,2,0.0,0.0,0.0,666.9591999961995,0.0,666.9661000050837,174.49178267631422,4.450530418854756,30
VI,282,Raw,3,0.0,0.0,0.0,659.5817000052193,0.0,659.5883999980288,174.49178267631422,4.450530418854756,30
VI,282,Raw,4,0.0,0.0,0.0,658.827499995823,0.0,658.8342000031844,174.49178267631422,4.450530418854756,30
VI,282,Huber,0,0.0,0.0,0.0,1026.0636000020895,0.0,1026.075400004629,159.54522834797905,4.02263923089621,40
VI,282,Huber,1,0.0,0.0,0.0,1035.1896000065608,0.0,1035.1964000001317,159.54522834797905,4.02263923089621,40
VI,282,Huber,2,0.0,0.0,0.0,1022.3182000045199,0.0,1022.3256000026595,159.54522834797905,4.02263923089621,40
VI,282,Huber,3,0.0,0.0,0.0,1031.4721000031568,0.0,1031.4790999982506,159.54522834797905,4.02263923089621,40
VI,282,Huber,4,0.0,0.0,0.0,1025.1631999999518,0.0,1025.1707999996142,159.54522834797905,4.02263923089621,40
VI,282,Patch,0,0.0,0.0,0.0,468.36980000080075,0.0,468.37659999437165,121.61771371056447,3.6847912738263777,34
VI,282,Patch,1,0.0,0.0,0.0,461.95719999377616,0.0,461.96519999648444,121.61771371056447,3.6847912738263777,34
VI,282,Patch,2,0.0,0.0,0.0,456.7343999951845,0.0,456.7421999963699,121.61771371056447,3.6847912738263777,34
VI,282,Patch,3,0.0,0.0,0.0,450.54789999267086,0.0,450.55530000536237,121.61771371056447,3.6847912738263777,34
VI,282,Patch,4,0.0,0.0,0.0,454.9027000030037,0.0,454.9098999996204,121.61771371056447,3.6847912738263777,34
VI,282,PatchHuber,0,0.0,0.0,0.0,602.5926000002073,0.0,602.6000999991084,103.49485516571899,3.5894442307489496,40
VI,282,PatchHuber,1,0.0,0.0,0.0,605.7060000021011,0.0,605.7129999971949,103.49485516571899,3.5894442307489496,40
VI,282,PatchHuber,2,0.0,0.0,0.0,603.1581999995979,0.0,603.1649999931687,103.49485516571899,3.5894442307489496,40
VI,282,PatchHuber,3,0.0,0.0,0.0,608.4472999937134,0.0,608.4553000109736,103.49485516571899,3.5894442307489496,40
VI,282,PatchHuber,4,0.0,0.0,0.0,594.2264999903273,0.0,594.2333999992115,103.49485516571899,3.5894442307489496,40
VI,282,Full,0,0.8138999983202666,0.19180000526830554,10.723999992478639,595.7922999950824,0.0,607.5315999914892,70.83513817248833,1.2575090340649735,28
VI,282,Full,1,0.8448000007774681,0.1917000045068562,11.444200004916638,592.9327999911038,0.0,605.4245000123046,70.83513817248833,1.2575090340649735,28
VI,282,Full,2,0.8356000034837052,0.14930000179447234,10.64379999297671,594.706000003498,0.0,606.344400002854,70.83513817248833,1.2575090340649735,28
VI,282,Full,3,1.0958999919239432,0.1438000035705045,10.898100008489564,595.5548999918392,0.0,607.7041000098689,70.83513817248833,1.2575090340649735,28
VI,282,Full,4,0.8262000046670437,0.14059999375604093,11.279600003035739,602.516500002821,0.0,614.773100009188,70.83513817248833,1.2575090340649735,28
VI,282,EstimatedFull,0,0.8166999905370176,0.142700009746477,10.656700003892183,672.6919999928214,507.11069999670144,1191.4567000058014,71.4596485006997,1.467075659179809,40
VI,282,EstimatedFull,1,1.0122999956365675,0.13889999536331743,10.991099989041686,667.5353000027826,517.8092999994988,1197.5271999981487,71.4596485006997,1.467075659179809,40
VI,282,EstimatedFull,2,0.8324000082211569,0.1407999952789396,10.564199998043478,665.1662000076612,506.99639999947976,1183.7386000115657,71.4596485006997,1.467075659179809,40
