scan,cond,obj,J0,gnorm,dhat_t_mm,dhat_r_deg,tstar_mm,rstar_deg,lbfgs_t_mm,opt_cos,Jstar,icp_iters,lst_gn,lst_conv,lst_onbnd,eigmin,condH
21,raw,p2p,0.011274349264160844,0.08236822147760353,167.1188135278705,6.242191821752467,156.29876363566726,6.249994648290088,0.0,,0.005300760879087937,40,0.0,False,False,0.027631088782723606,41.704429166477034
21,raw,p2l,0.010342582821192787,0.08330739108941564,83.81626396634212,0.19562210062663582,154.8747606159627,6.444922159677629,0.0,,0.004472667370619853,40,0.0,False,False,-5.314582451227023,6.355880425356605
22,raw,p2p,0.010696538448377885,0.07623836551162542,191.50355454019808,2.7861273402878486,149.4569197631465,3.820962892828501,0.0,,0.005313123428199856,30,0.0,False,False,0.009548749630709247,113.36752304693377
22,raw,p2l,0.009575107773000855,0.0687935378095793,58.87984597730083,0.8309102683094787,146.27596067574294,3.0330260425199014,0.0,,0.0046687057097425854,40,0.0,False,False,0.5977523730461689,12.771338572511572
23,raw,p2p,0.009127280364066752,0.06402534708802635,211.4859696706839,30.719370229288376,138.51690381793904,4.124843338751022,0.0,,0.004552035263736541,36,0.0,False,False,-0.005040413010928716,204.09069396193294
23,raw,p2l,0.008107269447267444,0.0638437141672118,58.41335372048535,0.2529911332768281,136.77070991968063,4.018492660192352,0.0,,0.004013619261388841,40,0.0,False,False,-4.8844143704299166,5.207348981058491
24,raw,p2p,0.009477083410913155,0.06264800604311546,203.86569396297153,15.340857987993752,136.66836451021706,4.590854467131406,0.0,,0.004852879155154655,40,0.0,False,False,0.00852452457409987,117.31973248874439
24,raw,p2l,0.008546064314189883,0.059182581529896715,48.238839764674985,2.6950153554021288,134.50206459488516,4.369107368567935,0.0,,0.00411884528912071,40,0.0,False,False,-0.6772166266502478,3.463011660888957
25,raw,p2p,0.01154571719115531,0.07576810092650092,215.6040443693915,13.914467520993611,148.95619195369554,5.5518306878482555,148.71642634365185,0.9999355290274673,0.005533257964802503,40,6.533864633220811e-05,False,False,0.02039013517736885,49.05468912180466
25,raw,p2l,0.010384418074236563,0.0741152250400102,63.910794124501614,1.5203155716386176,150.0894509209316,6.133268722765216,144.0062792176407,0.8184345234393094,0.004657633552095579,40,0.0016229927685398778,False,False,-6.2316215090530065,13.07203361791052
26,raw,p2p,0.01200414731910289,0.08276382838838595,213.76445246851864,23.24536871545874,153.02759628245957,4.624442332102668,0.0,,0.005452813434367536,36,0.0,False,False,-0.002978248475543378,328.9127983216099
26,raw,p2l,0.011125431970399422,0.07589559977413851,75.34796778012199,2.079500620519942,156.46259682143628,5.127228859480603,0.0,,0.004767864062455022,40,0.0,False,False,-2.623898279414478,4.327260979773419
27,raw,p2p,0.012637041907476412,0.08439642925134914,220.97477650683777,4.417949159627205,156.95391063526975,4.520446825352983,0.0,,0.005889821847068727,35,0.0,False,False,0.011830805215205705,87.84062809137092
27,raw,p2l,0.011594072734252933,0.0767093704000148,112.40994272348303,5.731020599214672,161.86741783951163,4.455917416669401,0.0,,0.005228451176680207,40,0.0,False,False,-0.9077453449547526,65.35406194553808
28,raw,p2p,0.011689731837453872,0.08172863632570619,210.13364803187304,19.336342288327177,157.30974435143804,4.697312821989447,0.0,,0.005297002793926916,40,0.0,False,False,0.006824739616254397,158.79264342716803
28,raw,p2l,0.01074749013916275,0.07778028029059775,97.89600871434476,0.9217051634868845,158.24161035660788,4.554392272239478,0.0,,0.00468827565195621,40,0.0,False,False,-1.6349091479641955,4.556007953695359
29,raw,p2p,0.010849755152803012,0.07588447609837913,253.9356881919625,27.173436817184736,151.85996047218947,5.254396249784185,0.0,,0.005052862609042123,36,0.0,False,False,0.008252009391552427,123.80990111606576
29,raw,p2l,0.009792554240437816,0.07337009312521549,53.79226516655869,0.3622372798050391,149.6108352464352,5.004144809074309,0.0,,0.004350996622982829,40,0.0,False,False,-3.077680640381998,2.5496464400329524
30,raw,p2p,0.010390847196512804,0.07521324531498778,329.8172984267012,10.48334022479898,147.85958022909705,4.509032326167583,148.2325801229372,0.9999824725101216,0.004869354899853243,39,4.5315087359304765e-06,False,False,0.022786657261086946,49.14099521724378
30,raw,p2l,0.009230647256557138,0.06900711450698548,49.67111437106641,0.9652989109739448,144.85325388782715,3.787619256396697,148.06184710181034,0.9456844597073599,0.004103839971398312,14,0.0014409928561673838,False,False,-4.231165348685771,4.8999177957608095
31,raw,p2p,0.01028172771041675,0.07731183348487979,227.2533145441503,2.1585091973624095,151.13694978083257,3.8434560882481077,0.0,,0.004418358893107589,30,0.0,False,False,0.018460612505998092,60.44613476026257
31,raw,p2l,0.009029091257063596,0.07061011368900044,72.41791550268402,0.5317703376424295,150.93356422748792,3.8136738050105086,0.0,,0.0037155639324077676,29,0.0,False,False,-3.027779263791905,5.052391398142562
32,raw,p2p,0.011891566708347135,0.07795492682996666,336.18692826037034,43.64483487236883,156.54645738937097,5.602187833124552,0.0,,0.005572535797317689,40,0.0,False,False,0.004621410871733789,216.8814685439853
32,raw,p2l,0.010377513250398665,0.07183492379697387,193.28664580580156,3.604840537037897,157.2363153756556,5.92224012191654,0.0,,0.004797938787735213,40,0.0,False,False,-4.502735524426573,19.122506997863884
33,raw,p2p,0.013060084055403976,0.0877686620254333,1402.5308974088691,228.95746081507326,162.10904467639494,4.719372822855423,0.0,,0.005967777741732457,29,0.0,False,False,0.0002716076908754909,3972.892001757439
33,raw,p2l,0.011488974375975219,0.07677803259615781,105.09261557172184,3.129392846293495,166.30363349749436,4.787122290294609,0.0,,0.005079773948796386,40,0.0,False,False,-1.223953604241557,7.8062268544444136
34,raw,p2p,0.012432461769356183,0.08147544290594079,249.2735668151823,4.018224627765351,156.4010113072841,3.779888446914253,0.0,,0.005980530939435237,24,0.0,False,False,-0.026136354198048457,39.104794574297564
34,raw,p2l,0.010961246872729046,0.07779979098722851,62.86638663880863,1.3698575641797006,156.46683508556097,2.9256814152498523,0.0,,0.005197090642884107,40,0.0,False,False,0.3592433743650588,10.99213634173772
35,raw,p2p,0.011369168895966297,0.0769872129267755,235.22751217874702,19.44875861517919,151.3364189526446,5.001879187101816,151.14033631053567,0.9996069476247514,0.005386300077224077,40,3.727153329901918e-06,False,False,0.007915696127262159,120.18933998854104
35,raw,p2l,0.010239587324269899,0.06845733238795913,114.7826609589556,2.5059502083394203,151.9444310677035,4.6788609382613995,155.20879087783095,0.9965762076959486,0.004610113587071514,40,0.0015454964978183275,False,False,-6.533745747989856,20.053432616837824
36,raw,p2p,0.009753987646773482,0.06413784266095778,328.18300958570586,22.403392071039043,140.80943343853926,4.295151437892984,0.0,,0.004771374284223549,25,0.0,False,False,-0.0007267600335555003,1405.1764023439375
36,raw,p2l,0.008501799454708832,0.05957311671061823,52.222983750367675,1.1907183729706678,141.92347952829778,3.692882899450547,0.0,,0.004181706803007887,40,0.0,False,False,-5.33524171189567,5.5786941889371295
37,raw,p2p,0.009918262127477546,0.06513721970629142,310.1771541461437,26.753768465446864,141.97598923069128,4.183590385040915,0.0,,0.004919014566461633,28,0.0,False,False,0.01155240361808408,79.88574000266324
37,raw,p2l,0.008724538159501988,0.06528347975088049,312.21251746774556,41.09768466676205,141.24626462711552,3.412288920883395,0.0,,0.004186345708650129,40,0.0,False,False,-0.022985711647212678,132.58881882886953
38,raw,p2p,0.009317822612613812,0.06383976185241433,650.7763086417508,226.09171291136263,142.40180987590296,5.1272194922728325,0.0,,0.004464810743265807,36,0.0,False,False,-0.0007056397088955846,1456.1909157416383
38,raw,p2l,0.008157573848941595,0.05491141985134491,197.3248977002439,5.8619167117252795,140.066655335439,5.069455439543746,0.0,,0.003938623562485716,40,0.0,False,False,-3.7933936445057466,24.33201881179163
39,raw,p2p,0.01008612613824378,0.06786636859396368,489.54183321226645,83.51840908984849,147.77667268914763,5.871695231738166,0.0,,0.004782661090403821,40,0.0,False,False,0.0031203807739779857,318.3165568490766
39,raw,p2l,0.008829303677217164,0.05837276603621845,63.9887086969534,2.381418708567695,146.67467561488905,5.926673251570161,0.0,,0.004203469312116498,40,0.0,False,False,-1.689636986893431,4.424893682853567
40,raw,p2p,0.011238210817528583,0.07573943530159755,221.51910845548397,23.091804136119872,152.43890387688938,4.336252269980186,152.33719248536488,0.9999524929829104,0.005384306237707039,27,1.4177510877061715e-05,False,False,-0.005166398181436574,190.32544004478677
40,raw,p2l,0.010181461197350063,0.07125761543511526,78.80823604388192,3.4077168717829833,151.66289858030586,4.28496084516044,152.09652538718902,0.9642143261561874,0.004732931325754058,40,0.004781732972543213,False,False,-0.6855398664176513,5.524011908671309
41,raw,p2p,0.011835640343293168,0.08006176235244593,270.231293434513,35.82285747682316,152.76831802049543,4.6332715674076805,0.0,,0.005685438896408173,40,0.0,False,False,0.005293019188995079,190.64693923606396
41,raw,p2l,0.010663388268589978,0.07824909534142897,62.36624520630606,0.9638462647993742,152.02679469377912,4.116307203278521,0.0,,0.004946297992113442,40,0.0,False,False,-2.5742057861204954,3.6007549866317587
42,raw,p2p,0.010846654395184561,0.0735879414509635,251.20042751686944,16.729435215594354,150.21328773280908,5.119417902988753,0.0,,0.005246801615554354,40,0.0,False,False,-0.0053426396422023,185.86111115888656
42,raw,p2l,0.009907936711794298,0.0726434325065177,77.01355147693825,1.8695617625563452,147.17013616790902,3.9494254920460388,0.0,,0.00448060849675989,40,0.0,False,False,-1.8612888203470261,6.568244438536949
43,raw,p2p,0.010363442301970336,0.06874784102099311,271.7317102664344,6.727076688951658,145.48377781991528,4.628984226391266,0.0,,0.005080487129232393,23,0.0,False,False,-0.020565476044387496,47.45293059724056
43,raw,p2l,0.00913897867753212,0.05648917986802675,50.04679893765032,1.3357657817447388,143.26416273775882,3.1695777881428264,0.0,,0.004186856264948594,40,0.0,False,False,-2.4845759629860633,4.551847317701805
44,raw,p2p,0.011223866123232082,0.07091536733192245,269.90104968573024,15.837068443473179,148.71642313707548,5.298613715002552,0.0,,0.005299959700791595,34,0.0,False,False,-0.014736728545715923,60.31241303824188
44,raw,p2l,0.010069470391768401,0.06227731502025229,127.35748490851603,8.873194578521842,153.89629245253914,5.25194215231961,0.0,,0.004529356175350604,40,0.0,False,False,-3.8230059090404254,22.47071448634952
45,raw,p2p,0.010902770649853935,0.07089290211838518,1408.703912319584,331.79623629950953,150.5500665247735,6.201918388752534,150.2155713110228,0.999708227972084,0.005038113473374192,40,8.535369169109666e-05,False,False,0.0004933425905783739,1763.5858257560903
45,raw,p2l,0.009603180216846679,0.0633042061807049,95.34556806224586,3.2964466848928398,154.51600946879637,6.58917063638638,147.63003765376763,0.9243057874263002,0.004366654690074724,40,0.0031468262967502244,False,False,-0.09541794782770625,37.71233473287769
46,raw,p2p,0.011710527102224068,0.07987357090319047,211.7768697849781,33.40304183402896,153.71366578835097,4.753168445143489,0.0,,0.00526113933551789,24,0.0,False,False,-0.004999624407371011,180.69993874087567
46,raw,p2l,0.01052963993778611,0.07635432298038874,122.19373419435689,0.6592670954731742,156.1317358816667,3.9868247546746245,0.0,,0.004260152990882369,40,0.0,False,False,-4.398984101903169,22.099013790624333
47,raw,p2p,0.012844992945161227,0.09058242671423146,227.39990593396138,4.3185037329895515,160.4758643315692,5.154530730737947,0.0,,0.005496910168523382,37,0.0,False,False,0.006549464034694355,132.3648718395656
47,raw,p2l,0.011751314407689116,0.08849836605733272,84.20678856465496,2.184905082761464,160.96773990292996,3.86864011773295,0.0,,0.004728114108133128,40,0.0,False,False,-5.595977395740386,11.244332071964925
48,raw,p2p,0.012171619175990507,0.0878343864777314,249.7586072236443,8.722196776170104,157.37343486060928,5.147159091821697,0.0,,0.005389163864960754,37,0.0,False,False,0.006143246865992478,160.41070872128844
48,raw,p2l,0.011133220019855863,0.08176288032697432,202.09247902108274,10.93286210728,159.77803689010125,4.067321945933254,0.0,,0.004510008222830179,40,0.0,False,False,-0.02522313536997528,297.8208580155358
49,raw,p2p,0.010163804658434052,0.07372805432686501,262.23681729707965,8.968427426507052,146.34510465975413,3.816889646041194,0.0,,0.004665895169571107,30,0.0,False,False,0.015634259317669777,66.20626063706226
49,raw,p2l,0.009070264623622022,0.0719927611551749,66.42440165928099,2.2585373936929183,147.54332333391565,2.6896017959356855,0.0,,0.0038503042490618386,40,0.0,False,False,-5.949270041472696,20.038198454530416
50,raw,p2p,0.01070410753243977,0.07851664893242707,638.5231198781208,103.63917730141934,149.84050863679676,5.492094852243943,149.53753533187842,0.999862184414951,0.004793067268089988,40,8.914373023466483e-07,False,False,0.0040808715504639355,260.54031716942035
50,raw,p2l,0.00964658785441602,0.08091388356236114,87.56646021679346,4.379537684284496,146.17887156750183,4.837869428536227,143.11138856262926,0.9542443450197093,0.003857676840209126,40,0.005527980721170688,False,False,-1.943335636707443,6.515692987998578
51,raw,p2p,0.01256607598812625,0.09207345378935561,273.8111085301727,22.132120605263154,161.54767054974485,5.6920869335548305,0.0,,0.005162847573273464,40,0.0,False,False,-0.003344984149621654,295.2683024348504
51,raw,p2l,0.011500136811420158,0.08324273407473957,126.97422939778646,2.1222387019188313,163.66841807745107,5.90808912353135,0.0,,0.004120081998173649,40,0.0,False,False,0.39055897596780337,14.316501056436886
52,raw,p2p,0.013971787938950144,0.09412848965431656,438.91866245582753,72.15283313164946,165.11404010032882,4.6585666695505585,0.0,,0.006134096706352941,24,0.0,False,False,0.0010656547939078198,845.1933735915936
52,raw,p2l,0.012612852393847506,0.08665805708809964,218.71660115216895,1.883926895205571,169.70672260614407,3.9008506153293125,0.0,,0.0049919381311769595,40,0.0,False,False,-3.7088873874064845,11.273253242235748
53,raw,p2p,0.012229320918583154,0.08010688686920049,830.6764703128808,188.44653552795302,155.58155335010613,4.628116847973511,0.0,,0.005752005484451395,40,0.0,False,False,0.0012505230065585915,726.1271765713417
53,raw,p2l,0.010785204231231721,0.07689136652041413,89.36560422448967,0.1607774501068422,160.22817830192113,3.8149847217657116,0.0,,0.004949829506558765,40,0.0,False,False,0.6572296077853323,14.058089378815659
54,raw,p2p,0.011724860334701048,0.06850806313008964,190.43868491352228,10.482184132662656,150.46731700364728,5.295527247219523,0.0,,0.005816052830436647,40,0.0,False,False,0.011511647968945486,85.45299044286647
54,raw,p2l,0.01052485522494254,0.07221039357692412,228.8515078347769,11.815957301915184,151.63227392002443,4.714569252108069,0.0,,0.004635871755397205,40,0.0,False,False,-3.892114275426359,40.228347589422796
55,raw,p2p,0.010615912740344438,0.06064135765683308,254.50648909111024,5.819726338442988,142.57764201744615,4.763187353634243,142.57631849300842,0.999754674417277,0.005317827871017537,40,1.3414111701968556e-07,True,False,-0.016007272673537704,61.67968770141104
55,raw,p2l,0.00972498998729605,0.05547995970415059,86.84336813060979,4.034375013038412,137.73027817055353,3.3646535281958854,139.1721546383974,0.8258005156136913,0.004106926285265097,40,0.005277225465780553,False,False,-0.9110427943783443,8.770238030614177
56,raw,p2p,0.010233935759912346,0.06042426536165681,431.44067625997565,39.703090723600766,137.61304900585557,5.699576520651189,0.0,,0.0050808007331778066,40,0.0,False,False,0.018888826037538525,48.937086635742574
56,raw,p2l,0.009082633712875736,0.0562393968017757,273.8201637682334,11.035274602923238,132.12161519826688,4.8513836532566135,0.0,,0.004086072277905809,40,0.0,False,False,-6.874977110419707,69.26098539033971
57,raw,p2p,0.010871570964014997,0.06724701706343277,329.470566319454,39.47776874990899,145.69532369131554,4.810300239660972,0.0,,0.005419393686727089,30,0.0,False,False,-0.0038931630408156914,242.0181863263086
57,raw,p2l,0.009773546962781012,0.07206205230459065,63.403543312984894,2.542407780248698,147.20846716186773,4.064155004206256,0.0,,0.004602653095744365,40,0.0,False,False,-1.9879317047144403,4.0408014111379575
58,raw,p2p,0.011150396884113123,0.07180311078115074,226.31861563382063,47.10147159981564,150.79603783598554,5.376365136904817,0.0,,0.005407503735922191,40,0.0,False,False,-0.0025291333029866508,386.77867266627965
58,raw,p2l,0.010220385405351326,0.06514668885678168,66.20727576058673,1.0513772119444724,150.59218347854556,5.384001443406798,0.0,,0.004658232999048192,40,0.0,False,False,-11.215690140420033,13.454216417821504
59,raw,p2p,0.01138677094657666,0.07856067786714305,184.95241911938118,5.680372577735716,153.42109707672154,3.6991886552110382,0.0,,0.005498429173697168,28,0.0,False,False,-0.0032289602932616735,330.2670987093481
59,raw,p2l,0.0104053881821147,0.07591472568625644,68.19806435927003,0.5439977348010432,151.43204780501267,3.567802275977419,0.0,,0.004653069969017048,40,0.0,False,False,-2.4593998913322985,3.4660524268290063
60,raw,p2p,0.010933096254609987,0.07258315915912349,219.95374516878613,7.3659252990605415,151.02728276871946,3.9415224384993808,150.90337655495725,0.9998900901257596,0.00539311801796121,36,1.3685606870638312e-05,False,False,0.014825565307432415,66.52494838642954
60,raw,p2l,0.009930661244353338,0.06719539265456459,271.8577400521384,8.96672197045254,148.73554888223265,3.1821866813928774,150.14948900932475,0.9669274173112807,0.004725572348035617,40,0.002269458407639415,False,False,-4.64982819048465,97.4802595614601
61,raw,p2p,0.01015043023581936,0.06830753316070841,294.2409421059356,15.03115368996569,145.31683514011615,5.019911740001359,0.0,,0.00493718238546013,40,0.0,False,False,0.0036674135569688404,273.24231096452246
61,raw,p2l,0.009214861204380049,0.06083893001161701,328.12789726625266,1.6482665885967978,141.91576679382794,4.5697208155668445,0.0,,0.0042624888901345945,14,0.0,False,False,-5.784851682285984,42.073833480240715
62,raw,p2p,0.008849361666644788,0.05731848153837634,271.14288312164825,13.572643971512436,134.2610933890281,4.229609413676352,0.0,,0.004353328135804088,26,0.0,False,False,0.012292444455191096,80.6594145659711
62,raw,p2l,0.00795144603536322,0.056875771154387744,3473.218551508029,184.08727400491372,134.12230280066126,3.7532718300138,0.0,,0.003606229115516369,40,0.0,False,False,-1.6936883288655464,405.91435448020195
63,raw,p2p,0.010702526363339794,0.06981122712223191,311.40696416651946,26.190198274767162,142.68215970212273,5.010878828469688,0.0,,0.005142173094550715,40,0.0,False,False,-0.011119999785527083,81.3434592441501
63,raw,p2l,0.009575427022378832,0.07474805174896854,202.32028364398636,9.037373769266598,143.77314323042356,5.794301871060878,0.0,,0.00419091591955939,40,0.0,False,False,-2.3497973310003295,50.13630891302069
64,raw,p2p,0.011262063996987396,0.07577466590974774,226.36815067510284,2.4050976494594876,148.0058691357103,4.233671377329607,0.0,,0.005140622308551661,25,0.0,False,False,0.004630126660099321,215.6910517965915
64,raw,p2l,0.010416614469293652,0.07114729069511522,251.6799213440572,22.163376716121988,151.7778956270133,4.763660207420617,0.0,,0.004515262422071385,40,0.0,False,False,-3.7958361389433075,54.22447356547411
65,raw,p2p,0.011234239766906379,0.07503024547126075,212.20399118597814,11.13046450386426,149.94293559396587,5.015003059762866,149.9743529286608,0.9998672663067693,0.0052586039549191695,40,5.192849401264837e-06,False,False,-0.015437075710155566,63.737643982258874
65,raw,p2l,0.010250450659662862,0.07181685213273557,38.358561961336655,3.7764667395568488,150.9038182119613,5.1293813139998035,155.87002925317836,0.9693606587990442,0.00463832536434147,40,0.0019401775131303294,False,False,-1.7580008158602778,6.526954731334042
66,raw,p2p,0.011175176707674697,0.07092124850280411,210.56500423017692,3.66626485845647,151.4525736758377,3.3923678545018854,0.0,,0.00523790971939108,25,0.0,False,False,-0.005062567734748702,214.43908584163424
66,raw,p2l,0.010284716769439295,0.0673462882740365,45.127931613114995,0.9586967977491673,155.5572946962938,3.5951454519177575,0.0,,0.0046897853472324625,40,0.0,False,False,-1.3087664553509555,3.377088636220841
67,raw,p2p,0.010106738967535127,0.062145402139781966,314.7314934733361,6.838577425318861,143.54164419911646,4.463697928248143,0.0,,0.0047088599563342905,40,0.0,False,False,-0.025039775197731106,39.33933252146794
67,raw,p2l,0.009116031718171833,0.06406415749918423,177.58372323573212,2.7517984024357243,141.79374083325834,3.653908715769676,0.0,,0.004158246247550002,40,0.0,False,False,-1.771265367030176,13.188418515835053
68,raw,p2p,0.009908899252923663,0.06263782310922729,319.04817900326316,9.347306766151032,142.9144475278715,5.903854941432861,0.0,,0.004727054248773571,40,0.0,False,False,0.004442391701639559,233.64677039078958
68,raw,p2l,0.00880105159856564,0.05912360931072033,81.14594656834258,2.1743261230561064,138.45652036178882,5.519076500993608,0.0,,0.004048169001099893,40,0.0,False,False,0.21356613160320295,6.555195858270471
69,raw,p2p,0.00906204833168805,0.05961159553011603,316.544501792688,21.253930374089183,138.08906217385436,4.794193440663338,0.0,,0.0041192548353877825,28,0.0,False,False,-0.010484697875468518,103.12442934931755
69,raw,p2l,0.008033300404117674,0.0700363313180273,43.49654102181409,0.27712773870776236,139.3294652535296,5.162379851596147,0.0,,0.0033945245382815173,40,0.0,False,False,-15.562961718615323,18.987551221900716
70,raw,p2p,0.011093497130174556,0.07256005875846129,281.8140138390563,22.59716654930462,151.10847481377692,5.222106186648213,150.98563517397398,0.9999833121779076,0.005151921258449299,37,2.9103452504274433e-05,False,False,-0.018955317931454885,53.601994650402396
70,raw,p2l,0.009783528129955744,0.061491895357475325,190.6327342906527,3.8556727622941054,150.79073576160346,5.239492196672181,158.4686267856547,0.9331122525497678,0.004510678796247688,40,0.005637853854643125,False,False,0.20394614393187133,28.941962078295997
71,raw,p2p,0.011385565614088577,0.07288539139397153,228.3356585962505,6.220364821442276,152.70978278288007,4.565219008130872,0.0,,0.005323105131787962,25,0.0,False,False,0.020038600436156625,50.80769374748631
71,raw,p2l,0.01007691481296339,0.06942374231954158,61.791844463418784,0.1668181257102831,156.11249518969356,4.550144316295981,0.0,,0.004571688915837718,40,0.0,False,False,-3.757819875016038,4.203333457761029
72,raw,p2p,0.011881456421879637,0.07602409859542185,219.8461731721213,35.23341891406498,155.51164313387608,5.238826228637381,0.0,,0.005691113257575052,40,0.0,False,False,0.002576052149577452,408.91567644439067
72,raw,p2l,0.010464191131912482,0.07220202500323997,54.76209101144761,0.4281440811690308,154.97331616376133,4.706335600743443,0.0,,0.004924109258192279,40,0.0,False,False,0.8332010068063104,3.592041628695949
73,raw,p2p,0.010922818274010156,0.07021908850348645,247.1331027430427,10.061905548904617,150.77622149254947,5.863306809914476,0.0,,0.005185475287035241,40,0.0,False,False,0.030284440585599107,31.359325655051872
73,raw,p2l,0.009724760445197867,0.08625368051632483,32.020259751817946,0.9750795777872833,150.09935239157707,5.056035538127834,0.0,,0.004487285560291692,40,0.0,False,False,1.4465278887260364,4.375666114045608
74,raw,p2p,0.010347396798287669,0.06557569250278217,365.52461549645074,10.894602402115833,142.9207220869589,4.275587082881021,0.0,,0.0049054218426175565,33,0.0,False,False,-0.009282665819270602,99.56716869836926
74,raw,p2l,0.009221355590242453,0.06529136947523889,155.09545273356824,0.6173317428333567,146.05097340858936,3.586124060087308,0.0,,0.0042394554265536314,40,0.0,False,False,-6.237214051520027,24.324445535630332
75,raw,p2p,0.011092357284962169,0.06993754002627717,359.86460621557467,23.108227818894722,146.13187207268174,5.59600029584315,145.73986202131243,0.9996255091681329,0.005439061853750046,40,7.429825488246008e-05,False,False,0.022571161909152287,41.275791249925696
75,raw,p2l,0.01004573055149549,0.06378902034623374,169.53252006918768,1.6431320738010777,149.41438738624134,5.266685201024448,140.8868854803907,0.90299035930067,0.004539593648537933,40,0.0027520942489269134,False,False,-3.478060812202427,10.99227966888165
76,raw,p2p,0.009247131513030547,0.06050038361786255,300.6981431118471,37.317610622285144,140.4697413618283,4.249748948448347,0.0,,0.004398335158496784,24,0.0,False,False,-0.0027176325936973866,363.73305759492683
76,raw,p2l,0.008093185445378126,0.04858750701988024,37.39003093427165,0.6406652966223837,136.99665637348343,3.9260036552327544,0.0,,0.003761306053882046,40,0.0,False,False,-6.1541057114084925,5.381752532097416
77,raw,p2p,0.009761024097711823,0.06676786901583825,229.1612952874165,5.236719434404109,145.17656821009552,4.97226731995777,0.0,,0.004475251982404425,24,0.0,False,False,-0.02337412491580932,39.5582519715674
77,raw,p2l,0.00864765791240383,0.0626707058399728,95.40323277031582,9.511985947883357,145.21857096119567,5.144289256387375,0.0,,0.003984560753560265,40,0.0,False,False,-2.9478874942865287,34.766411099558596
78,raw,p2p,0.01036133550382548,0.0703965641967434,249.23638311125663,9.713254012955394,149.5814655486203,5.447892661536706,0.0,,0.00483217699464131,40,0.0,False,False,0.005564510183398248,171.6871217042359
78,raw,p2l,0.009242275567096026,0.06738908241144781,156.73427401236,4.899096688121805,148.36220703349244,5.605665347393693,0.0,,0.004226294997086809,40,0.0,False,False,-1.0555207027612505,12.656744643362796
79,raw,p2p,0.011645823047664356,0.07811162023222859,415.8989194519331,76.07908203397926,153.23488733570827,3.745031076036531,0.0,,0.005546863062529146,27,0.0,False,False,0.0031634366928426152,319.38710870479065
79,raw,p2l,0.01042486983754758,0.0725373831141605,70.23229438298355,1.740542477566076,150.5499157305366,2.841074237646122,0.0,,0.004767945637118955,40,0.0,False,False,-0.850506531535108,4.7211783503483655
80,raw,p2p,0.011370882227614685,0.0762030323701586,405.1485827945941,17.31183593624314,151.82725281081477,4.6317525542373374,151.7013096514557,0.9998546892979956,0.005303135645294769,40,2.7883002065176644e-05,False,False,-0.03521853904983095,25.919891467553107
80,raw,p2l,0.01048066234006373,0.0683677225754358,237.96037170139425,0.3324256507010081,148.72366061112504,3.3207337714010556,153.32512747176713,0.9815445055826645,0.00440728270367786,40,0.004679492679661198,False,False,-10.909687273098132,46.84362063594979
81,raw,p2p,0.010522409035549227,0.06893219705086397,211.31911072649868,22.59820291928444,147.04226207341455,5.782638020649271,0.0,,0.004965338044732417,40,0.0,False,False,0.004162353143441964,255.76749898874706
81,raw,p2l,0.009387776286047827,0.06251078454239435,90.84964610724127,1.4514618293648844,146.12812794535665,4.672083582376668,0.0,,0.004146767893939208,40,0.0,False,False,-0.14636250921743768,26.532377819210577
82,raw,p2p,0.010353454997861743,0.06689189724476563,326.36142272866726,11.720048541345896,146.57261339987306,4.552655104406498,0.0,,0.00477438227775586,35,0.0,False,False,-0.006220471467456986,146.93333664002648
82,raw,p2l,0.009479103340330985,0.06364988363681981,65.59843509665257,0.4977745659647202,151.48409214970405,3.8847440303707557,0.0,,0.004173104564121379,40,0.0,False,False,0.5723330246044198,6.022700857099077
83,raw,p2p,0.010215473362871465,0.06416133499965308,247.3160864004817,26.953336750031763,144.65174663817623,5.649596869312742,0.0,,0.004722078464896971,38,0.0,False,False,-0.012734583362888324,71.4235523458382
83,raw,p2l,0.009014779581970231,0.06069136178173441,115.87317248762326,3.911100299731422,150.13635838031954,5.923177228671424,0.0,,0.00408705714715968,40,0.0,False,False,-0.5945954653361987,11.181965531781607
84,raw,p2p,0.010777273955406057,0.07486174553091976,196.78089079798735,4.362254996209892,149.36010390970475,6.299356826351561,0.0,,0.004759409360415692,40,0.0,False,False,-0.013668303757068007,67.03944816795766
84,raw,p2l,0.009672805217297083,0.07263143773220718,131.6373833379129,1.63962608917308,151.22818100728622,6.143099537255996,0.0,,0.003873358189791791,40,0.0,False,False,-1.8787219692746147,5.121978090731668
85,raw,p2p,0.012717360997624948,0.08895099669494494,209.00994725111184,10.569248523098185,160.24068067590756,4.540357838370869,160.2177059802635,0.9999690033568347,0.005429505148831835,20,1.1725804356264973e-05,False,False,0.0055765363766912225,161.32152192506229
85,raw,p2l,0.011510437604576727,0.08473153268835572,80.41918556418207,0.2765491260630941,159.0869911821381,3.3129203360294195,161.641528360557,0.989424123975681,0.004586177008992843,40,0.0026512190212010854,False,False,0.4530475784478244,7.707548505629924
86,raw,p2p,0.012617718304264239,0.09008200700728407,348.4192927962096,7.385834220517946,159.12579005109154,4.535688063703423,0.0,,0.005428096685927596,37,0.0,False,False,-0.011779881443090725,73.42801638550287
86,raw,p2l,0.01161601640853385,0.07937974165190986,224.66093632305893,8.06402378474078,159.73572254486052,2.901899847873773,0.0,,0.004479928300862999,40,0.0,False,False,-5.76603138808172,87.67555570670919
