dataset,order,scan,block_full,in_support,condition,kind,n_points,gt_norm,gr_norm,residual_rms_mm,trans_error_mm,rot_error_deg,patch_spread_mm
V,1027,1027,20,False,N2,p2p,10895,0.06922406749291984,0.021445986410308406,110.9814598193764,169.9068508959514,2.701733185823305,70.12473933104167
V,1027,1027,20,False,N2,p2l,10895,0.06777297592783232,0.011882187205226756,103.040321493427,158.31163902064478,1.1007029090675837,70.12473933104167
V,1027,1027,20,False,N3,p2p,10895,0.05490907320349414,0.017068876070204186,110.92822610608643,153.5511582814299,1.181262881690509,68.57182076033028
V,1027,1027,20,False,N3,p2l,10895,0.053775729377060315,0.014402033446760542,100.7342704698934,141.87339694744887,2.176413633996176,68.57182076033028
V,1028,1028,20,False,raw,p2p,11556,0.04623538808958782,0.007760727333372617,113.30657799144939,179.94888179491554,2.4469484380222473,168.63532134692852
V,1028,1028,20,False,raw,p2l,11556,0.033846423503462696,0.01710233818416071,105.10623845322088,166.31091667621652,1.560230181897824,168.63532134692852
V,1028,1028,20,False,N1,p2p,11556,0.0665129139625525,0.021710013523761455,110.76503667518577,157.42571923310507,2.463407226319968,182.9398344977206
V,1028,1028,20,False,N1,p2l,11556,0.05413822385267889,0.016101725729425535,100.64138482253828,142.12926648703228,1.5094691324054204,182.9398344977206
V,1028,1028,20,False,N2,p2p,11556,0.07153429462530088,0.020750138051852392,117.96223954483128,183.51100842684554,4.103898039399407,108.94705022865996
V,1028,1028,20,False,N2,p2l,11556,0.06383555043258268,0.015452506594722217,109.2180112951455,167.4596962561458,1.9715511231476117,108.94705022865996
V,1028,1028,20,False,N3,p2p,11556,0.05659646824219003,0.015285739334344243,118.64164423872616,166.44311973337432,2.4430435316206354,171.6833545069618
V,1028,1028,20,False,N3,p2l,11556,0.04691666921145124,0.03454823000361608,108.73977113445872,148.5106583950847,1.6300508106372993,171.6833545069618
V,1029,1029,20,False,raw,p2p,11171,0.04690157892946012,0.009723887327529284,112.97179398611216,170.94214467072337,1.355319273287261,239.49781885000075
V,1029,1029,20,False,raw,p2l,11171,0.05008708379659652,0.04030310016968718,105.85158961108503,162.7422401694509,1.5785626514299078,239.49781885000075
V,1029,1029,20,False,N1,p2p,11171,0.06289508214583794,0.02261794973668781,109.11189515569374,145.50019895560615,1.3593943644996695,382.00096395252865
V,1029,1029,20,False,N1,p2l,11171,0.05843735835214836,0.027666419435642655,99.88190836758397,136.7590523953934,1.9016482500299283,382.00096395252865
V,1029,1029,20,False,N2,p2p,11171,0.06652009125337217,0.021005178652725557,116.32496781001666,172.36182991047065,2.958185083523135,208.44743826952137
V,1029,1029,20,False,N2,p2l,11171,0.06279497863109083,0.02839886334034447,107.80849110200873,160.70892732316557,1.244159120129964,208.44743826952137
V,1029,1029,20,False,N3,p2p,11171,0.05328649410815678,0.01638418472754125,117.6325900457407,157.21630073261895,1.694620914129138,246.3111135311329
V,1029,1029,20,False,N3,p2l,11171,0.06549911196542724,0.05447745586772473,107.17698841659703,145.30865998829435,1.6227798063451573,246.3111135311329
V,1030,1030,20,False,raw,p2p,11301,0.04780863319713084,0.011271058399310287,114.14548148985172,174.35785381053375,1.2933478078877536,168.5225462941006
V,1030,1030,20,False,raw,p2l,11301,0.034451704288978965,0.013738722009855054,106.1293975015524,165.63605462807885,1.43127955875723,168.5225462941006
V,1030,1030,20,False,N1,p2p,11301,0.06781508623721497,0.024167618187620504,111.82804275367118,152.19130684469638,1.3811861099302682,216.13829301365294
V,1030,1030,20,False,N1,p2l,11301,0.0632131515749663,0.02127582724115188,102.3538748016033,142.4328366283289,1.3683606043739318,216.13829301365294
V,1030,1030,20,False,N2,p2p,11301,0.07258358307769013,0.022909389576098473,118.99806435541355,177.96931923800327,2.9209735618860404,144.22512267940814
V,1030,1030,20,False,N2,p2l,11301,0.06651344712289511,0.0657813836139876,108.21781829650976,168.6214165061336,2.446967393316274,144.22512267940814
V,1030,1030,20,False,N3,p2p,11301,0.05898928926748512,0.019294651519540403,119.21340390110726,160.59580057357354,1.2721434136999692,137.67823534319933
V,1030,1030,20,False,N3,p2l,11301,0.045185439945430284,0.02915624412246104,109.9664784484585,151.61025663850143,2.4598727057328116,137.67823534319933
V,1031,1031,20,False,raw,p2p,11443,0.051316308920865576,0.013113172175335044,278.95909355519126,174.19216513209187,3.1617972359456163,2168.249091564179
V,1031,1031,20,False,raw,p2l,11443,0.3679647332155594,2.565962409044489,259.99055362111704,86.0462640383789,9.679875584459857,2168.249091564179
V,1031,1031,20,False,N1,p2p,11443,0.06733933903829029,0.02778249821023463,277.0555165623194,148.04302600639585,3.336887015007113,2156.8047358771623
V,1031,1031,20,False,N1,p2l,11443,0.33915624167422226,2.550067802303288,263.2395461925766,64.38733301346764,9.233796796182045,2156.8047358771623
V,1031,1031,20,False,N2,p2p,11443,0.07077226444038852,0.024793452538066755,280.06910084757754,174.4780821349428,1.205743194748127,1850.5332150859028
V,1031,1031,20,False,N2,p2l,11443,0.06332532806142424,0.1065800188405052,236.83763439171628,53.61150766417757,0.0,1850.5332150859028
V,1031,1031,20,False,N3,p2p,11443,0.058724574925408106,0.020231561127547218,289.75855555376813,160.02462063445938,3.019940226847621,1689.2678174490366
V,1031,1031,20,False,N3,p2l,11443,0.6871957635654354,2.7220900751784445,257.36269892395876,103.0593267540468,9.132060266803794,1689.2678174490366
V,1032,1032,20,False,raw,p2p,11456,0.04354400865318997,0.010042122549961187,108.72732937286713,170.28464446313242,1.028179688677967,448.71995987608204
V,1032,1032,20,False,raw,p2l,11456,0.041258917786941525,0.008392365851151377,100.73549025875475,167.62062730406674,1.8976984344146584,448.71995987608204
V,1032,1032,20,False,N1,p2p,11456,0.06527110875082008,0.02343958078917816,106.4425230627652,147.55751296060706,1.0671785481016625,436.1968665789392
V,1032,1032,20,False,N1,p2l,11456,0.04572527498453495,0.01887370892501345,96.32272417356104,143.93824901346414,1.8291313595384164,436.1968665789392
V,1032,1032,20,False,N2,p2p,11456,0.07026300705718878,0.0222425946127441,113.7997706889301,174.22032637162198,2.8517111827209507,437.8362598293769
V,1032,1032,20,False,N2,p2l,11456,0.057858762068420444,0.014662647568173946,102.71597771660102,164.146962977252,1.628433683531261,437.8362598293769
V,1032,1032,20,False,N3,p2p,11456,0.055815595712093255,0.017753674923537695,113.90283399888797,156.66102869596668,0.9138250089073644,471.11621836022806
V,1032,1032,20,False,N3,p2l,11456,0.054352244453419477,0.06702735225139213,103.1972170469741,146.86010813737133,1.052348634890282,471.11621836022806
V,1033,1033,20,False,raw,p2p,11235,0.044258609708988046,0.008603460799893284,101.59960684501479,169.43489714016226,1.4277963603201562,69.01930453814406
V,1033,1033,20,False,raw,p2l,11235,0.03846983027386742,0.009179428294963283,95.97766184057068,168.5898252359391,1.9002049478216279,69.01930453814406
V,1033,1033,20,False,N1,p2p,11235,0.06637995225705258,0.02300161204674768,99.70126280237056,147.4176381638145,1.4307671990197253,64.27400692108583
V,1033,1033,20,False,N1,p2l,11235,0.055349478049382665,0.013534736476358899,91.35296288903287,144.6834716066274,1.5484981282796824,64.27400692108583
V,1033,1033,20,False,N2,p2p,11235,0.07013239539006363,0.019158669480209077,107.30878599697894,174.23835415887015,3.3069139272395183,50.07610689606487
V,1033,1033,20,False,N2,p2l,11235,0.06337765267015837,0.01849390650653823,99.70124290793183,171.8084243094654,3.4616752285326164,50.07610689606487
V,1033,1033,20,False,N3,p2p,11235,0.05559787362630265,0.014918571983343754,105.53951458281136,157.05040030125963,1.9216657962806214,66.7661069867714
V,1033,1033,20,False,N3,p2l,11235,0.05119912283105319,0.010042790207531729,97.33674484588809,152.267544748712,2.749811445733743,66.7661069867714
V,1034,1034,20,False,raw,p2p,11416,0.04272543935302015,0.009394692412399767,104.27756214020759,167.65651054431765,1.3409451405770982,73.76972142901717
V,1034,1034,20,False,raw,p2l,11416,0.040125460243970415,0.004861964056132772,98.27192063660176,166.30050508884932,1.8339331727080401,73.76972142901717
V,1034,1034,20,False,N1,p2p,11416,0.06407753982466198,0.021953171735990935,102.16012416031384,145.3515362282301,1.2677827319678305,70.3114256400896
V,1034,1034,20,False,N1,p2l,11416,0.05162777044018407,0.00960250392841399,93.37488202240479,141.89682585740806,1.6816141739237305,70.3114256400896
V,1034,1034,20,False,N2,p2p,11416,0.06925932794070855,0.02010605554900228,109.618064215877,172.43520830160298,3.1303073331894864,65.04900322689372
V,1034,1034,20,False,N2,p2l,11416,0.05763396890419764,0.017964699377539063,101.14910196823884,168.58529786845878,3.118786125087207,65.04900322689372
V,1034,1034,20,False,N3,p2p,11416,0.05511121252612392,0.01631081039768316,108.93665105512417,155.20550075221558,1.69322284203509,69.9727542114331
V,1034,1034,20,False,N3,p2l,11416,0.055784938100570954,0.010895543922352556,99.91649481742658,148.970699493929,2.659732638220793,69.9727542114331
V,1035,1035,20,False,raw,p2p,11602,0.04385895394077525,0.010487160966865833,103.70677725759445,168.7150292114647,1.3508841781484116,65.39206834542061
V,1035,1035,20,False,raw,p2l,11602,0.041489687116272135,0.00864085909359146,98.21142445686955,166.54785351902385,1.6403601301948736,65.39206834542061
V,1035,1035,20,False,N1,p2p,11602,0.06652359704463554,0.024481215265194877,101.92116137440628,147.6485163634168,1.40914172276087,69.53837274633001
V,1035,1035,20,False,N1,p2l,11602,0.04934093563006031,0.01640937676372094,93.85397685763151,144.25722288955748,1.4973737890698537,69.53837274633001
V,1035,1035,20,False,N2,p2p,11602,0.07141267448291448,0.022364176697509442,109.6813354065444,174.35874884222457,3.2378050550742516,53.91236735120532
V,1035,1035,20,False,N2,p2l,11602,0.05890677044731431,0.023331355574820432,101.19474678213625,170.23709448947832,3.3346406874109,53.91236735120532
V,1035,1035,20,False,N3,p2p,11602,0.0573871408624801,0.017807491568529076,108.61208648720113,156.11287687071976,1.5247912800091004,65.89229721894151
V,1035,1035,20,False,N3,p2l,11602,0.04497472440723081,0.014143288584516668,99.94244318301374,150.91116042280976,2.541523915298151,65.89229721894151
V,1036,1036,20,False,raw,p2p,11317,0.04564996168043884,0.012572119605410789,157.52555783582508,168.22004363644,1.2169032600531167,2545.5797564737727
V,1036,1036,20,False,raw,p2l,11317,0.041894899228353856,0.023217586126092978,137.7942221695024,112.97754925747074,12.85727950967803,2545.5797564737727
V,1036,1036,20,False,N1,p2p,11317,0.06659836751015617,0.02634249193529185,155.455204193604,145.61092392966685,1.1810396606716307,2533.4110788323223
V,1036,1036,20,False,N1,p2l,11317,0.042605967388900816,0.036181309231271504,133.9815322891715,95.70293212214075,8.9231215869598,2533.4110788323223
V,1036,1036,20,False,N2,p2p,11317,0.07135860550535132,0.02499804044539669,160.88390664859176,172.96245831844925,3.1987643654592772,2535.0975861449106
V,1036,1036,20,False,N2,p2l,11317,0.060760608756608096,0.0364643723130366,138.33490448612807,107.3043775217189,10.924812448903381,2535.0975861449106
V,1036,1036,20,False,N3,p2p,11317,0.05938306371981649,0.021563311893709025,163.83174147155535,154.86697690595352,1.3520107603011429,2642.406774245045
V,1036,1036,20,False,N3,p2l,11317,0.04906609647949177,0.023095988736497042,141.0435112118753,104.68128216281599,8.321100194693443,2642.406774245045
V,1037,1037,20,False,raw,p2p,11286,0.04256225405931408,0.010171656647611552,105.74164736328939,169.95871840890715,1.9204400337160328,63.08425210613719
V,1037,1037,20,False,raw,p2l,11286,0.043117864364020674,0.007618989001915635,99.62024754407483,166.62464067670712,2.328219005744568,63.08425210613719
V,1037,1037,20,False,N1,p2p,11286,0.06477277164584827,0.0232671729876577,103.44225841336689,148.3372658248659,1.929887267806241,62.760189544343895
V,1037,1037,20,False,N1,p2l,11286,0.04789519783036352,0.012470480654652505,94.68137529788038,142.4577375996598,2.129056155866771,62.760189544343895
V,1037,1037,20,False,N2,p2p,11286,0.06937299334031663,0.021355982824131706,111.15173289031608,175.12970366425216,3.88004357121291,57.50489087439263
V,1037,1037,20,False,N2,p2l,11286,0.056103645497743784,0.02203865618804165,101.3483964400682,170.3624055429988,4.338324660188401,57.50489087439263
V,1037,1037,20,False,N3,p2p,11286,0.056950596356745084,0.017798733232441927,110.60036654462009,157.2130309560558,1.9337281545892266,68.27170234089373
V,1037,1037,20,False,N3,p2l,11286,0.04533737711456688,0.01575858452166947,101.16645183249004,149.01619725663912,3.5867745094600187,68.27170234089373
V,1038,1038,20,False,raw,p2p,11568,0.04237292247923562,0.012370204250940426,103.27633891154555,166.3276570038054,1.5827951349627434,55.167232034841724
V,1038,1038,20,False,raw,p2l,11568,0.047877356407459146,0.008128502594076666,96.85136230126517,165.23790437295864,1.6809858656321006,55.167232034841724
V,1038,1038,20,False,N1,p2p,11568,0.06340120362344139,0.02490001349555185,101.05776038712456,145.12275816512545,1.5166608666759054,54.97449670103995
V,1038,1038,20,False,N1,p2l,11568,0.042134388986534606,0.016798666618431615,92.11035256206048,142.51602919090612,1.600413566790366,54.97449670103995
V,1038,1038,20,False,N2,p2p,11568,0.06853495875728507,0.024354361494430453,108.79679443762792,172.50943455642187,3.586737653452088,57.364519727121916
V,1038,1038,20,False,N2,p2l,11568,0.055706731582168184,0.020069551352589147,99.99643715868255,169.55292924693592,3.6598715937814874,57.364519727121916
V,1038,1038,20,False,N3,p2p,11568,0.056657775614042984,0.020916431548369672,108.0105579356755,152.44780339826153,1.6342622927811992,64.48514721149849
V,1038,1038,20,False,N3,p2l,11568,0.04784099021141888,0.007826818175265567,98.1695046716852,147.95219377808615,2.1876352632272664,64.48514721149849
V,1039,1039,20,False,raw,p2p,11507,0.08766915968990047,0.036999159758019984,3216.8208064114588,195.6953937263444,6.029818488358692,71817.64094935742
V,1039,1039,20,False,raw,p2l,11507,0.06630093564751263,9.733589049322816,2641.1705039734175,68.06504187112843,0.0,71817.64094935742
V,1039,1039,20,False,N1,p2p,11507,0.08565963371750372,0.04933631145684424,3216.2085054870554,156.90306708591615,5.887350438813,71805.04652491055
V,1039,1039,20,False,N1,p2l,11507,0.0448415129737435,9.740483294518793,2640.54545519485,85.32108108271393,0.0,71805.04652491055
V,1039,1039,20,False,N2,p2p,11507,0.0867450886716395,0.046595941092290455,3216.631681720466,185.71143881751,5.767361726845528,71807.26294067634
V,1039,1039,20,False,N2,p2l,11507,0.05954440954934155,9.851766348539853,2612.2094419749224,78.37685547755532,0.0,71807.26294067634
V,1039,1039,20,False,N3,p2p,11507,0.09009256099679966,0.044634156477040096,3331.7788637173203,177.46756128297577,5.280018867631555,74384.10409907042
V,1039,1039,20,False,N3,p2l,11507,0.06394108691336785,10.445570392714801,2735.3760398266195,77.87001773837905,0.0,74384.10409907042
V,1040,1040,20,False,raw,p2p,11612,0.04302075420781925,0.011491862416737974,106.46317221049607,170.91206148728915,2.17723259753668,72.84658675184816
V,1040,1040,20,False,raw,p2l,11612,0.04541561098953503,0.011233698102716759,100.60546572580206,170.16933719801784,2.112085873657007,72.84658675184816
V,1040,1040,20,False,N1,p2p,11612,0.06378481168832745,0.02296300015181346,104.53425604475851,151.81439080970648,2.253431807983744,69.95010228563972
V,1040,1040,20,False,N1,p2l,11612,0.049428943719686695,0.013846899027692818,96.69397682527423,147.82514431935368,1.875762231490791,69.95010228563972
V,1040,1040,20,False,N2,p2p,11612,0.06803796535998165,0.022020162380274533,111.823676663883,178.83156076560937,4.152095731654916,65.60044973561693
V,1040,1040,20,False,N2,p2l,11612,0.057227818818039504,0.015493291276062613,103.97449297963584,176.463997000727,4.350486504075276,65.60044973561693
V,1040,1040,20,False,N3,p2p,11612,0.055499155440065145,0.018008017478185187,111.38836630114865,159.34045783354676,2.3395714965720966,77.04169542720717
V,1040,1040,20,False,N3,p2l,11612,0.04920634978852394,0.011484018772133836,102.88208241045515,157.93084738755758,2.7630049213939105,77.04169542720717
V,1041,1041,20,False,raw,p2p,11690,0.045750265702037635,0.014244134968900897,101.13170300748082,166.01446336833425,1.611833780709114,72.96972993605903
V,1041,1041,20,False,raw,p2l,11690,0.0449561987951638,0.011208512427551632,95.07798772073927,168.17250989287197,1.0702933755002695,72.96972993605903
V,1041,1041,20,False,N1,p2p,11690,0.06533486337602908,0.02474668704382419,100.16299450608042,148.90309792656106,1.5756377196347735,70.40737778231147
V,1041,1041,20,False,N1,p2l,11690,0.04781312917300432,0.012032295804405808,92.6754264794211,150.27495588654367,1.068982053692875,70.40737778231147
