order,scan,range_m,nearest_d,pred_et_mm_p2p,pred_eR_deg_p2p,pred_et_mm_p2l,pred_eR_deg_p2l,real_et_mm_p2p,real_eR_deg_p2p,real_et_mm_p2l,real_eR_deg_p2l,iters_p2p,iters_p2l,onbound_p2p,pred_dxi0_p2p,pred_dxi0_p2l,real_xi0_p2p,real_xi0_p2l,pred_dxi1_p2p,pred_dxi1_p2l,real_xi1_p2p,real_xi1_p2l,pred_dxi2_p2p,pred_dxi2_p2l,real_xi2_p2p,real_xi2_p2l,pred_dxi3_p2p,pred_dxi3_p2l,real_xi3_p2p,real_xi3_p2l,pred_dxi4_p2p,pred_dxi4_p2l,real_xi4_p2p,real_xi4_p2l,pred_dxi5_p2p,pred_dxi5_p2l,real_xi5_p2p,real_xi5_p2l,in_support,block_full,block_primary
29,29,18.89991093970648,2.0015316034996316,17.726447703742885,0.49430750359462255,62.80547498856565,2.64493613492161,241.1056847448875,14.575626365447992,223.6086995636374,0.0,6,1,1,0.014047392361704948,0.01905187098833736,0.20311560971043793,0.015430751616986971,-0.005612323713403061,-0.021357997495022606,-0.04602852546194641,-0.0026576547746755934,-0.009241187075577388,-0.05590518619399904,-0.1214799372409168,-0.22305981102873407,0.003704315335893823,0.016936433230670237,0.11931482127879095,0.0,-0.0035199011907309586,-0.033165013861949644,0.16622198738325503,0.0,0.006951153563195565,0.027280895450994082,0.1511616856134729,0.0,False,0,-1
30,30,18.86849932776704,1.9854070030046975,18.928779206438232,0.5285133689833863,58.10985261739081,2.038831832140027,274.570542245708,13.057474591534579,228.58818577705185,0.0,4,1,1,0.014678532829018699,0.02484005793557185,0.24301915544424538,0.06462573857848812,-0.006437612362447387,-0.04023842757885573,-0.057578808094589165,0.035556192352730664,-0.010069583075002326,-0.03377270257106319,-0.11408485269602742,-0.21636041637833037,0.003907628831227398,-0.004294474191071561,0.08139257681930932,0.0,-0.004009137706098779,-0.005368833067567196,0.18151921719739916,0.0,0.007331093594316185,0.03491385896925679,0.11118711358946828,0.0,False,0,-1
31,31,18.83715028535384,1.968998051281126,18.765928713332556,0.5463931064285359,64.07941111073266,2.534552167160408,274.8176248111928,14.31646041129954,181.57602326902136,0.0,5,1,1,0.014359405713794793,0.023509284072274466,0.24654098773929478,0.000595745476875411,-0.006849897972218617,-0.04461390537425782,0.009619899560133276,0.00014061238836978715,-0.009952208086184293,-0.03953585635804744,-0.12103605166995225,-0.18157499150950057,0.0041193308937676676,0.025758093141462716,-0.08474208674224196,0.0,-0.003998949988733937,-0.012076179391477173,0.2222116803661391,0.0,0.007614568245262672,0.03387528643308283,-0.07665148799309332,0.0,False,0,-1
32,32,18.80576226212351,1.9526473859696547,20.150539194555495,0.5560461746101256,65.74249681197526,2.3692786792259874,291.4687701300094,14.238754957949697,127.93846627503936,0.0,4,1,1,0.01589321448913435,0.026055267672304403,0.27045555975148056,-0.00916844834129335,-0.007351271758504181,-0.04892164844168565,-0.019370381052970745,0.02516676992118735,-0.00997039450404577,-0.03535351789207492,-0.10692344223076754,-0.12510325495188537,0.004324745916943776,0.005570068852921484,-0.030883325080747984,0.0,-0.0042959138713154245,-0.01089486277586758,0.23620787911011445,0.0,0.007551526271788895,0.03949988020721258,-0.07078733280442753,0.0,False,0,-1
33,33,18.774514611025783,1.9366465319243367,20.44746275050298,0.5708656832448139,66.36221844193555,2.269028889231078,205.04202404385433,13.598783008103213,122.92490487655155,0.0,40,1,0,0.0161534474210541,0.02635532558206225,0.17446712142955476,-0.010239771878270928,-0.008319581474338325,-0.050330427975526414,-0.07046430792797603,0.0031111408458881673,-0.009378135925667429,-0.03429561006599847,-0.0814753734101103,-0.1224581565818597,0.005075805517099375,0.0014656829420631491,-0.09327430878492103,0.0,-0.0034257811091423,-0.008989040717377345,0.21591649341381675,0.0,0.007859470123359719,0.03854048909704259,-0.031810786015890144,0.0,False,0,-1
34,34,18.743398231712863,1.9202940987420454,21.934476557424436,0.5867451120467689,72.76301623798473,2.5247357337756373,129.09236039465918,5.307803570277974,95.8218607492204,0.0,40,1,0,0.017652801420106768,0.027583957740018625,0.08936380508939082,-0.003151230949802279,-0.008983942249205705,-0.05574619508995495,-0.04479678686808291,0.04320375624160466,-0.009422772709421327,-0.03776166760669844,-0.08168350958734262,-0.08547124772436634,0.0054927850843914895,0.01798971155441792,0.010591287817960232,0.0,-0.0038014312539622497,-0.011522233528114434,0.09198696472262777,0.0,0.007762024136796766,0.03853995777802238,-0.0028534385704816834,0.0,False,0,-1
35,35,18.7122398280452,1.9038450867042038,22.50213471621368,0.5796244579771618,72.07225494724737,2.3180955541872303,118.6007505515853,2.099671508854557,120.94226248436249,5.351235020040495,39,40,0,0.01819465812441668,0.027826881688261237,0.05435096445956588,0.046410067109774855,-0.008953272346387563,-0.054928748813563875,-0.04446542886987672,-0.04693521215186819,-0.00975394262919557,-0.037455402046499775,-0.09557686084577326,-0.10134210569137467,0.005311274073327874,0.008467247443308278,0.02359825446963163,-0.08438875787959237,-0.004326341279766866,-0.012054783096304549,-0.00574145488221741,-0.039976172209993534,0.007444043371799632,0.0376811629242115,0.027442679654616754,0.0018388022353187396,False,0,-1
36,36,18.68078207891249,1.8875253095010942,22.541691985362693,0.6040491056456924,73.29251416863067,3.054923220373251,117.9338894044029,2.111855902911819,122.63883863756186,2.8679499044597816,40,40,0,0.01797796738043757,0.02825546367393753,0.04930698393795522,0.04293637959443838,-0.009697552295814907,-0.0591049339330734,-0.04930928810912667,-0.049321557252745,-0.009532997739474317,-0.03286378235226055,-0.09510950378991208,-0.10375035440834132,0.005680727911693974,0.035288049629285036,0.023645058438531156,-0.03641462096174033,-0.004241502644340671,-0.007953548168799415,-0.001147692393843958,-0.03193303201047505,0.007802971539893608,0.0391708273820231,0.028251867438466288,0.012640282904858035,False,0,-1
37,37,18.649212205386647,1.8713570342862795,23.063211449116434,0.6106977671786363,73.64160702494746,3.341419247451586,118.01566583271574,2.820457793476818,114.07996670997149,1.6850563703777521,40,40,0,0.018467978955991116,0.027840809493779182,0.04591006713901457,0.04521911955260346,-0.010278320989909426,-0.05915141243338624,-0.05516506058091612,-0.04775850346965481,-0.009230470911936833,-0.033898171323588036,-0.093684466206166,-0.09321263529036462,0.00578517772738297,0.04291216874533872,0.027698402183556237,0.018886789619735254,-0.00349403801170355,-0.010334351804209817,-0.01774579401380418,-0.01097874439229224,0.008242027707771042,0.03811594936229365,0.03662118857688022,0.019689886025702555,False,0,-1
38,38,18.6175267049505,1.8547271791861186,22.725075543703763,0.6295490281979097,77.35278833379363,3.8313489663679476,115.46812403298749,2.694161659437163,112.53752081518157,1.8917527181624088,25,40,0,0.017402983600833862,0.026783310791498455,0.0397189796675319,0.038437973214060075,-0.011361748370723136,-0.0668028964274679,-0.0537627323216216,-0.044905997926642474,-0.009191076880133289,-0.028345743154125965,-0.09415337983939417,-0.09576360037422886,0.005104360382622531,0.04995056799417342,0.02519728407420555,0.023742526284719234,-0.0024078673165747622,-0.008521489240621436,-0.012939965545596822,-0.006628079845915159,0.009427476060063231,0.0436334234102563,0.037532943598637916,0.021965973646921263,False,0,-1
39,39,18.585854464464397,1.8383742206991052,22.482391184500546,0.6169055286123508,75.97096421567637,3.488734103338486,113.48220181985603,3.062770688147525,110.0384940153039,2.330991599683058,24,40,0,0.016480937041767032,0.0258450321741078,0.0412364982174595,0.04056274380658101,-0.01183667158681022,-0.06540395082568054,-0.054510082657343195,-0.04332735076817916,-0.009681416907881761,-0.028739257683017425,-0.09058925009808619,-0.0926599949031345,0.0041066476134519235,0.04420785566702044,0.023686704142248487,0.025896444665795923,-0.0022146712543394684,-0.006775038110755334,-0.019170000687855657,-0.014589963576389533,0.009703590503423253,0.041320018052679416,0.043919635814890536,0.02777863421938216,False,0,-1
40,40,18.554360131609883,1.8223840230533603,22.584418751912334,0.603755767148576,75.81026302068132,3.625587014330081,109.59553030020697,3.44449111855188,106.5059906200614,2.696933402768555,27,40,0,0.016168831374178082,0.025833703963705636,0.043458846865101604,0.04453476108704587,-0.012654152609128904,-0.0651683825070627,-0.05423498315655747,-0.04183818931939084,-0.009407299511549533,-0.028859966046301363,-0.08474122664292252,-0.08723386387954601,0.004473676772634793,0.04681227184328056,0.02226870820314452,0.025969662915054093,-0.0020207119995608713,-0.006275184663018177,-0.02096820232559303,-0.018104353182345937,0.009324290517684342,0.042111673635694964,0.051754983441453836,0.03483430074718049,False,0,-1
41,41,18.523007379775727,1.8067433383294271,22.825051602181148,0.6052070655818484,75.07973431386989,3.0553826026150923,111.36218966306197,3.5521735306132696,110.06419633958225,3.1226909471762907,38,40,0,0.015957611741999618,0.02609012767088348,0.04735280058186667,0.05010740157872685,-0.013731258913417184,-0.06539559396987825,-0.05623880177557926,-0.04673848335660014,-0.008819871698983451,-0.02607082722287724,-0.08364476515869274,-0.08613297740372804,0.004809344298144421,0.03691972720889933,0.025828584156435058,0.028077408667500102,-0.0012882768600272453,-0.001488012632911582,-0.019677454464774695,-0.021344253827647153,0.009315818589358302,0.03845040578284945,0.05281406417561951,0.041550775619618056,False,0,-1
42,42,18.48841630334392,1.7888488725866412,22.953528267665604,0.6070617284639304,74.80936871757139,3.123383428928292,109.06961094455603,3.496620920843978,108.24052699034245,3.3457932367725904,39,40,0,0.015904909513627167,0.026049823518192065,0.0426425515715609,0.04531933659100478,-0.014053106207652771,-0.06548997271012803,-0.055715393789422335,-0.046838546261879485,-0.008741196669466201,-0.025078114303497434,-0.08350800992691171,-0.08641944224636051,0.004937722654680894,0.038542070894641636,0.023348137942925593,0.028040080588501083,-0.0009672256539803538,-0.0016758054170826781,-0.017843022341018647,-0.020404924686165542,0.009324279163122966,0.038514971249354546,0.05348693853906919,0.04698277956823726,False,0,-1
43,43,18.453358293053363,1.7709039624246792,23.079925603959232,0.5804540531843423,75.48237752173006,2.7916543497558735,106.06583803086976,2.880499719790236,107.16508552941906,2.4869095377722297,40,40,0,0.015453981610718658,0.027313790682697105,0.047104818095027624,0.05048373489686902,-0.014840870751384794,-0.06772975960766027,-0.05069862520804535,-0.045025077477013065,-0.00857939237944936,-0.019084701159917034,-0.08037877525466039,-0.08311732951424342,0.0046216010158701875,0.030028908811312482,0.02261056173260911,0.02663229995782219,-0.000935808842937494,0.008200968657847033,-0.015369454359415672,-0.017622419986586597,0.008966541763023562,0.03748325020437107,0.04219049632430944,0.029396327518995586,False,0,-1
44,44,18.41809386482069,1.753190927952661,22.82145679378609,0.5833023282960379,70.56451348491622,2.485637164993946,106.04906989570982,2.9263355158087414,109.48189595684262,3.054829216490414,35,40,0,0.014640889495659126,0.02624175909962091,0.04885262877494626,0.05431607273484493,-0.015541585248961272,-0.06083781261618754,-0.05064426221342667,-0.04690781004749921,-0.008057442082684359,-0.024279233900558694,-0.07934093894314663,-0.08267833538186216,0.004988679746414252,0.02770514547600547,0.0231035521254519,0.03126376867850425,-0.0011393567303865243,0.004582256244369273,-0.019517118867988403,-0.02356003847051686,0.008801048847269384,0.0330677139619677,0.041156783290605674,0.0361964845542029,False,0,-1
45,45,18.38250993184579,1.735663519551813,23.265242351031404,0.598852401656477,70.29681628072159,2.715152810869286,107.55670952499078,3.0399665617627996,109.42009440893986,2.985080096252665,34,40,0,0.014391970949828739,0.025562626201957532,0.046546907926592586,0.05058984692156918,-0.016270694769654176,-0.05974331023426504,-0.05754217971440913,-0.051099463410862335,-0.008331096299062875,-0.02681289620904238,-0.07804312064513563,-0.08247587094438864,0.004931525894907566,0.03510081359391074,0.02535811068688721,0.03370091759232433,-0.0009507235258202941,-0.001386543723989754,-0.008417770978520023,-0.014324704536831899,0.00916620724665019,0.03180670824052219,0.04583882384070749,0.03705949817337813,False,0,-1
46,46,18.347012532427065,1.7185251527093264,23.17471263589819,0.5860073316475265,57.543874615650125,1.2065246200971262,108.47644550862277,2.9997972785539324,110.36135573868077,2.9784957294649117,40,40,0,0.01427708538727695,0.02492181958663548,0.047228912714437646,0.05205689336136352,-0.016336320873808513,-0.04269567027709958,-0.06156902067281135,-0.05658944288170344,-0.008145965805773453,-0.02944962060641954,-0.07580121850859764,-0.07916655637566723,0.004730172164257815,0.010864352322604045,0.026667336890282223,0.03598879140742495,-0.00027853700006194473,-0.002848141610767513,-0.007185236216217916,-0.01419027684300959,0.009063934544162322,0.0178125242817757,0.04447934126528015,0.03472516561729952,False,0,-1
47,47,18.31111660672581,1.7007410950803545,23.501817696382513,0.6201352165579005,85.38818265197332,4.2707949479239975,106.73394047364084,2.6118490883755636,108.58073739694402,2.4126259052864687,39,40,0,0.013813934941657198,0.025120123244464294,0.04732759865941387,0.05318724693547955,-0.01750441588863601,-0.08061318957098662,-0.05941707222012383,-0.055754027635715006,-0.007423345664814999,-0.0127135680271849,-0.07497895693428085,-0.07650086077610085,0.0053757930704445055,0.04810818390899546,0.02498452139197371,0.027417334965477387,9.471496073078711e-06,0.014273385282182013,-0.0029596573334337594,-0.01054637893144787,0.009393975497389111,0.05511805750269398,0.03801367815647131,0.030169018416860077,False,0,-1
48,48,18.274961425914995,1.6828383997027447,22.996860133165384,0.6399258137571656,76.57649142119082,2.962294944583121,103.26385108109652,2.5789970986159676,104.53666789557178,2.1161504502129698,40,40,0,0.012333848688642957,0.023069449398105513,0.046050997377040256,0.051338590703031886,-0.01822941523945081,-0.07127316446234831,-0.058670616118030434,-0.051796619167975684,-0.006664846025056435,-0.015871218301410008,-0.07141769658151555,-0.07489575610208718,0.005938586578513679,0.035553306587099716,0.022115139667189847,0.025276668224782552,4.980644661315998e-05,0.006193159718682259,-0.0015434557888012632,-0.01513609667029016,0.009459021070306361,0.03702274040576788,0.03917419628821924,0.022273160381758934,False,0,-1
49,49,18.238552551780664,1.665137848900071,22.664411378559905,0.6334472424076549,80.13116594117677,3.471046375736452,101.07963007387124,1.9401656740865665,102.50156870742276,1.5308465421785549,40,40,0,0.011458916763427718,0.020533937949397063,0.043095212347431806,0.04905953387111857,-0.018723531138796115,-0.07653015535411203,-0.06158677964247799,-0.05570117063270934,-0.005638984965396085,-0.011937188482142577,-0.06757930794162721,-0.07069026321903801,0.00645000349172176,0.04222132631957103,0.020605885028818032,0.01614438696697636,-0.00012925068544100346,0.007903262801402394,-0.005553408286567105,-0.016624379424740047,0.008978314794876128,0.04271976532738054,0.02629089387673525,0.013298759387731347,False,0,-1
50,50,18.20238958193644,1.647885109949931,22.70418367243938,0.6433339860601063,76.99749172456947,3.012250543868391,100.73949599795664,2.0200727243521883,102.3087052896074,2.060338449864148,39,40,0,0.010739658067260655,0.019734619310016726,0.042368778098861685,0.04805556134203041,-0.019156686458655623,-0.0732463348268588,-0.06380357204698558,-0.058146592928996196,-0.005758564469982635,-0.013195945096716294,-0.06544033076304595,-0.06911373186920025,0.006620698993111152,0.035771842585127195,0.022934780833435794,0.028292056414162298,-0.00047393680579870304,0.005810593115936263,-0.004248282691840764,-0.01892983155272321,0.009056288718399825,0.03808681076018228,0.026438576779839837,0.011589663557151556,False,1,-1
51,51,18.16599498568193,1.6308583522844098,23.254559399893935,0.6449833707165193,74.75045734226097,2.5522544450730282,95.88489406887894,2.2063230511572707,96.27121195803917,1.8596342081963257,40,40,0,0.010834836698414708,0.020931975430491315,0.036803796303414606,0.04113143845528765,-0.019823803308111874,-0.07047387346599708,-0.06047228367064947,-0.054589440084049694,-0.0055134081114292625,-0.013524660297143089,-0.0646722227537712,-0.06779634248083401,0.006381175958662476,0.02643751074023508,0.022896199386092327,0.023703593732023773,-0.00010868948323574236,0.00842724435905684,-0.0038321006150205082,-0.01658665037368664,0.009273117466486859,0.03484707002447683,0.030723190588615248,0.01471266913361135,False,1,-1
52,52,18.13324100703054,1.615463268978933,23.672429932989502,0.6783977859533689,72.09892725373552,2.2963434488367405,92.10744748959326,2.1143624863794708,93.18794058009237,1.6668472712300508,40,16,0,0.009855061652996365,0.019135820525960048,0.0331094206671256,0.038827174240600414,-0.020954383744062666,-0.06878795301536389,-0.05904504123584431,-0.053936029560588156,-0.004916858819866643,-0.010014649464348832,-0.062459837108280555,-0.06532493800447303,0.006953574292460423,0.02753248331491288,0.01559419531797752,0.020911817728258116,-0.0004604052090702738,0.005605058686189667,0.0018298539070708973,-0.01088536849226537,0.009572248625706787,0.028580626251458102,0.03339571277862688,0.017045454694773504,False,1,-1
53,53,18.100512738696214,1.5999279108614162,24.174829490111648,0.7064812840272653,70.64068963625093,2.2206310337432718,88.42877019690232,2.1404651508872368,89.61389890213322,1.4068946060801957,34,40,0,0.009207522698416522,0.018254603415725976,0.028230789505427508,0.033026147225998906,-0.022007358040783843,-0.06753100027497706,-0.06362717859362496,-0.057558656948885976,-0.0039140897663266574,-0.009820411818286509,-0.05453670384843366,-0.0602239610627602,0.007927208016658607,0.02845908947355676,0.004153830826025688,0.006429965293790584,-0.00019229759323808509,0.006115956210034874,0.015160583727412733,0.0020100717064896146,0.009442550677274366,0.025589165538082347,0.03389004040107832,0.02361271667826303,False,1,-1
54,54,18.067729156758386,1.5846244779582561,24.827036319815274,0.7384309347565544,69.39064232509627,1.977828706662301,86.07882440109115,1.8604865673984696,86.25050813224712,0.8134278940784345,38,40,0,0.008542419203986006,0.017278698523930994,0.02144554322395309,0.025944228737849642,-0.02295354218577213,-0.0666035941887896,-0.06546465951363152,-0.060401372250589856,-0.004067395689477139,-0.008970454879412764,-0.05161425230367811,-0.055836559515380565,0.00799091112829576,0.02472737217661485,0.003163630239971505,0.00526464376296696,-0.00038296557882174084,0.00552525922577253,0.017180069532542072,-9.755069957592106e-05,0.010104481091138956,0.02344425187197852,0.027372294735036967,0.01318441035277704,False,1,-1
55,55,18.03480041207071,1.5695138408126412,24.926203228385027,0.7942207136024719,70.58308685450231,2.263572609631273,88.69656595519278,1.0908666429671023,90.04008860120042,0.9110432540042505,31,40,0,0.008279793092704461,0.016526231070291976,0.02494350622644113,0.030656731629233262,-0.023235153946213206,-0.06780393432317014,-0.06637786306079162,-0.06271129736287584,-0.003590021562682939,-0.010558519158516598,-0.053281156189202115,-0.0568742080752792,0.00840578335615966,0.02648084374383322,0.004537644920387376,0.00723923078935853,-0.0002370305726444974,0.007314914400140617,0.0035646263028877596,-0.011619917463289692,0.011019763677653699,0.028390910251169688,0.018143729253984418,0.008087240349678698,False,1,-1
56,56,18.005020617389622,1.5560714126208544,25.042762933560518,0.8112424353051957,73.65977325378688,3.413018485760262,86.44829185870594,1.2862650945113114,87.02767427067859,0.5280486220744366,40,40,0,0.006817960557344057,0.014961582852457826,0.021058259133538294,0.02612277507774437,-0.02394536823910969,-0.07195192182883559,-0.06679126884275256,-0.06242677330000587,-0.0026971705690316144,-0.004983390360534642,-0.050683165784389465,-0.0547203315646989,0.00928254851186124,0.05307844219688689,0.0058831130130274235,0.007134941893158626,-0.00047669844223175014,0.00727946948303047,0.01142911719646724,-0.0042201096219563385,0.010680829944872865,0.026040041644980846,0.018405082133864173,0.004027577807078948,False,1,-1
57,57,17.974887004998777,1.5426769372066462,25.321428541003854,0.8017387417997646,74.13854747314926,3.7123795044225805,83.50533819460783,1.587796307912417,81.8565400465466,0.5768623456949675,40,40,0,0.006484744537843255,0.01488846607886337,0.009660025038814893,0.013614091346080569,-0.024311596691163322,-0.0725017354552911,-0.06800716353790634,-0.06171773931828973,-0.002840615771675788,-0.004284408385988344,-0.04748527277771247,-0.05201990310114094,0.008925013246978636,0.0587024538607078,0.01047399513232394,0.007538105637765061,-0.0005641077886701434,0.0076801685169956176,0.016636956433263458,0.004055048328474271,0.01076240828992592,0.026328721510485348,0.019531441445443668,0.005301050439319221,False,1,-1
58,58,17.944373613317747,1.5293238837023917,26.061792107088653,0.8155088482720794,74.51041294030638,3.4836563369856997,85.09191919702856,1.6036816794823376,83.62859705444205,0.7530413029685978,40,40,0,0.006199221230857616,0.013910160063832857,0.01009907506441522,0.014858357951902547,-0.02514304609183952,-0.07309941534684762,-0.07145510855846986,-0.06634708653348077,-0.002934944154089834,-0.00384506950295907,-0.045086703764793366,-0.048693280365838795,0.009024076487954965,0.054830928746987376,0.00778811551556654,0.004486240914561068,-0.0006121290959110381,0.005756811409460995,0.010763341091341253,-0.0019732028950340025,0.010989930966052653,0.025636364490791215,0.024635528831199068,0.012195076046595822,False,1,-1
59,59,17.91384100574156,1.5156128120805508,26.72207799874308,0.8127339081247607,77.76745608796688,3.883651514180629,83.0922554492241,2.036160714081206,81.47087009731237,0.8519783645987425,40,17,0,0.005333209719191958,0.01234176808595941,0.0016067106556577869,0.00444249644997414,-0.026046192233499747,-0.07675089274450446,-0.07164431612263053,-0.06608797610027528,-0.0026874145191248186,0.0021813871338724356,-0.042057500684523436,-0.0474357071695422,0.008967807593965989,0.06271155346635832,0.007801342981310831,0.005485633642383918,-0.0005765636854198255,0.00434099002478959,0.02224630566794898,0.005258900655791585,0.010975285725993338,0.025355176524263653,0.02659266179880187,0.012781375545035736,False,1,-1
60,60,17.883269845063154,1.501655394259264,27.227444416274075,0.8195434167215648,76.18274741783678,3.6719104825127835,83.14334349697894,1.7427978932567632,82.1384459525203,0.9541614276768525,40,40,0,0.00527403422711764,0.01193405864013321,0.0013602616171337844,0.004477339950172445,-0.02655622183804785,-0.07522644281113174,-0.07296012314141856,-0.06827661733067407,-0.0028784325770940568,-0.0015399839243654258,-0.039847028589075795,-0.04544206483365809,0.008804897934388836,0.058920725287346855,0.00890325754262221,0.008577052207986777,-0.0007967494435367349,0.0017879398779913815,0.01862407858598569,0.005321764195523866,0.011244362266298403,0.025145292046596025,0.02234062992740205,0.01324552831031407,False,1,-1
61,61,17.852747090087544,1.4879168877902305,27.47807931498563,0.859461024361841,73.31355352250283,3.339565949038065,83.63051164921708,1.7814649056688958,81.90219897526487,0.823753011345181,40,40,0,0.004647327234510314,0.01183162749790442,-0.0015748159878930085,0.0027351211157358533,-0.026999871557493515,-0.07235249061464394,-0.0741494178264178,-0.06953964570405695,-0.0021104805838653568,8.259967057882428e-05,-0.03864513254366486,-0.043182484699474714,0.009294631481316467,0.05312320404150433,0.010249448419032645,0.004532556389650429,-0.0008206836347222669,0.004028640847031827,0.016136843277481234,-7.698955051882648e-05,0.011745171101728668,0.02364322661354129,0.0245212190170892,0.013643824622535546,False,1,-1
62,62,17.82566765160253,1.4758952723207566,27.502951386774882,0.8879554829154808,67.126034921732,1.8908906828314254,80.94711203223491,1.6963725427305432,79.24483722932636,0.6747077073509656,40,40,0,0.003764167508334516,0.009159981383836217,-0.0025019107804658846,0.0013966386465891045,-0.027214953119910942,-0.06649657393248098,-0.07313208819046624,-0.06847282541605658,-0.0012608348954366334,0.00045272574860224504,-0.034610302883789495,-0.03986559679141301,0.009842661902794108,0.02385291334769622,0.006929080011399834,-0.0006234037469662472,-0.0006161894790340538,0.0014074247858855329,0.019683242963669075,0.004526068246761119,0.011955018724306994,0.022764168936067808,0.0210035519237431,0.010853442374438802,False,1,-1
63,63,17.79787574222114,1.463722940656086,28.31663647613645,0.9071076780095788,68.26065400394882,1.8607422054942535,80.15042186896679,1.90123298056269,78.13883202547886,1.17152739491962,32,17,0,0.0034698322890213485,0.009144932679398015,-0.0034594053540210877,-0.000996577096476032,-0.02806147560459954,-0.06764133688351581,-0.07303233321788923,-0.0679677653629162,-0.0015315848328418078,-0.0007325543985366146,-0.0328390155930581,-0.038536564143269815,0.009932756174112718,0.02586366234851673,0.00649855983919918,0.0018479539577632594,-0.0012012042171461674,-0.001566824480902668,0.022048928750035585,0.013198203106518543,0.012269889274158974,0.019578347078200047,0.023931361045147755,0.015507183235534093,False,1,-1
