trajectory,order,scan,block,in_support,method,arm,translation_error_mm,rotation_error_deg,iters,on_bound,n_points,wmean,sumw,ess_w,keep_ratio,n_retain
VI,170,170,2,True,Trim Raw,Trim,143.91034087534928,4.113753021554184,37,0,9817,0.8000407456453091,7854.0,7854.0,0.8000407456453091,7854
VI,171,171,2,True,Huber Raw,Huber,146.2881433889572,3.4221278372717947,40,0,10203,0.7837353926288337,7996.452210991991,8820.962867625673,,10203
VI,171,171,2,True,Patch LS,Patch,132.1746966320138,5.267450258461617,40,0,10203,1.0,10203.0,10203.0,1.0,10203
VI,171,171,2,True,Patch+Huber,PatchHuber,111.5797241036098,5.121479827740607,40,0,10203,0.8056258842429026,8219.800896930336,9100.890783582592,,10203
VI,171,171,2,True,Patch+Trim,PatchTrim,102.44963052918165,4.928232501032503,35,0,10203,0.7999607958443595,8162.0,8162.0,0.7999607958443595,8162
VI,171,171,2,True,Raw LS,Raw,167.9244982974671,3.772763014205753,34,0,10203,1.0,10203.0,10203.0,1.0,10203
VI,171,171,2,True,Trim Raw,Trim,141.0520006549021,3.3774675486330192,31,0,10203,0.7999607958443595,8162.0,8162.0,0.7999607958443595,8162
VI,172,172,2,True,Huber Raw,Huber,143.78506937334217,4.944177456161832,40,0,10474,0.7843418393365968,8215.196425211516,9066.212521153047,,10474
VI,172,172,2,True,Patch LS,Patch,129.94616163173683,7.067114875981134,40,0,10474,1.0,10474.0,10474.0,1.0,10474
VI,172,172,2,True,Patch+Huber,PatchHuber,109.53387615334258,6.442759671424996,40,0,10474,0.8084004660339167,8467.186481239243,9379.306333913772,,10474
VI,172,172,2,True,Patch+Trim,PatchTrim,98.53292005915011,6.0925538265263866,40,0,10474,0.7999809050983387,8379.0,8379.0,0.7999809050983387,8379
VI,172,172,2,True,Raw LS,Raw,163.79764854702017,5.262559465612076,31,0,10474,1.0,10474.0,10474.0,1.0,10474
VI,172,172,2,True,Trim Raw,Trim,139.78790653813192,4.778071967659667,40,0,10474,0.7999809050983387,8379.0,8379.0,0.7999809050983387,8379
VI,173,173,2,True,Huber Raw,Huber,139.75663201927813,4.026192157281027,40,0,10617,0.777826063717371,8258.179318487328,9133.748017390437,,10617
VI,173,173,2,True,Patch LS,Patch,126.54791129065028,5.302993761676103,40,0,10617,1.0,10617.0,10617.0,1.0,10617
VI,173,173,2,True,Patch+Huber,PatchHuber,103.142756226017,4.614829721510142,40,0,10617,0.8068741524178529,8566.582876220344,9494.843055018471,,10617
VI,173,173,2,True,Patch+Trim,PatchTrim,90.90000499537366,4.4701319695182935,40,0,10617,0.8000376754262033,8494.0,8494.0,0.8000376754262033,8494
VI,173,173,2,True,Raw LS,Raw,158.0890801854044,4.65190744384812,30,0,10617,1.0,10617.0,10617.0,1.0,10617
VI,173,173,2,True,Trim Raw,Trim,136.68798432111754,3.897049062891567,40,0,10617,0.8000376754262033,8494.0,8494.0,0.8000376754262033,8494
VI,174,174,2,True,Huber Raw,Huber,145.47562790102694,3.427910898796577,40,0,10629,0.7884274625199819,8380.195499124888,9228.79003529784,,10629
VI,174,174,2,True,Patch LS,Patch,128.36419644831113,4.909439141550411,24,0,10629,1.0,10629.0,10629.0,1.0,10629
VI,174,174,2,True,Patch+Huber,PatchHuber,103.6253486523349,4.338816370428648,40,0,10629,0.7949331090767392,8449.34401637666,9427.459671965236,,10629
VI,174,174,2,True,Patch+Trim,PatchTrim,91.5858190989395,4.200573968825614,40,0,10629,0.7999811835544266,8503.0,8503.0,0.7999811835544266,8503
VI,174,174,2,True,Raw LS,Raw,165.8425097662203,4.282883460307769,40,0,10629,1.0,10629.0,10629.0,1.0,10629
VI,174,174,2,True,Trim Raw,Trim,140.00192521217818,3.2475029293998854,40,0,10629,0.7999811835544266,8503.0,8503.0,0.7999811835544266,8503
VI,175,175,2,True,Huber Raw,Huber,153.15484827399558,4.9911876335827,40,0,10639,0.7942683564596436,8450.221044374148,9305.817563110426,,10639
VI,175,175,2,True,Patch LS,Patch,133.94169002407088,5.794579278768219,34,0,10639,1.0,10639.0,10639.0,1.0,10639
VI,175,175,2,True,Patch+Huber,PatchHuber,108.85169836911248,5.064379639776212,40,0,10639,0.7994213698870667,8505.043954228502,9470.069600664892,,10639
VI,175,175,2,True,Patch+Trim,PatchTrim,94.08117441385964,5.306072164668814,40,0,10639,0.7999812012407181,8511.0,8511.0,0.7999812012407181,8511
VI,175,175,2,True,Raw LS,Raw,175.25620017956,6.07021821881762,40,0,10639,1.0,10639.0,10639.0,1.0,10639
VI,175,175,2,True,Trim Raw,Trim,144.86207497567997,4.660220438639437,29,0,10639,0.7999812012407181,8511.0,8511.0,0.7999812012407181,8511
VI,176,176,2,True,Huber Raw,Huber,154.120354292475,4.449641115975592,40,0,11054,0.8091806149663904,8944.682517838479,9881.809566361037,,11054
VI,176,176,2,True,Patch LS,Patch,126.68978445354098,3.5316154229299395,40,0,11054,1.0,11054.0,11054.0,1.0,11054
VI,176,176,2,True,Patch+Huber,PatchHuber,103.76290445675612,2.92412102519176,40,0,11054,0.8082161577672451,8934.021407959128,9948.816099383908,,11054
VI,176,176,2,True,Patch+Trim,PatchTrim,91.74090179463064,3.956191757435125,40,0,11054,0.7999819070019902,8843.0,8843.0,0.7999819070019902,8843
VI,176,176,2,True,Raw LS,Raw,171.18548708368002,4.933213786107519,30,0,11054,1.0,11054.0,11054.0,1.0,11054
VI,176,176,2,True,Trim Raw,Trim,144.77703247120547,3.9125676958902496,38,0,11054,0.7999819070019902,8843.0,8843.0,0.7999819070019902,8843
VI,177,177,2,True,Huber Raw,Huber,147.91033122557025,3.4398075711634464,40,0,9468,0.794447157709498,7521.825689193527,8318.581030845553,,9468
VI,177,177,2,True,Patch LS,Patch,121.39047252172978,3.267208837851605,33,0,9468,1.0,9468.0,9468.0,1.0,9468
VI,177,177,2,True,Patch+Huber,PatchHuber,94.5547665135566,2.43327652959454,40,0,9468,0.8004758569413393,7578.905413520601,8437.52177265941,,9468
VI,177,177,2,True,Patch+Trim,PatchTrim,86.78652581149879,3.3030484300352327,40,0,9468,0.7999577524292353,7574.0,7574.0,0.7999577524292353,7574
VI,177,177,2,True,Raw LS,Raw,164.58726881420571,3.553502274617048,29,0,9468,1.0,9468.0,9468.0,1.0,9468
VI,177,177,2,True,Trim Raw,Trim,140.71117253367814,3.2857713657349,40,0,9468,0.7999577524292353,7574.0,7574.0,0.7999577524292353,7574
VI,178,178,2,True,Huber Raw,Huber,144.6515210007423,3.220986370843561,40,0,9701,0.7960168695055698,7722.159651073533,8523.881696748196,,9701
VI,178,178,2,True,Patch LS,Patch,111.97413002498936,2.973899160263648,40,0,9701,1.0,9701.0,9701.0,1.0,9701
VI,178,178,2,True,Patch+Huber,PatchHuber,87.5854466069488,2.8931640081447623,40,0,9701,0.7986402103831431,7747.608680926872,8622.505528711916,,9701
VI,178,178,2,True,Patch+Trim,PatchTrim,79.48302025510814,3.0711550456509893,40,0,9701,0.8000206164312957,7761.0,7761.0,0.8000206164312957,7761
VI,178,178,2,True,Raw LS,Raw,162.04456683290886,3.1996670431407974,40,0,9701,1.0,9701.0,9701.0,1.0,9701
VI,178,178,2,True,Trim Raw,Trim,137.7497129729394,3.19776503429343,40,0,9701,0.8000206164312957,7761.0,7761.0,0.8000206164312957,7761
VI,179,179,2,True,Huber Raw,Huber,138.36975251684424,3.382445159298915,40,0,10014,0.7847323230794158,7858.309483317269,8713.006197603432,,10014
VI,179,179,2,True,Patch LS,Patch,102.92261488245887,3.5521527723099213,34,0,10014,1.0,10014.0,10014.0,1.0,10014
VI,179,179,2,True,Patch+Huber,PatchHuber,81.23260629800572,3.339721079003965,40,0,10014,0.8016556847456618,8027.780027043058,8933.092622407094,,10014
VI,179,179,2,True,Patch+Trim,PatchTrim,74.48329904412878,3.4106286291972263,40,0,10014,0.7999800279608548,8011.0,8011.0,0.7999800279608548,8011
VI,179,179,2,True,Raw LS,Raw,154.74439026767334,3.338475496205311,40,0,10014,1.0,10014.0,10014.0,1.0,10014
VI,179,179,2,True,Trim Raw,Trim,134.94865468924002,3.278565495888892,32,0,10014,0.7999800279608548,8011.0,8011.0,0.7999800279608548,8011
VI,180,180,2,True,Huber Raw,Huber,136.52688461646642,2.919353131180031,40,0,9743,0.7775893393484339,7576.052933271791,8412.755814585933,,9743
VI,180,180,2,True,Patch LS,Patch,100.1257157226694,3.170122711997154,36,0,9743,1.0,9743.0,9743.0,1.0,9743
VI,180,180,2,True,Patch+Huber,PatchHuber,75.32833149931206,2.7768366777326428,40,0,9743,0.795361907291171,7749.211062737879,8610.586131645285,,9743
VI,180,180,2,True,Patch+Trim,PatchTrim,72.22796197187081,3.122239724635906,40,0,9743,0.7999589448835062,7794.0,7794.0,0.7999589448835062,7794
VI,180,180,2,True,Raw LS,Raw,150.30226804290396,3.18622913177515,40,0,9743,1.0,9743.0,9743.0,1.0,9743
VI,180,180,2,True,Trim Raw,Trim,133.8846280696412,3.0219466676732734,40,0,9743,0.7999589448835062,7794.0,7794.0,0.7999589448835062,7794
VI,181,181,2,True,Huber Raw,Huber,139.62682510715177,2.932740444149493,39,0,9198,0.7795200667404819,7170.025573878953,7941.706953755192,,9198
VI,181,181,2,True,Patch LS,Patch,104.52636581892808,2.945685415947529,40,0,9198,1.0,9198.0,9198.0,1.0,9198
VI,181,181,2,True,Patch+Huber,PatchHuber,79.90537204530013,2.607300562387097,40,0,9198,0.7921773850998114,7286.447588148065,8087.4275979253025,,9198
VI,181,181,2,True,Patch+Trim,PatchTrim,74.23818635271199,2.80221298719366,40,0,9198,0.7999565122852794,7358.0,7358.0,0.7999565122852794,7358
VI,181,181,2,True,Raw LS,Raw,155.293337532281,3.3280508009656384,40,0,9198,1.0,9198.0,9198.0,1.0,9198
VI,181,181,2,True,Trim Raw,Trim,136.0041842871569,3.0079619138015365,40,0,9198,0.7999565122852794,7358.0,7358.0,0.7999565122852794,7358
VI,182,182,2,True,Huber Raw,Huber,143.64846791314585,3.018860816347248,40,0,9229,0.7925916241280423,7314.828099077702,8079.265063306886,,9229
VI,182,182,2,True,Patch LS,Patch,110.57234744167748,3.3675110583339083,34,0,9229,1.0,9229.0,9229.0,1.0,9229
VI,182,182,2,True,Patch+Huber,PatchHuber,85.84994152721661,2.624586186999757,40,0,9229,0.7875784818842165,7268.561809309434,8082.313542995536,,9229
VI,182,182,2,True,Patch+Trim,PatchTrim,76.63997048657082,2.743379560796401,40,0,9229,0.7999783291797594,7383.0,7383.0,0.7999783291797594,7383
VI,182,182,2,True,Raw LS,Raw,161.47999343673138,3.857759547284926,39,0,9229,1.0,9229.0,9229.0,1.0,9229
VI,182,182,2,True,Trim Raw,Trim,137.2209165117794,3.073806917712293,40,0,9229,0.7999783291797594,7383.0,7383.0,0.7999783291797594,7383
VI,183,183,2,True,Huber Raw,Huber,147.758728829502,3.12367587847573,40,0,9448,0.805606822870539,7611.373262480853,8395.829531752996,,9448
VI,183,183,2,True,Patch LS,Patch,113.2942760272293,3.251506402157356,39,0,9448,1.0,9448.0,9448.0,1.0,9448
VI,183,183,2,True,Patch+Huber,PatchHuber,90.41397285911076,2.7425284071187286,40,0,9448,0.7940920497888204,7502.581686404776,8325.742820834872,,9448
VI,183,183,2,True,Patch+Trim,PatchTrim,82.0461713629995,2.898072854572187,40,0,9448,0.7999576629974597,7558.0,7558.0,0.7999576629974597,7558
VI,183,183,2,True,Raw LS,Raw,165.14152504063048,3.7052166667719058,38,0,9448,1.0,9448.0,9448.0,1.0,9448
VI,183,183,2,True,Trim Raw,Trim,140.823014308976,2.9104923466094355,40,0,9448,0.7999576629974597,7558.0,7558.0,0.7999576629974597,7558
VI,184,184,2,True,Huber Raw,Huber,150.6624654473581,3.196755207358443,40,0,9778,0.8182423997138303,8000.774184401833,8793.600895619673,,9778
VI,184,184,2,True,Patch LS,Patch,119.49028063839224,2.790128350356078,40,0,9778,1.0,9778.0,9778.0,1.0,9778
VI,184,184,2,True,Patch+Huber,PatchHuber,98.58606033818018,2.786193941019737,40,0,9778,0.7982730885562419,7805.514259902933,8654.395454743968,,9778
VI,184,184,2,True,Patch+Trim,PatchTrim,85.98866770963895,2.673846182434675,40,0,9778,0.7999590918388219,7822.0,7822.0,0.7999590918388219,7822
VI,184,184,2,True,Raw LS,Raw,169.6179632746749,3.551736991313234,40,0,9778,1.0,9778.0,9778.0,1.0,9778
VI,184,184,2,True,Trim Raw,Trim,140.7253449531513,2.987403073128008,40,0,9778,0.7999590918388219,7822.0,7822.0,0.7999590918388219,7822
VI,185,185,2,True,Huber Raw,Huber,149.6945046707028,3.1366065116340187,40,0,10179,0.8132639379163712,8278.213624050743,9123.972230183708,,10179
VI,185,185,2,True,Patch LS,Patch,117.78267412474182,3.0926401161634867,40,0,10179,1.0,10179.0,10179.0,1.0,10179
VI,185,185,2,True,Patch+Huber,PatchHuber,98.269703091975,3.0677841028864186,21,0,10179,0.8016701836331819,8160.200799202158,9044.338294209876,,10179
VI,185,185,2,True,Patch+Trim,PatchTrim,89.8728436986184,2.714183255742757,40,0,10179,0.7999803517044897,8143.0,8143.0,0.7999803517044897,8143
VI,185,185,2,True,Raw LS,Raw,166.87569209280224,3.381508147206927,40,0,10179,1.0,10179.0,10179.0,1.0,10179
VI,185,185,2,True,Trim Raw,Trim,141.21913875118926,2.886508984245211,34,0,10179,0.7999803517044897,8143.0,8143.0,0.7999803517044897,8143
VI,186,186,2,True,Huber Raw,Huber,143.65928315051062,2.976927023636037,40,0,10635,0.812530482672931,8641.261683226621,9541.128539951012,,10635
VI,186,186,2,True,Patch LS,Patch,110.44628176597226,3.821019625191991,40,0,10635,1.0,10635.0,10635.0,1.0,10635
VI,186,186,2,True,Patch+Huber,PatchHuber,94.31460510677248,3.014776831347947,40,0,10635,0.8059774544353256,8571.570227919688,9505.602740204731,,10635
VI,186,186,2,True,Patch+Trim,PatchTrim,88.34318535864355,2.748309923951385,40,0,10635,0.8,8508.0,8508.0,0.8,8508
VI,186,186,2,True,Raw LS,Raw,159.37933167305215,3.3337696746655023,40,0,10635,1.0,10635.0,10635.0,1.0,10635
VI,186,186,2,True,Trim Raw,Trim,136.89932098469345,2.883722868489308,40,0,10635,0.8,8508.0,8508.0,0.8,8508
VI,187,187,2,True,Huber Raw,Huber,137.49913678731224,3.1981525210248765,40,0,11095,0.8140185399552897,9031.53570080394,9965.067115842969,,11095
VI,187,187,2,True,Patch LS,Patch,106.05650269045452,4.084986181107969,40,0,11095,1.0,11095.0,11095.0,1.0,11095
VI,187,187,2,True,Patch+Huber,PatchHuber,90.50790357397813,3.131463690016664,40,0,11095,0.8044431584828553,8925.29684336728,9901.29481428712,,11095
VI,187,187,2,True,Patch+Trim,PatchTrim,81.47218591538609,2.721706172875785,40,0,11095,0.8,8876.0,8876.0,0.8,8876
VI,187,187,2,True,Raw LS,Raw,153.78881402244926,3.7680118201046016,40,0,11095,1.0,11095.0,11095.0,1.0,11095
VI,187,187,2,True,Trim Raw,Trim,131.41942666231353,2.939364105046381,40,0,11095,0.8,8876.0,8876.0,0.8,8876
VI,188,188,2,True,Huber Raw,Huber,142.70990871574963,3.2405835586927805,40,0,9736,0.8171777483009197,7956.042557457755,8800.208187812521,,9736
VI,188,188,2,True,Patch LS,Patch,105.08054603842098,3.800020060204363,40,0,9736,1.0,9736.0,9736.0,1.0,9736
VI,188,188,2,True,Patch+Huber,PatchHuber,90.76581302132954,3.130989468687757,40,0,9736,0.8048692854947196,7836.20736357659,8715.269436938004,,9736
VI,188,188,2,True,Patch+Trim,PatchTrim,84.52828053512984,2.9634265101259687,40,0,9736,0.8000205423171733,7789.0,7789.0,0.8000205423171733,7789
VI,188,188,2,True,Raw LS,Raw,155.79287544213216,3.788285791915728,40,0,9736,1.0,9736.0,9736.0,1.0,9736
VI,188,188,2,True,Trim Raw,Trim,136.78338011437685,3.1584266778964456,40,0,9736,0.8000205423171733,7789.0,7789.0,0.8000205423171733,7789
VI,189,189,2,True,Huber Raw,Huber,149.89684244905297,4.087523121042654,40,0,9279,0.8253632173159151,7658.545293474376,8440.683881366254,,9279
VI,189,189,2,True,Patch LS,Patch,112.65998044810225,4.437767363629319,26,0,9279,1.0,9279.0,9279.0,1.0,9279
VI,189,189,2,True,Patch+Huber,PatchHuber,97.01292940473633,4.134563036718083,40,0,9279,0.8138004127893353,7551.254030272243,8354.944255909175,,9279
VI,189,189,2,True,Patch+Trim,PatchTrim,86.43237339371468,4.103085036776695,40,0,9279,0.7999784459532278,7423.0,7423.0,0.7999784459532278,7423
VI,189,189,2,True,Raw LS,Raw,163.7602049006367,4.527416631240688,34,0,9279,1.0,9279.0,9279.0,1.0,9279
VI,189,189,2,True,Trim Raw,Trim,140.31931511709593,3.909126274598786,40,0,9279,0.7999784459532278,7423.0,7423.0,0.7999784459532278,7423
VI,190,190,2,True,Huber Raw,Huber,150.49738354233057,4.736551161326254,40,0,8581,0.8064985956398242,6920.564449185331,7637.325507993396,,8581
VI,190,190,2,True,Patch LS,Patch,118.95246649866483,5.160009965825704,30,0,8581,1.0,8581.0,8581.0,1.0,8581
VI,190,190,2,True,Patch+Huber,PatchHuber,100.34031165079384,4.655044696067238,40,0,8581,0.8026276030701999,6887.3474619453855,7626.542478389519,,8581
VI,190,190,2,True,Patch+Trim,PatchTrim,88.07772181471395,4.598344897590456,40,0,8581,0.8000233073068407,6865.0,6865.0,0.8000233073068407,6865
VI,190,190,2,True,Raw LS,Raw,168.0038120529935,5.200602600596629,39,0,8581,1.0,8581.0,8581.0,1.0,8581
VI,190,190,2,True,Trim Raw,Trim,143.14581131251555,4.6902797865355605,33,0,8581,0.8000233073068407,6865.0,6865.0,0.8000233073068407,6865
VI,191,191,2,True,Huber Raw,Huber,156.46757728781327,4.917673914803459,40,0,10094,0.8168542876995675,8245.327180039434,9094.500175802552,,10094
VI,191,191,2,True,Patch LS,Patch,127.52775494865062,5.302693630866647,40,0,10094,1.0,10094.0,10094.0,1.0,10094
VI,191,191,2,True,Patch+Huber,PatchHuber,105.88418952086344,4.629785442929114,40,0,10094,0.8057711808474077,8133.454299473734,9011.076572885211,,10094
VI,191,191,2,True,Patch+Trim,PatchTrim,92.23086169232656,4.499138369478443,35,0,10094,0.7999801862492569,8075.0,8075.0,0.7999801862492569,8075
VI,191,191,2,True,Raw LS,Raw,174.36388003897343,5.403636880975947,31,0,10094,1.0,10094.0,10094.0,1.0,10094
VI,191,191,2,True,Trim Raw,Trim,142.93230756062982,4.712940459680327,38,0,10094,0.7999801862492569,8075.0,8075.0,0.7999801862492569,8075
VI,192,192,2,True,Huber Raw,Huber,148.44784742132907,4.476406239980532,40,0,10061,0.8030075894134472,8079.059357088692,8883.977085544191,,10061
VI,192,192,2,True,Patch LS,Patch,121.50419386046838,4.225220801520001,26,0,10061,1.0,10061.0,10061.0,1.0,10061
VI,192,192,2,True,Patch+Huber,PatchHuber,104.84936708394962,4.35924884762554,31,0,10061,0.7963290765304202,8011.866838972557,8874.888802290732,,10061
VI,192,192,2,True,Patch+Trim,PatchTrim,93.99120927472596,4.293761650306717,39,0,10061,0.8000198787396879,8049.0,8049.0,0.8000198787396879,8049
VI,192,192,2,True,Raw LS,Raw,169.67118740209332,4.706773440745694,28,0,10061,1.0,10061.0,10061.0,1.0,10061
VI,192,192,2,True,Trim Raw,Trim,140.86754358320292,4.373921091887505,40,0,10061,0.8000198787396879,8049.0,8049.0,0.8000198787396879,8049
VI,193,193,2,True,Huber Raw,Huber,144.35343992093232,3.81507503946734,40,0,10234,0.7875145625166162,8059.42403279505,8879.961932532795,,10234
VI,193,193,2,True,Patch LS,Patch,118.99784791092038,3.856897049771669,33,0,10234,1.0,10234.0,10234.0,1.0,10234
VI,193,193,2,True,Patch+Huber,PatchHuber,100.7123734758374,4.135481952681575,40,0,10234,0.7939679690264201,8125.468195016383,9004.481901650459,,10234
VI,193,193,2,True,Patch+Trim,PatchTrim,92.54281062365132,3.9382697021903175,40,0,10234,0.7999804572991988,8187.0,8187.0,0.7999804572991988,8187
VI,193,193,2,True,Raw LS,Raw,164.25550575097438,4.074930346225337,28,0,10234,1.0,10234.0,10234.0,1.0,10234
VI,193,193,2,True,Trim Raw,Trim,139.32452222822587,3.673978768412574,40,0,10234,0.7999804572991988,8187.0,8187.0,0.7999804572991988,8187
VI,194,194,2,True,Huber Raw,Huber,138.56380601192197,3.377205258268116,40,0,10481,0.7761250383981841,8134.566527451368,9025.79007721947,,10481
VI,194,194,2,True,Patch LS,Patch,110.27033512694946,4.651971521179682,31,0,10481,1.0,10481.0,10481.0,1.0,10481
VI,194,194,2,True,Patch+Huber,PatchHuber,94.79085078919734,4.17242348811511,40,0,10481,0.7886831900761143,8266.188515187754,9197.929440988251,,10481
VI,194,194,2,True,Patch+Trim,PatchTrim,89.98438904496572,4.288034609201572,40,0,10481,0.8000190821486499,8385.0,8385.0,0.8000190821486499,8385
VI,194,194,2,True,Raw LS,Raw,153.59695335352347,3.712718536605582,31,0,10481,1.0,10481.0,10481.0,1.0,10481
VI,194,194,2,True,Trim Raw,Trim,136.0392076523007,3.189006594833929,34,0,10481,0.8000190821486499,8385.0,8385.0,0.8000190821486499,8385
VI,195,195,2,True,Huber Raw,Huber,136.39988795760294,2.748505020954879,40,0,10514,0.78868217770874,8292.204416429693,9166.108917985775,,10514
VI,195,195,2,True,Patch LS,Patch,108.91215699075389,4.0655122382018565,40,0,10514,1.0,10514.0,10514.0,1.0,10514
VI,195,195,2,True,Patch+Huber,PatchHuber,89.44629517179074,3.6633199805873073,40,0,10514,0.7977283261048642,8387.315620666543,9306.173229830005,,10514
VI,195,195,2,True,Patch+Trim,PatchTrim,83.97531636183356,4.161031377563885,40,0,10514,0.7999809777439605,8411.0,8411.0,0.7999809777439605,8411
VI,195,195,2,True,Raw LS,Raw,151.96956508436267,3.2611245951947665,40,0,10514,1.0,10514.0,10514.0,1.0,10514
VI,195,195,2,True,Trim Raw,Trim,133.487836783345,2.7189591506518376,40,0,10514,0.7999809777439605,8411.0,8411.0,0.7999809777439605,8411
VI,196,196,2,True,Huber Raw,Huber,145.2643312597603,4.462847888068656,40,0,10661,0.7805893476846669,8321.863035666234,9256.495359775285,,10661
VI,196,196,2,True,Patch LS,Patch,114.57913174279976,5.845418964178847,39,0,10661,1.0,10661.0,10661.0,1.0,10661
VI,196,196,2,True,Patch+Huber,PatchHuber,96.72845949948012,5.248695566252782,40,0,10661,0.7992496365806807,8520.800375586638,9471.51493583756,,10661
VI,196,196,2,True,Patch+Trim,PatchTrim,90.1338660736669,5.388779547038609,40,0,10661,0.8000187599662321,8529.0,8529.0,0.8000187599662321,8529
VI,196,196,2,True,Raw LS,Raw,159.6882038736639,5.110183601269392,25,0,10661,1.0,10661.0,10661.0,1.0,10661
