trajectory,order,scan,method,block,in_support,translation_error_mm,rotation_error_deg
IV,223,223,Raw,0,True,162.8628104135094,4.122877016394417
IV,223,223,Trim,0,True,133.3097670097816,3.1925151156915192
IV,224,224,Full,0,True,71.33704388493285,1.5520295795504613
IV,224,224,Global,0,True,150.73560177264582,4.065417245895433
IV,224,224,Huber,0,True,140.10263580687905,3.563379269989845
IV,224,224,Patch,0,True,117.71760416710156,3.959658241905846
IV,224,224,Raw,0,True,159.03881631150398,4.065331108678711
IV,224,224,Trim,0,True,129.12050518319822,3.3042010649839364
IV,225,225,Full,0,True,73.0358169562863,1.4960063810719006
IV,225,225,Global,0,True,150.19932099916892,3.8963844375842256
IV,225,225,Huber,0,True,140.22693348899978,3.4050580755881925
IV,225,225,Patch,0,True,118.3536421628596,3.878034520263819
IV,225,225,Raw,0,True,158.60477657374184,3.89419971481781
IV,225,225,Trim,0,True,131.1220256153418,3.24144402723265
IV,226,226,Full,0,True,80.4691767984551,2.49445473407374
IV,226,226,Global,0,True,153.59394404069997,4.376522218798223
IV,226,226,Huber,0,True,143.5114987348704,3.896508610414823
IV,226,226,Patch,0,True,120.80016334413853,4.158783483713007
IV,226,226,Raw,0,True,162.46829164473792,4.374341388597568
IV,226,226,Trim,0,True,134.67448506177394,3.852742493495373
IV,227,227,Full,0,True,75.7111380355846,2.189376468992924
IV,227,227,Global,0,True,151.29326304946898,3.785280131505063
IV,227,227,Huber,0,True,140.86233260288589,3.1429714956152486
IV,227,227,Patch,0,True,118.97325025542538,3.643315399586736
IV,227,227,Raw,0,True,159.5423393040693,3.7857212288897726
IV,227,227,Trim,0,True,133.593683247635,2.888948581439674
IV,228,228,Full,0,True,78.51034098604265,2.5897409891537952
IV,228,228,Global,0,True,154.2949039744911,4.453923087174499
IV,228,228,Huber,0,True,142.65741307444176,3.5649215950883857
IV,228,228,Patch,0,True,122.45988078088074,4.310210521789417
IV,228,228,Raw,0,True,162.80637612117957,4.453923087174501
IV,228,228,Trim,0,True,135.0977174891544,3.3347946320784674
IV,229,229,Full,0,True,75.12636432674894,2.3434638474765053
IV,229,229,Global,0,True,158.00510277579647,4.7491498379377015
IV,229,229,Huber,0,True,144.57004182169794,3.887876509544408
IV,229,229,Patch,0,True,122.77497972933584,4.586797606949235
IV,229,229,Raw,0,True,166.35253527014132,4.749149837937687
IV,229,229,Trim,0,True,134.18860983477276,3.476302844936859
IV,230,230,Full,0,True,82.6101796234559,2.897705188632451
IV,230,230,Global,0,True,161.88143202453173,4.913240667748044
IV,230,230,Huber,0,True,145.92501449386495,4.238374541905852
IV,230,230,Patch,0,True,120.3287489018384,3.935904688010021
IV,230,230,Raw,0,True,170.7697645989634,4.912476766740968
IV,230,230,Trim,0,True,135.8668053514344,3.739065177142072
IV,231,231,Full,0,True,78.09451849045627,2.4879232009147554
IV,231,231,Global,0,True,152.91444941957016,3.561848327267197
IV,231,231,Huber,0,True,139.4449530432851,3.001573210816696
IV,231,231,Patch,0,True,115.21921869693362,2.954536949057492
IV,231,231,Raw,0,True,160.86543857081787,3.557136691667734
IV,231,231,Trim,0,True,131.96434186379835,2.795018121777447
IV,232,232,Full,0,True,80.47774693665117,2.51343650111939
IV,232,232,Global,0,True,154.81320593030972,3.9358811678417065
IV,232,232,Huber,0,True,139.13832020558573,3.397634841929218
IV,232,232,Patch,0,True,121.62316089498896,3.5197812738357044
IV,232,232,Raw,0,True,162.90952943673628,3.9387020808484654
IV,232,232,Trim,0,True,133.33337665045192,3.165206920898924
IV,233,233,Full,0,True,80.30568236771141,2.9496429721342428
IV,233,233,Global,0,True,152.19152621759687,4.131173555039219
IV,233,233,Huber,0,True,138.90528679673565,3.698132825327252
IV,233,233,Patch,0,True,122.7044781598217,4.082178100600171
IV,233,233,Raw,0,True,160.05607492914513,4.13054469839277
IV,233,233,Trim,0,True,134.40906286916794,3.60558999368983
IV,234,234,Full,0,True,74.90915415556688,2.316922593396673
IV,234,234,Global,0,True,145.35510066604417,3.3177819250493767
IV,234,234,Huber,0,True,131.58766052653218,2.698419125886429
IV,234,234,Patch,0,True,119.2240902463853,3.742580826860441
IV,234,234,Raw,0,True,153.0449506395717,3.3179891022759183
IV,234,234,Trim,0,True,127.33249200182117,2.6369613611135785
IV,235,235,Full,0,True,70.97197996771756,2.5345524686965453
IV,235,235,Global,0,True,143.18933441339703,3.669561065410349
IV,235,235,Huber,0,True,131.68804049335282,2.878885773998081
IV,235,235,Patch,0,True,117.608604630165,4.219004003722699
IV,235,235,Raw,0,True,150.37645454270032,3.670094502019855
IV,235,235,Trim,0,True,128.5832595402861,2.92679498098505
IV,236,236,Full,0,True,76.50035854699684,2.874327791507067
IV,236,236,Global,0,True,146.48633687455123,4.03858138970126
IV,236,236,Huber,0,True,135.13634501557178,3.342261213489502
IV,236,236,Patch,0,True,119.75621056376464,4.576384816717202
IV,236,236,Raw,0,True,153.905933477437,4.040216228497059
IV,236,236,Trim,0,True,131.25862182441614,3.2744564850310334
IV,237,237,Full,0,True,71.68757821558985,3.494682602550387
IV,237,237,Global,0,True,144.443045729625,4.520404217118065
IV,237,237,Huber,0,True,136.67022659673052,3.855291679993589
IV,237,237,Patch,0,True,115.6975728411406,5.264387119491362
IV,237,237,Raw,0,True,151.54487789847485,4.519381219443839
IV,237,237,Trim,0,True,133.1208143594423,3.978382317772656
IV,238,238,Full,0,True,68.99645884781252,3.038580783936293
IV,238,238,Global,0,True,143.45278743451323,3.794294214864807
IV,238,238,Huber,0,True,134.88949363612517,3.096760990792564
IV,238,238,Patch,0,True,113.00796029482954,4.756869550567232
IV,238,238,Raw,0,True,150.4188130612374,3.78958586268622
IV,238,238,Trim,0,True,129.7561331125653,2.951507112233623
IV,239,239,Full,0,True,75.421780290244,3.406612736275212
IV,239,239,Global,0,True,150.98701024543965,4.304149336006289
IV,239,239,Huber,0,True,139.84387221535715,3.5883331665879665
IV,239,239,Patch,0,True,117.48939300670617,4.568526330034071
IV,239,239,Raw,0,True,158.27931175053462,4.2976177802565
IV,239,239,Trim,0,True,133.0843883669778,3.4707727904350607
IV,240,240,Full,0,True,71.93450319212768,3.24837442311658
IV,240,240,Global,0,True,150.21080589116426,4.21602017925007
IV,240,240,Huber,0,True,140.07106572537054,3.937467577211345
IV,240,240,Patch,0,True,114.52968178952048,4.367725680540361
IV,240,240,Raw,0,True,157.45234319423597,4.213100846429866
IV,240,240,Trim,0,True,134.5729517862868,3.826368964585969
IV,241,241,Full,0,True,73.28572439611455,3.0097200432607005
IV,241,241,Global,0,True,148.20462393651772,3.196711255575213
IV,241,241,Huber,0,True,138.01235585483136,2.920160684912923
IV,241,241,Patch,0,True,116.12290660613876,4.02544265231507
IV,241,241,Raw,0,True,156.615620209969,3.19616356122458
IV,241,241,Trim,0,True,132.65514951868894,2.6961033548642432
IV,242,242,Full,0,True,76.79250188640415,2.9012391048053483
IV,242,242,Global,0,True,148.9018866375363,3.200425951584206
IV,242,242,Huber,0,True,140.14813074684173,3.055656741938308
IV,242,242,Patch,0,True,116.6281795783735,3.995125137622249
IV,242,242,Raw,0,True,157.1406469358961,3.199534727883264
IV,242,242,Trim,0,True,132.69952476807924,2.79987553580234
IV,243,243,Full,0,True,80.39012042287452,3.3949868388017546
IV,243,243,Global,0,True,148.9097839589143,3.912017829786417
IV,243,243,Huber,0,True,138.1983600687714,3.49372387032955
IV,243,243,Patch,0,True,120.2224393079261,4.792356966310138
IV,243,243,Raw,0,True,156.84785558604753,3.9121168229689807
IV,243,243,Trim,0,True,132.86721792726902,3.2258589173515264
IV,244,244,Full,0,True,76.29649366603311,3.026008744179285
IV,244,244,Global,0,True,149.7660384562033,4.187268584046321
IV,244,244,Huber,0,True,137.5319075704348,3.823413229105255
IV,244,244,Patch,0,True,125.74151853200458,5.352458156030936
IV,244,244,Raw,0,True,158.35840555715887,4.189008898973832
IV,244,244,Trim,0,True,130.46760510824245,3.686969440905592
IV,245,245,Full,0,True,78.48805389452596,2.1957584250130022
IV,245,245,Global,0,True,150.69544246817344,3.5899614930792296
IV,245,245,Huber,0,True,137.24554795170891,2.800364807418912
IV,245,245,Patch,0,True,127.25321705576172,4.796542737340733
IV,245,245,Raw,0,True,159.06069732698114,3.591667121989351
IV,245,245,Trim,0,True,130.48760515412198,2.5254893053128566
IV,246,246,Full,0,True,77.61827990874887,2.2965118588692053
IV,246,246,Global,0,True,153.4605533216377,3.997507639041441
IV,246,246,Huber,0,True,139.87945905814644,3.104393727288659
IV,246,246,Patch,0,True,128.96333805164613,5.206242408548268
IV,246,246,Raw,0,True,162.3959854567285,4.002034920804538
IV,246,246,Trim,0,True,133.236385125851,2.9919224166131024
IV,247,247,Full,0,True,75.99406165242793,3.152958713554806
IV,247,247,Global,0,True,153.39730076988852,4.731678938431903
IV,247,247,Huber,0,True,140.03942832863063,3.607494187745891
IV,247,247,Patch,0,True,127.75513533019492,5.651008134786094
IV,247,247,Raw,0,True,161.77322885629528,4.730134919255993
IV,247,247,Trim,0,True,135.2635821486327,3.535333264182568
IV,248,248,Full,0,True,79.63691351893912,3.6024382975309908
IV,248,248,Global,0,True,153.58752595689492,5.052439552632175
IV,248,248,Huber,0,True,142.89384831041673,4.220077240324626
IV,248,248,Patch,0,True,127.28380857576902,5.8386109651621085
IV,248,248,Raw,0,True,161.69103787335442,5.051736303785381
IV,248,248,Trim,0,True,137.7449162496276,3.905209771508885
IV,249,249,Full,0,True,78.42240832244039,2.923331338598923
IV,249,249,Global,0,True,152.47098256088344,4.266377862601907
IV,249,249,Huber,0,True,140.1726442666936,3.297775561527159
IV,249,249,Patch,0,True,126.22590723926946,4.9976312864396455
IV,249,249,Raw,0,True,161.09443908038824,4.269345906087277
IV,249,249,Trim,0,True,132.88562129052468,2.7121906052093534
IV,250,250,Full,0,True,81.50831746760237,3.194539312761486
IV,250,250,Global,0,True,152.83116808733377,4.6447783308476085
IV,250,250,Huber,0,True,141.07130950034548,3.610540216002042
IV,250,250,Patch,0,True,127.60638254109216,5.018349886507513
IV,250,250,Raw,0,True,161.96619127570213,4.644512501870614
IV,250,250,Trim,0,True,132.45978759560992,3.110149196569837
IV,251,251,Full,0,True,82.65348027152876,3.424164535577199
IV,251,251,Global,0,True,155.1052531321132,4.828439086681116
IV,251,251,Huber,0,True,141.45556693471536,4.034713276089654
IV,251,251,Patch,0,True,128.31553813042805,5.192434439321092
IV,251,251,Raw,0,True,164.6274201303138,4.828495130793781
IV,251,251,Trim,0,True,132.4602516800379,3.442899702223809
IV,252,252,Full,0,True,85.4849380190516,3.530873167340666
IV,252,252,Global,0,True,151.9773727535492,4.793632252245934
IV,252,252,Huber,0,True,141.72064673175868,4.187331581147737
IV,252,252,Patch,0,True,124.55247342438712,4.848293238262686
IV,252,252,Raw,0,True,160.5187540394335,4.793388273906666
IV,252,252,Trim,0,True,133.07116360015343,3.765626000962416
IV,253,253,Full,0,True,85.6251651376214,2.666715884507547
IV,253,253,Global,0,True,146.9407547929202,3.8662598253028
IV,253,253,Huber,0,True,137.43474267740768,3.2100784518974246
IV,253,253,Patch,0,True,120.65167184062727,3.999149368914458
IV,253,253,Raw,0,True,154.6893582663377,3.8671249053700287
IV,253,253,Trim,0,True,129.689824257728,2.612404920193921
IV,254,254,Full,0,True,67.31750607412071,1.543995308946093
IV,254,254,Global,0,True,142.21346009858183,4.144964652166056
IV,254,254,Huber,0,True,134.2191371429058,3.595893915932972
IV,254,254,Patch,0,True,116.90371397054852,4.698362639112156
IV,254,254,Raw,0,True,149.39551336752396,4.14713034283294
IV,254,254,Trim,0,True,126.81371962155032,3.1662180433026936
IV,255,255,Full,0,True,68.8992229747492,1.6491618481618489
IV,255,255,Global,0,True,149.06460067048198,4.468499323262975
IV,255,255,Huber,0,True,142.39639891409522,3.934839785976932
IV,255,255,Patch,0,True,124.06936639962528,4.9773473685608325
IV,255,255,Raw,0,True,156.1901838624026,4.475827448880188
IV,255,255,Trim,0,True,133.829044961138,3.284377058142319
IV,256,256,Full,0,True,73.4724319984324,1.107398366596532
IV,256,256,Global,0,True,150.84896552328084,4.1774147537726005
IV,256,256,Huber,0,True,140.53290598183298,3.0876234518275445
IV,256,256,Patch,0,True,124.44082810361137,4.083967162256546
IV,256,256,Raw,0,True,157.88136962376473,4.181695287856443
IV,256,256,Trim,0,True,134.19539835678412,2.5904008302081603
IV,257,257,Full,0,True,81.16496930687822,2.306706156969829
IV,257,257,Global,0,True,153.69013364948893,4.701017238233553
IV,257,257,Huber,0,True,142.434822541284,3.779088438830146
IV,257,257,Patch,0,True,127.49877981551828,5.034476767603132
IV,257,257,Raw,0,True,161.35500690201957,4.70101723823352
IV,257,257,Trim,0,True,135.2831707399956,3.1420172014892733
IV,258,258,Full,0,True,87.16112991512014,2.65575846578582
IV,258,258,Global,0,True,156.8623140862333,4.98170520271873
IV,258,258,Huber,0,True,145.45731352957714,3.988997968808395
IV,258,258,Patch,0,True,129.08326669621292,5.294685207212795
IV,258,258,Raw,0,True,164.2874832572399,4.983365208310941
IV,258,258,Trim,0,True,137.20192286904071,3.3813084833291875
IV,259,259,Full,0,True,88.25945852463886,2.766475820657877
IV,259,259,Global,0,True,155.29208048190017,5.127408892396793
IV,259,259,Huber,0,True,142.6076194150961,4.260702004020364
IV,259,259,Patch,0,True,125.77636409747176,5.128526767432426
IV,259,259,Raw,0,True,162.10266045219785,5.132333929485153
IV,259,259,Trim,0,True,136.78820591339652,3.851859010378515
IV,260,260,Full,0,True,87.36187354868312,2.043031431492308
IV,260,260,Global,0,True,152.2249616623216,3.884849462832851
IV,260,260,Huber,0,True,141.04489054618676,3.2618813845739174
IV,260,260,Patch,0,True,123.11215823862184,4.389039598482548
IV,260,260,Raw,0,True,159.90559629960458,3.888772491332391
IV,260,260,Trim,0,True,134.14264179231043,2.8298326200972617
IV,261,261,Full,0,True,86.85986120073412,2.846557302384772
IV,261,261,Global,0,True,151.67894780685853,4.40939825003041
IV,261,261,Huber,0,True,137.70214834327936,3.722706145004583
IV,261,261,Patch,0,True,120.8660103869747,4.729271775915247
IV,261,261,Raw,0,True,158.8008618858541,4.425013746094584
IV,261,261,Trim,0,True,132.85366055040942,3.479029852490223
IV,262,262,Full,0,True,87.06809805831772,2.758164066740976
IV,262,262,Global,0,True,149.326965394487,4.179060724458853
IV,262,262,Huber,0,True,135.6668803099799,3.786248471854402
IV,262,262,Patch,0,True,120.96921662016148,4.62472110789653
IV,262,262,Raw,0,True,156.49552213874506,4.184945870894174
IV,262,262,Trim,0,True,132.08624709518293,3.522287726866631
IV,263,263,Full,0,True,79.97048051207649,2.860755307830559
IV,263,263,Global,0,True,140.44240553632272,4.477536203588031
IV,263,263,Huber,0,True,129.96469054545122,4.092856777914581
IV,263,263,Patch,0,True,118.08192640918216,5.262450150079286
IV,263,263,Raw,0,True,147.02552558629327,4.48016975635003
IV,263,263,Trim,0,True,126.91429277470536,3.977815640532024
IV,264,264,Full,0,True,78.25823663203438,1.954854812840187
IV,264,264,Global,0,True,137.95619409203042,3.405013734761721
IV,264,264,Huber,0,True,125.2593304974196,2.690533158915656
IV,264,264,Patch,0,True,116.2121887750805,4.261697846352547
IV,264,264,Raw,0,True,144.8188872797364,3.412860291309681
IV,264,264,Trim,0,True,121.64985645279924,2.6760581266836474
IV,265,265,Full,0,True,67.39070457880622,1.7313813195351966
IV,265,265,Global,0,True,141.92683933806674,4.306200510910753
IV,265,265,Huber,0,True,128.7098308614061,3.391000403746974
IV,265,265,Patch,0,True,120.6604562256936,5.649985839095174
IV,265,265,Raw,0,True,148.18628457678756,4.310526304875472
IV,265,265,Trim,0,True,125.3096300674241,3.359770771547564
IV,266,266,Full,1,True,74.36337230722886,1.6229126736570318
IV,266,266,Global,1,True,145.2059471232586,4.676606073730119
IV,266,266,Huber,1,True,131.1039074642543,3.721797981273449
IV,266,266,Patch,1,True,120.41904686690825,4.838326607796726
IV,266,266,Raw,1,True,151.6903194747758,4.682845343271087
IV,266,266,Trim,1,True,127.12316574898564,3.6218279408006673
IV,267,267,Full,1,True,77.30254345302566,1.095433878561043
IV,267,267,Global,1,True,147.73499091782566,3.9188104819776215
IV,267,267,Huber,1,True,130.6995758912723,2.7325998045329296
IV,267,267,Patch,1,True,118.56019292299416,3.967145844118293
IV,267,267,Raw,1,True,154.55275063689012,3.921134682327701
IV,267,267,Trim,1,True,126.07500416807764,2.5683395297521185
IV,268,268,Full,1,True,80.45715172218166,2.092481609997847
IV,268,268,Global,1,True,148.4533517736488,4.760335313333429
IV,268,268,Huber,1,True,133.0832862280043,3.394142724825604
IV,268,268,Patch,1,True,115.53745388454912,4.037666531328329
IV,268,268,Raw,1,True,154.79667452444164,4.763596050294568
IV,268,268,Trim,1,True,126.76256319819916,3.0348320532167574
IV,269,269,Full,1,True,72.23383354658625,1.1708661395166686
IV,269,269,Global,1,True,145.8613875701146,4.2551790262709694
IV,269,269,Huber,1,True,131.80087045295303,3.4477884798135343
IV,269,269,Patch,1,True,110.14794926331304,3.466954019943676
IV,269,269,Raw,1,True,151.52334018974446,4.253365501185716
IV,269,269,Trim,1,True,124.66697176942972,3.217455758149373
IV,270,270,Full,1,True,75.28588875569899,2.034948333578786
IV,270,270,Global,1,True,144.94205218672727,4.038140108216968
IV,270,270,Huber,1,True,130.9115350622464,3.887337731486572
