geometry,dtype,mag,unit,rep,kind,form,grad_gt,et_mm,eR_deg,J0,Jstar,dJ,on_bound,n_obs,condition
GA,CTRL_random_noise,10.0,mm,5,p2p,trim,,0.12556811662047232,0.007045939429593126,7.452532447122708e-05,7.450808721998296e-05,1.7237251244119284e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,5,p2l,ls,0.00020818568907412732,0.3828188042969621,0.05353098617073669,0.00010368770435882936,0.00010364923724592067,3.8467112908684934e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,6,p2p,ls,0.00015670913566751454,0.12527368688028495,0.0027211309494251865,0.00013317464289348677,0.00013316190345803193,1.2739435454841349e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,6,p2p,huber,6.973156184808944e-05,0.11698656341281077,0.0020965266329740335,6.492419365632264e-05,0.00012442739038331303,-5.9503196726990386e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,6,p2p,trim,,0.21064020696220237,0.004723789361532872,7.389868814414127e-05,7.3872476534776e-05,2.621160936527357e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,6,p2l,ls,0.00011914461032024416,0.31137987076070905,0.018424764113576627,0.00010302294384972557,0.00010300408462188519,1.8859227840379027e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,7,p2p,ls,0.0001780684515923079,0.10621720076398333,0.005244238147229506,0.00013188378292384306,0.00013187110935799937,1.267356584369779e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,7,p2p,huber,8.093990780651448e-05,0.10036121597705716,0.0047797357341194825,6.436832584612523e-05,0.00012349399417587692,-5.912566832975169e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,7,p2p,trim,,0.13710454630875152,0.0027730157148286106,7.349895533933491e-05,7.34827806160603e-05,1.6174723274607074e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,7,p2l,ls,0.00013984267416543723,0.3052306946792909,0.02337938709362311,0.00010153402237675039,0.00010150198710932572,3.203526742467098e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,8,p2p,ls,0.00038455870147279127,0.29252671697562754,0.00182509105853534,0.00013338687058724125,0.0001333261913541618,6.06792330794454e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,8,p2p,huber,0.00017662102541103207,0.3004304740729415,0.002561074519371021,6.49922266908788e-05,0.00012445401230822917,-5.946178561735037e-05,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,8,p2p,trim,,0.34321727395335144,0.012371899727175057,7.382612505661899e-05,7.37583357532755e-05,6.778930334348061e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,8,p2l,ls,0.0003265096497088621,0.7013258616723663,0.03292002441909425,0.0001031127818631505,0.00010305528416978678,5.749769336372429e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,9,p2p,ls,0.00029288487055702494,0.3161294999480777,0.010756198349129822,0.00013213851531805032,0.00013207648865242258,6.202666562774126e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,9,p2p,huber,0.0001171027202314805,0.25201631638240635,0.008338208413652159,6.449717394384452e-05,0.00012372312823673949,-5.9225954292894966e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,9,p2p,trim,,0.20088856157906335,0.007657489220651751,7.369331011865706e-05,7.366555415225641e-05,2.7755966400648817e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,9,p2l,ls,0.00022651693224796617,0.2631765695788788,0.008555975469812632,0.0001016534920494488,0.000101637301005494,1.6191043954806627e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,10,p2p,ls,0.00016369298839003123,0.13322673037640895,0.008846443218944896,0.00013198890551475046,0.00013196226170834554,2.6643806404918775e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,10,p2p,huber,7.75988682328149e-05,0.13139121180352464,0.008664125552319513,6.441290743897012e-05,0.00012354708219068923,-5.913417475171911e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,10,p2p,trim,,0.09184161220196221,0.011202101698590693,7.334018581114558e-05,7.331396723408782e-05,2.6218577057755582e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,10,p2l,ls,8.545949791697697e-05,0.11631547070286094,0.023835762364135538,0.00010201523955781592,0.00010199857894833683,1.666060947908769e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,11,p2p,ls,0.00031171977515914164,0.24406484381621601,0.02127882848090908,0.00013265802637413155,0.00013258696132999084,7.10650441407073e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,11,p2p,huber,0.00013782865683825566,0.2039076191381063,0.01679304252463059,6.467299795592744e-05,0.0001238831448014768,-5.921014684554936e-05,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,11,p2p,trim,,0.19107114093159944,0.012579158049269,7.307566222957584e-05,7.304309962183441e-05,3.256260774142986e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,11,p2l,ls,0.000249759187645214,0.6247618353081135,0.03281447566349774,0.00010230804181837421,0.000102240628454529,6.741336384521253e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,12,p2p,ls,0.00021181158431077108,0.2146724678734722,0.004231674283341982,0.00013262305423725746,0.00013259273399085958,3.032024639787966e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,12,p2p,huber,9.481714021608098e-05,0.149808743260793,0.003793715566479371,6.473759651441616e-05,0.00012423115732536756,-5.9493560810951397e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,12,p2p,trim,,0.05281579319560411,0.003887487047687931,7.392597468235365e-05,7.391977359096061e-05,6.2010913930350166e-09,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,12,p2l,ls,0.0001306669902144084,0.33864853576997167,0.006524150682517753,0.00010214818125352595,0.00010212695738803137,2.122386549458801e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,13,p2p,ls,0.00019867223614810554,0.18280321028422747,0.005634845423886365,0.0001325929028142993,0.00013256809685870021,2.4805955599078305e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,13,p2p,huber,8.916057500178065e-05,0.1273772559099363,0.004268501719300882,6.469280051947594e-05,0.00012408398041970707,-5.9391179900231133e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,13,p2p,trim,,0.06116415947798594,0.0030964698986804266,7.367976643791088e-05,7.367584887626843e-05,3.917561642449653e-09,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,13,p2l,ls,0.00014040479109144274,0.31315317651806324,0.01712165676672646,0.0001022341105442288,0.0001022068175709694,2.729297325939999e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,14,p2p,ls,0.0001279680296336793,0.12744612030374003,0.005047561659920551,0.000132489636826566,0.0001324760757883177,1.3561038248290427e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,14,p2p,huber,6.31640197775937e-05,0.12777291203992142,0.004506651952130878,6.465791807005981e-05,0.00012395535872258105,-5.929744065252124e-05,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,14,p2p,trim,,0.08526484277183827,0.0028535403895844215,7.314109643921737e-05,7.313498495090851e-05,6.111488308859544e-09,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,14,p2l,ls,0.00010063473715003016,1.5715135461708354,0.024424894199587738,0.00010244098872736523,0.00010240626822271198,3.4720504653247596e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,15,p2p,ls,0.00018569494742496346,0.17748523452811435,0.012827374773010438,0.0001328173398581209,0.0001327900044331331,2.7335424987798285e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,15,p2p,huber,8.349992922808797e-05,0.12350691450450701,0.009219571268076581,6.47946163995867e-05,0.00012430965631708655,-5.951503991749985e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,15,p2p,trim,,0.052622214859478524,0.006853975936829583,7.402832374670784e-05,7.402236241196883e-05,5.961334739010998e-09,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,15,p2l,ls,0.00013057252812322928,0.33505475214255137,0.012790178054128187,0.00010258707675420495,0.00010256302471776375,2.4052036441194456e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,16,p2p,ls,0.00014161964632020306,0.09535648331480846,0.0031733765891151194,0.0001324439473120565,0.0001324348043201101,9.142991946414726e-09,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,16,p2p,huber,6.40830984240387e-05,0.08422589880209706,0.0034791039767856605,6.462677131532494e-05,0.00012399287981008645,-5.9366108494761515e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,16,p2p,trim,,0.09480914057642073,0.0040596457756403356,7.362626889392373e-05,7.361561375764817e-05,1.0655136275559778e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,16,p2l,ls,0.00010173571867637216,0.2829476787499642,0.007372653228246587,0.00010203477757050635,0.00010202866209583662,6.1154746697293086e-09,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,17,p2p,ls,0.000267711935270636,0.364422232367301,0.0088995117399285,0.00013244848630625938,0.00013237733055268514,7.115575357424277e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,17,p2p,huber,0.00012088625608601995,0.3402801679480035,0.009371010608462627,6.462450015332767e-05,0.00012393749368982808,-5.93129935365004e-05,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,17,p2p,trim,,0.2797569439655978,0.010348672236750006,7.366608735462071e-05,7.361385732422146e-05,5.223003039924812e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,17,p2l,ls,0.00018523090605147767,0.5677637616078952,0.02362225110685939,0.00010221357177985864,0.00010217658259076237,3.698918909627322e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,10.0,mm,18,p2p,ls,0.0001721324663949741,0.2626020452985165,0.013125656927150973,0.00013376911604982426,0.00013371814192735237,5.097412247189641e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,18,p2p,huber,8.400040227258184e-05,0.3139489107788337,0.015767486659414288,6.523576858921188e-05,0.0001249875040517159,-5.9751735462504026e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,18,p2p,trim,,0.42654841638966945,0.02077559591387214,7.42389946740653e-05,7.415857748462471e-05,8.041718944058556e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,18,p2l,ls,0.00010787796966489185,0.2635585399679492,0.017464733579056656,0.0001035104487379538,0.00010349022985125436,2.0218886699431885e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,19,p2p,ls,0.00017899165934717864,0.12460747190833822,0.00477753055780632,0.0001320743014575458,0.00013206003390801472,1.4267549531090436e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,19,p2p,huber,8.138241664174743e-05,0.11701223612922836,0.004647400704878764,6.451168487481943e-05,0.00012379746911584112,-5.928578424102169e-05,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,19,p2p,trim,,0.10100337001984189,0.002704691241574161,7.344770336062024e-05,7.34388368383979e-05,8.866522222333796e-09,0,38358,unstructured_noise
GA,CTRL_random_noise,10.0,mm,19,p2l,ls,0.00013749717854006624,0.24970337238733603,0.05845721457396228,0.00010211774071531975,0.00010204254086877407,7.519984654568595e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,0,p2p,ls,0.0008098441114107157,1.413803315238803,0.0354425134189079,0.0006565830282579465,0.0006560131953760656,5.698328818809365e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,0,p2p,huber,0.0003086287292308081,1.5464094783694151,0.04920161804206722,0.00024296671817255924,0.00043555430950253704,-0.0001925875913299778,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,0,p2p,trim,,0.6193507606484768,0.025247300446402665,0.000305718286707798,0.00030558171277342484,1.3657393437314447e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,0,p2l,ls,0.0005173195038562672,1.3753430917120857,0.07870276865265309,0.0006079877756567332,0.0006076888769045316,2.988987522015976e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,1,p2p,ls,0.0005217316336902545,1.1710108769693597,0.01788195620727032,0.0006461605394770987,0.0006458359200525781,3.2461942452068765e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,1,p2p,huber,0.00013176452823340478,0.6390480370768858,0.012225202221490664,0.00023501650821020165,0.00042249083779951377,-0.00018747432958931212,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,1,p2p,trim,,0.25697406462220446,0.010973447097110465,0.0002964318366347534,0.00029639330153339135,3.853510136203955e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,1,p2l,ls,0.0002713454316021861,0.8713523886335456,0.08502370608200298,0.0005969344068926849,0.0005968768955816457,5.7511311039220095e-08,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,2,p2p,ls,0.0009409099501326107,1.3599651546369875,0.03864779354721259,0.0006631622481322496,0.0006624873272604589,6.749208717907011e-07,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,2,p2p,huber,0.0005002558320633564,1.4540403649911338,0.08445885966502424,0.00024303113538458616,0.0004351285021028693,-0.00019209736671828311,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,2,p2p,trim,,1.1036394759327572,0.037787151301065115,0.0003051514763174759,0.0003047537428493511,3.977334681247945e-07,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,2,p2l,ls,0.0006851336042406116,4.837303163985025,0.10414617877304642,0.0006134496552214768,0.000613457351813859,-7.696592382194258e-09,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,3,p2p,ls,0.0006749279588507621,1.6992569098046095,0.04425372815024919,0.0006471094205011676,0.0006464445196155779,6.649008855896983e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,3,p2p,huber,0.0003186209086736647,0.914278751902471,0.023838971192141373,0.00023862571054206444,0.00042846851500049157,-0.00018984280445842714,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,3,p2p,trim,,1.145894035154956,0.04132327513163982,0.0003010632663780227,0.00030081608599014407,2.4718038787861123e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,3,p2l,ls,0.00041257199159722434,1.4645259993339483,0.060807142034506954,0.0005982980859056079,0.0005980526807389353,2.454051666725193e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,4,p2p,ls,0.000826380575922035,2.048598892563559,0.03667712862106864,0.0006572928485980914,0.0006562699305905975,1.0229180074938522e-06,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,4,p2p,huber,0.00046024307891428466,2.1158028631628514,0.06184284522756042,0.0002424161072191399,0.00043408848591955894,-0.00019167237870041905,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,4,p2p,trim,,1.7345773860326597,0.05763766848173076,0.0003047014469063126,0.00030407912505757537,6.223218487372588e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,4,p2l,ls,0.000570609327253646,1.895368837914481,0.12233778339251197,0.0006075539782359532,0.0006073551018390482,1.9887639690499906e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,5,p2p,ls,0.0009492911663800858,1.6609338223672994,0.021298578770800002,0.0006538180855247333,0.0006531003694321101,7.177160926231463e-07,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,5,p2p,huber,0.0005478641154595895,1.5135947894500565,0.019576536177580924,0.00024077248777921843,0.0004315893389830022,-0.0001908168512037838,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,5,p2p,trim,,1.7671023315782228,0.03657236692972252,0.0003028927454640298,0.00030214874160921373,7.440038548160483e-07,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,5,p2l,ls,0.0006503720788013455,1.9498568200662223,0.04717740950435858,0.0006050418252084118,0.000604948608253731,9.321695468072957e-08,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,6,p2p,ls,0.0008991695979996694,1.8755314627241237,0.042664544773792314,0.0006549004780417279,0.0006539797199160552,9.20758125672657e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,6,p2p,huber,0.0003540212642136399,1.8849212137982299,0.06150161846516941,0.00024139117994006557,0.0004322266405077823,-0.00019083546056771673,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,6,p2p,trim,,1.334281562268272,0.02781740944350305,0.0003033672964958403,0.00030299248307553663,3.7481342030364117e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,6,p2l,ls,0.0006469843684583106,1.5231517812524011,0.04146020337122485,0.000604191743037856,0.0006039026457743121,2.8909726354389535e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,7,p2p,ls,0.0012213869078688832,2.2973619499949742,0.0668207898162955,0.0006571841382169106,0.0006558546743886138,1.3294638282967345e-06,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,7,p2p,huber,0.000435636347885398,1.385361489570064,0.02184239217712558,0.00024144438210273162,0.0004330137074593955,-0.00019156932535666386,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,7,p2p,trim,,1.208693594676149,0.037151966705124176,0.000303146998839008,0.0003027862922445344,3.6070659447360893e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,7,p2l,ls,0.0009597123154611203,2.246877471607679,0.10284946885739155,0.0006084456739589668,0.0006074422262512957,1.0034477076710296e-06,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,8,p2p,ls,0.0005746586836845928,1.1066673739225998,0.02312349986247193,0.0006610439152508191,0.0006606346365234058,4.092787274132632e-07,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,8,p2p,huber,0.00032124199165045196,0.5335656972818024,0.013610182892626851,0.0002463525271551175,0.00044257683324638,-0.00019622430609126252,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,8,p2p,trim,,0.6831342662072796,0.03957534153249358,0.0003106807316969547,0.0003104946563743528,1.860753226018896e-07,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,8,p2l,ls,0.00036354781988993804,1.3672173620954728,0.08276787116484423,0.0006119657330579577,0.0006121659270909223,-2.0019403296461357e-07,0,32274,unstructured_noise
GA,CTRL_random_noise,25.0,mm,9,p2p,ls,0.0008474901899868518,1.6489664717641974,0.03219211278223053,0.0006595255831154728,0.000658765138030976,7.60445084496751e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,9,p2p,huber,0.00030312446757445403,1.9320917007745395,0.06390123952714302,0.0002423625221461861,0.0004349485209640222,-0.00019258599881783608,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,9,p2p,trim,,1.0252738264025982,0.01202095359425432,0.00030509931071174114,0.00030484645609009684,2.5285462164429664e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,9,p2l,ls,0.0006356123821972768,1.6304638220775556,0.08033872548621342,0.0006115478116942904,0.0006112433277515812,3.0448394270916456e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,10,p2p,ls,0.0006697938404665817,1.815416560418683,0.0472888924293644,0.000653715166321774,0.0006529980374194424,7.171289023315307e-07,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,10,p2p,huber,0.00039618607598011774,1.14709687038972,0.029433455270857556,0.00024003889877731774,0.0004302761489912257,-0.00019023725021390797,0,38358,unstructured_noise
GA,CTRL_random_noise,25.0,mm,10,p2p,trim,,2.4529729195097785,0.07708490109966909,0.00030204540560429144,0.0003011825682477367,8.628373565547202e-07,0,38358,unstructured_noise
