scan,fold,method,et_mm,eR_deg,iters,on_bound
360,4,PatchFullFit,123.02730110679927,3.204898658911335,40,0
361,4,Raw,171.20768820066706,4.327631362503797,32,0
361,4,Huber,157.48711577823104,3.8261292513731586,40,0
361,4,PatchOOF,126.85247278813353,4.700144202089835,33,0
361,4,PatchHuberOOF,112.11710575394639,4.557992977183309,40,0
361,4,PatchFullFit,127.5595345364334,4.719451175316599,35,0
362,4,Raw,166.20147833976384,3.7097191912150804,35,0
362,4,Huber,155.07713544577408,3.4174338473529824,40,0
362,4,PatchOOF,119.89843392677398,4.102496137170149,38,0
362,4,PatchHuberOOF,109.05163550631968,4.230784912316038,40,0
362,4,PatchFullFit,121.19894018539061,4.198826305118711,40,0
363,4,Raw,164.1743308436783,3.4955912252082237,36,0
363,4,Huber,152.03329284373362,2.992013035428204,40,0
363,4,PatchOOF,120.34639634381082,4.145343941787773,39,0
363,4,PatchHuberOOF,108.42848218791053,3.928882052025796,40,0
363,4,PatchFullFit,120.95695076121604,4.266693329048976,35,0
364,4,Raw,159.05324592287468,3.1228107073233207,40,0
364,4,Huber,146.9893985813967,2.6508144865794607,40,0
364,4,PatchOOF,116.44737263905027,3.8684145315667835,40,0
364,4,PatchHuberOOF,104.72000049419545,3.699242329867155,40,0
364,4,PatchFullFit,117.66796238468564,3.921698696369561,40,0
365,4,Raw,158.47046499601885,2.778150786225387,40,0
365,4,Huber,147.1954650842673,1.9643763983752562,40,0
365,4,PatchOOF,116.68791333745231,4.259840278134152,40,0
365,4,PatchHuberOOF,105.78714863477569,3.325266213057889,40,0
365,4,PatchFullFit,117.75574402196195,4.283426449841293,40,0
366,4,Raw,160.98736408454636,4.099764068209859,40,0
366,4,Huber,151.96608702111396,3.619127300425849,40,0
366,4,PatchOOF,118.98138865806422,5.445103543989975,39,0
366,4,PatchHuberOOF,112.03210424511954,5.376984970180917,40,0
366,4,PatchFullFit,120.41070044545441,5.703135609007041,33,0
367,4,Raw,164.2930742779383,4.252162045275318,40,0
367,4,Huber,154.05274227080255,3.345247713528155,40,0
367,4,PatchOOF,120.40018472539916,4.946295652148714,40,0
367,4,PatchHuberOOF,112.16552327070829,4.619220915101742,40,0
367,4,PatchFullFit,122.76858354033104,5.183861389940222,40,0
368,4,Raw,167.3966141809955,4.1265131246721145,40,0
368,4,Huber,155.27008807498268,3.0279508487257516,40,0
368,4,PatchOOF,122.9426478797401,4.666373164090311,40,0
368,4,PatchHuberOOF,108.69504493145548,4.5020017442070825,40,0
368,4,PatchFullFit,124.19994614372291,4.8649326907749995,35,0
369,4,Raw,171.4834882637818,5.2273085685268175,28,0
369,4,Huber,160.66401945247534,4.607127848673842,40,0
369,4,PatchOOF,127.37249565536723,5.886984412403713,31,0
369,4,PatchHuberOOF,118.04332377282941,5.708135140262306,40,0
369,4,PatchFullFit,128.8420347176269,5.905815658511793,33,0
370,4,Raw,170.63423868618747,3.9550391882661713,40,0
370,4,Huber,158.6941689642653,3.2282332786227945,40,0
370,4,PatchOOF,127.93364504692923,4.7775165723753235,40,0
370,4,PatchHuberOOF,116.77799028222185,4.516535235460273,40,0
370,4,PatchFullFit,129.71351738644546,4.817962213240901,40,0
371,4,Raw,171.3102859538438,4.697429727840279,29,0
371,4,Huber,159.94894463077696,4.245511984194525,40,0
371,4,PatchOOF,128.41114898750155,5.177758567592538,34,0
371,4,PatchHuberOOF,120.36758425146814,5.297570160512401,40,0
371,4,PatchFullFit,129.8769840467155,5.211667531317531,35,0
372,4,Raw,165.88861857532095,3.376357724130072,40,0
372,4,Huber,155.63585721250104,3.154006850864966,40,0
372,4,PatchOOF,124.91070637861907,3.711589774753858,40,0
372,4,PatchHuberOOF,117.4774227561438,4.086196099579974,40,0
372,4,PatchFullFit,125.79637984648403,3.71922490984999,40,0
373,4,Raw,162.61570081537326,2.968674059796794,40,0
373,4,Huber,151.51405060400026,2.3424193550448997,40,0
373,4,PatchOOF,125.65739547686319,3.263899624104543,40,0
373,4,PatchHuberOOF,117.91829016979813,3.522985844079745,40,0
373,4,PatchFullFit,126.80905746785808,3.240004030149513,40,0
374,4,Raw,159.59807110924135,3.6648203192842828,40,0
374,4,Huber,149.99281826433653,3.4242616528551446,40,0
374,4,PatchOOF,124.17679451195366,4.500081581407319,38,0
374,4,PatchHuberOOF,118.43068624306594,4.570427792707909,40,0
374,4,PatchFullFit,124.66317742393504,4.520285718665049,40,0
375,4,Raw,160.0612723456161,3.236908343009573,40,0
375,4,Huber,150.8369295113812,2.479226875402514,40,0
375,4,PatchOOF,124.63503754222637,3.779091852539907,40,0
375,4,PatchHuberOOF,118.4871979433934,3.4984651881081352,40,0
375,4,PatchFullFit,125.40226314716062,3.7158550375678137,40,0
376,4,Raw,166.81057477328378,4.538573046353434,40,0
376,4,Huber,154.22829636522,3.4946594311689188,40,0
376,4,PatchOOF,129.81491459662945,4.5878447791153985,35,0
376,4,PatchHuberOOF,122.01324283415757,4.178399310147362,40,0
376,4,PatchFullFit,129.9884119641889,4.518846418941545,35,0
377,4,Raw,166.41783098802082,3.94601184062065,40,0
377,4,Huber,154.4000751110944,2.9965157097546413,40,0
377,4,PatchOOF,127.29988636808729,4.151327653089797,40,0
377,4,PatchHuberOOF,113.98611638660395,3.926967771909191,40,0
377,4,PatchFullFit,127.33489078838781,4.111272117242214,40,0
378,4,Raw,167.2416142399549,4.9246078427543,33,0
378,4,Huber,155.4091047876993,3.817874653136019,40,0
378,4,PatchOOF,127.2791728701175,4.730260347727227,40,0
378,4,PatchHuberOOF,115.22269846774837,4.739559688126779,40,0
378,4,PatchFullFit,127.64735123466487,4.650355193423325,35,0
379,4,Raw,166.0190048504603,3.816156614183766,40,0
379,4,Huber,153.4716087960104,2.6545482968068597,40,0
379,4,PatchOOF,129.36264985770828,3.7227569353147496,40,0
379,4,PatchHuberOOF,115.4921637567601,3.8164433348264426,40,0
379,4,PatchFullFit,128.8480232625672,3.5335791957313636,40,0
380,4,Raw,168.44528313870774,4.722663870856223,28,0
380,4,Huber,155.01695329028058,3.9845003885658956,40,0
380,4,PatchOOF,129.50559300712962,4.366586155657121,32,0
380,4,PatchHuberOOF,120.3247955047278,4.593193711485062,40,0
380,4,PatchFullFit,130.00945597239098,4.313859539947805,37,0
381,4,Raw,162.5683267147451,3.397162433845424,40,0
381,4,Huber,150.63654955005325,2.7098113972916886,40,0
381,4,PatchOOF,124.97078201767765,3.1917751613674805,40,0
381,4,PatchHuberOOF,117.85718691567004,3.495931638526835,40,0
381,4,PatchFullFit,125.20797740359032,3.173539094160922,40,0
382,4,Raw,164.78063883112978,4.088057970907545,33,0
382,4,Huber,151.42755870349046,3.5922717209533293,40,0
382,4,PatchOOF,126.6025969781526,4.202756667271641,31,0
382,4,PatchHuberOOF,116.65583319241031,4.1466304015747175,40,0
382,4,PatchFullFit,126.34221751538557,4.204510645380964,31,0
383,4,Raw,157.10343081183095,3.50856214269293,40,0
383,4,Huber,144.5817182232416,2.7077349173587613,40,0
383,4,PatchOOF,119.56315936665861,3.847632249977055,40,0
383,4,PatchHuberOOF,107.40748489321525,3.368480033906079,40,0
383,4,PatchFullFit,119.52725962221176,3.9227791416970486,39,0
384,4,Raw,160.46163616501133,4.190014922153236,32,0
384,4,Huber,148.752912994422,3.550430425983199,40,0
384,4,PatchOOF,121.93343299313746,4.640828958739727,40,0
384,4,PatchHuberOOF,108.82307603994929,4.364569267950838,40,0
384,4,PatchFullFit,121.05819949489958,4.660896597314744,38,0
385,4,Raw,159.6172913198029,3.618126120288611,40,0
385,4,Huber,149.0809301966489,2.697508456254624,40,0
385,4,PatchOOF,121.76050549401958,3.645853601878195,36,0
385,4,PatchHuberOOF,108.009920058884,3.6042824754750202,40,0
385,4,PatchFullFit,120.89646732350747,3.6712972855027783,40,0
386,4,Raw,161.34901489773003,4.681437196344925,34,0
386,4,Huber,151.88706949733944,3.8328287663549654,40,0
386,4,PatchOOF,117.40717306391223,5.036205022174928,40,0
386,4,PatchHuberOOF,107.09677310855969,4.556877634878689,40,0
386,4,PatchFullFit,116.28275051087076,5.011823111119013,40,0
387,4,Raw,158.9842493735495,3.3520315245888037,40,0
387,4,Huber,152.13036770142676,2.7400795778321334,40,0
387,4,PatchOOF,112.78136269762945,3.440342332138583,35,0
387,4,PatchHuberOOF,104.65377918903182,3.2079863488584346,40,0
387,4,PatchFullFit,111.07735873195479,3.4629679209606627,38,0
388,4,Raw,163.692379617391,3.797660517589436,40,0
388,4,Huber,155.0321617937575,3.5597868712707097,40,0
388,4,PatchOOF,119.20620757300605,3.6218043525543244,40,0
388,4,PatchHuberOOF,106.04837014802374,3.5460547591698117,40,0
388,4,PatchFullFit,118.26656357802935,3.652732898705758,39,0
389,4,Raw,163.3194162290626,3.868509886484073,40,0
389,4,Huber,155.64071543018179,3.8058077539934496,40,0
389,4,PatchOOF,118.40585413733731,3.6883202765403924,40,0
389,4,PatchHuberOOF,105.09392017361985,3.0916119487082327,40,0
389,4,PatchFullFit,117.45152166101816,3.705497046218975,40,0
390,4,Raw,161.7192516901997,4.251020658398701,40,0
390,4,Huber,155.22869822620578,4.009865271452775,40,0
390,4,PatchOOF,113.74930854442026,4.076155738659852,40,0
390,4,PatchHuberOOF,102.41887762887163,3.364318140722686,40,0
390,4,PatchFullFit,112.16630931117203,3.977927802069887,40,0
391,4,Raw,155.8748849563512,2.560521957701571,40,0
391,4,Huber,149.4000005593447,2.598299053936906,34,0
391,4,PatchOOF,103.73991382175393,2.5374800489802967,40,0
391,4,PatchHuberOOF,92.8314300708464,2.340725377001307,40,0
391,4,PatchFullFit,102.61799917142267,2.5588351143036228,40,0
392,4,Raw,152.53678450705215,3.0171127272550597,40,0
392,4,Huber,146.4041558007682,3.019959209729076,40,0
392,4,PatchOOF,100.45935780666058,3.0666046815803294,40,0
392,4,PatchHuberOOF,90.64048759373084,3.094052499222797,40,0
392,4,PatchFullFit,99.10518550572883,3.05245369339693,40,0
393,4,Raw,148.29655570597268,2.9083704413263916,40,0
393,4,Huber,145.79654920932308,2.3523141718323513,40,0
393,4,PatchOOF,99.6099427072252,3.405128492920182,40,0
393,4,PatchHuberOOF,92.43912232388276,2.4077605278350673,40,0
393,4,PatchFullFit,98.15534061637946,3.4304955280164653,40,0
394,4,Raw,149.76187260814606,3.400612004023795,40,0
394,4,Huber,147.9973637542485,3.42288235460313,40,0
394,4,PatchOOF,100.14651009778581,3.3685626325740765,35,0
394,4,PatchHuberOOF,91.77408951663816,2.889544907832223,40,0
394,4,PatchFullFit,99.11252596147091,3.435381364620059,35,0
395,4,Raw,151.15587172895334,3.060142510408763,40,0
395,4,Huber,148.33903635548694,2.6450542171374276,40,0
395,4,PatchOOF,101.50584155533166,2.698664593489467,40,0
395,4,PatchHuberOOF,93.4816271389203,1.956409893315896,40,0
395,4,PatchFullFit,100.16095973920562,2.7705294447043607,40,0
396,4,Raw,151.0133799255709,3.621917192164582,40,0
396,4,Huber,148.7150386455431,3.2932998281973784,40,0
396,4,PatchOOF,99.62671796105857,3.110369279126784,40,0
396,4,PatchHuberOOF,95.01123451628438,2.7397576365232212,40,0
396,4,PatchFullFit,98.44378633204414,3.2057579693703744,39,0
397,4,Raw,151.74668367145873,3.6676558746856753,40,0
397,4,Huber,147.92545132726957,3.3241511034155247,37,0
397,4,PatchOOF,102.17643384158885,3.290742450248093,40,0
397,4,PatchHuberOOF,98.91508121662096,2.9294466677615816,40,0
397,4,PatchFullFit,101.33964584497312,3.3372854916205807,40,0
398,4,Raw,151.54450886533465,3.8515806655028197,35,0
398,4,Huber,146.6477199812929,3.6496670277085563,40,0
398,4,PatchOOF,101.18897962572294,3.6042998563598054,35,0
398,4,PatchHuberOOF,97.48609106222513,3.2040908668184747,40,0
398,4,PatchFullFit,100.27440658969562,3.6777345416128018,38,0
399,4,Raw,152.19072477109796,4.086589831732295,38,0
399,4,Huber,144.1980156405123,3.8124558376045705,40,0
399,4,PatchOOF,102.54848449522356,3.946085337794127,28,0
399,4,PatchHuberOOF,96.94500909430529,3.535132685739726,40,0
399,4,PatchFullFit,101.93023602156137,3.9803003624500444,29,0
400,4,Raw,145.96184380252936,4.386989980091576,32,0
400,4,Huber,139.97818298568822,3.986966100837433,40,0
400,4,PatchOOF,99.46766736352073,4.659557400612615,40,0
400,4,PatchHuberOOF,96.22042299583713,3.88444247751677,40,0
400,4,PatchFullFit,98.50210344526407,4.636964526873987,36,0
401,4,Raw,148.62842449949056,4.734085677325004,40,0
401,4,Huber,143.16331335948684,4.324737208878554,40,0
401,4,PatchOOF,106.36189914167987,4.814181230209349,36,0
401,4,PatchHuberOOF,101.27847145845976,3.9846039137359863,40,0
401,4,PatchFullFit,104.92169647434558,4.8119879441762015,36,0
402,4,Raw,152.49386858146596,5.474999596791565,40,0
402,4,Huber,146.46029858429162,4.691462705478013,40,0
402,4,PatchOOF,109.40037092680305,5.720581897980959,40,0
402,4,PatchHuberOOF,102.89238340461957,4.6753164009048715,40,0
402,4,PatchFullFit,108.27786597263767,5.724169027065978,40,0
403,4,Raw,154.37361009078245,4.050055770283169,35,0
403,4,Huber,148.03819393407113,3.031126404372104,40,0
403,4,PatchOOF,108.5284382722745,4.002354212120209,40,0
403,4,PatchHuberOOF,98.25476985228555,3.01531193242782,40,0
403,4,PatchFullFit,106.96392840928317,3.947280296642536,40,0
404,4,Raw,153.77617190540025,3.84971622379015,40,0
404,4,Huber,148.8791219140012,3.101218528297381,40,0
404,4,PatchOOF,108.25704983454504,3.829535124950594,38,0
404,4,PatchHuberOOF,99.81989038269742,3.2051706183600923,40,0
404,4,PatchFullFit,106.73546973356851,3.884045804778741,36,0
405,4,Raw,151.28200442434377,4.098234941427091,31,0
405,4,Huber,149.19970454740093,3.4794790169577072,40,0
405,4,PatchOOF,100.74728196242116,3.455151255097705,31,0
405,4,PatchHuberOOF,103.0073497742904,3.5740615138435428,40,0
405,4,PatchFullFit,99.3114186269461,3.4530879272325183,36,0
406,4,Raw,147.95770289060417,4.07190802094755,39,0
406,4,Huber,146.25813190416966,3.5321362533757963,40,0
406,4,PatchOOF,99.47859078150034,3.4344240847900447,37,0
406,4,PatchHuberOOF,103.60773649379918,3.6802234680136694,40,0
406,4,PatchFullFit,98.1337166248408,3.480052046044364,40,0
407,4,Raw,147.11889701096644,3.9720852962277196,27,0
407,4,Huber,144.81079347204755,3.723245622933253,40,0
407,4,PatchOOF,104.22020957501815,3.76581947038431,40,0
407,4,PatchHuberOOF,105.35052159441443,3.987050558552606,40,0
407,4,PatchFullFit,102.653664221705,3.83090405858416,37,0
408,4,Raw,144.5459681444662,4.166083508672785,40,0
408,4,Huber,142.02173695844684,3.911110995717545,40,0
408,4,PatchOOF,105.76873004818792,4.72112794833618,32,0
408,4,PatchHuberOOF,102.93466275494022,4.5539741061774395,40,0
408,4,PatchFullFit,104.73460041116478,4.775031678877177,38,0
409,4,Raw,147.70511926967995,2.9898282931855977,38,0
409,4,Huber,144.23760674275044,2.6538648116728685,40,0
409,4,PatchOOF,108.46895678850015,3.7784423648717986,34,0
409,4,PatchHuberOOF,101.99953991927734,3.467570289757905,40,0
409,4,PatchFullFit,106.70091017058179,3.7502331397964737,34,0
410,4,Raw,149.99136423094413,3.859915423344692,40,0
410,4,Huber,145.20783063530612,3.5209015545180384,40,0
410,4,PatchOOF,108.77642571148623,4.2609818112600415,29,0
410,4,PatchHuberOOF,102.07360828152892,4.1004706703533484,40,0
410,4,PatchFullFit,107.62369076962797,4.283921012430425,26,0
411,4,Raw,150.10668239935933,3.0803938577503085,40,0
411,4,Huber,146.36964812091034,2.5041983855944743,40,0
411,4,PatchOOF,109.55466498786036,3.643721923397939,40,0
411,4,PatchHuberOOF,100.86889987924981,3.145118733288165,40,0
411,4,PatchFullFit,107.91057357433787,3.623223104917937,40,0
412,4,Raw,153.37806005159976,3.8151270159602078,40,0
412,4,Huber,149.31244612099343,3.322650033536452,40,0
412,4,PatchOOF,112.03555140517396,4.273671004832589,40,0
412,4,PatchHuberOOF,103.85374793731864,3.7515522801638603,40,0
412,4,PatchFullFit,110.60402062479395,4.306380819622135,33,0
413,4,Raw,152.03419295815567,4.407830803394925,40,0
413,4,Huber,148.64997326712987,4.269484281365984,40,0
413,4,PatchOOF,110.71570367814483,4.49924788193412,35,0
413,4,PatchHuberOOF,103.99248406486839,4.26855618208295,40,0
413,4,PatchFullFit,109.68005359918486,4.514623111131647,40,0
414,4,Raw,152.19323805707023,3.2844706266331443,40,0
414,4,Huber,147.8969012235727,2.855403587005281,40,0
414,4,PatchOOF,111.15772005652252,3.900587494413607,34,0
414,4,PatchHuberOOF,104.96351541898107,3.495698220348442,40,0
414,4,PatchFullFit,110.54025867978805,3.8927080918389354,40,0
415,4,Raw,150.60278382008158,3.983246437948002,33,0
415,4,Huber,146.81257683843214,3.586748037292662,38,0
415,4,PatchOOF,109.44357193293713,4.4807673035103015,38,0
415,4,PatchHuberOOF,104.41757690863116,4.399942133654531,40,0
415,4,PatchFullFit,109.28359519787661,4.538533666421909,40,0
416,4,Raw,150.34474554592904,5.07405187111018,37,0
416,4,Huber,143.69708527094892,4.6107213771783,40,0
416,4,PatchOOF,109.8132371926203,5.8804958802434095,40,0
416,4,PatchHuberOOF,103.72997075480048,5.655752060654982,40,0
416,4,PatchFullFit,109.830825253759,6.030213560299138,40,0
417,4,Raw,149.05923969167233,3.8645555293233618,40,0
417,4,Huber,141.91005431963478,2.951378296210331,40,0
417,4,PatchOOF,108.7842814654274,4.747349989288713,40,0
417,4,PatchHuberOOF,102.8793353621743,4.038769739886363,36,0
417,4,PatchFullFit,109.26481370680371,4.795187326168884,40,0
418,5,Raw,148.48856474734362,4.550175910880934,26,0
418,5,Huber,145.10081994176852,3.824088208765598,40,0
418,5,PatchOOF,111.57893486582084,5.797215374563544,31,0
418,5,PatchHuberOOF,108.20620115710842,5.320802400994128,40,0
418,5,PatchFullFit,111.24882553418814,5.844324627543536,31,0
419,5,Raw,147.7908930509543,3.534749981867517,40,0
419,5,Huber,146.31737498012745,2.655697378940468,40,0
419,5,PatchOOF,109.18682414303724,4.590899319855603,40,0
419,5,PatchHuberOOF,105.586782412298,3.995258359761372,39,0
419,5,PatchFullFit,107.52295458929459,4.559421411292284,38,0
420,5,Raw,149.55389659858568,4.269829904002108,40,0
420,5,Huber,147.90211989415488,3.3249670467852472,40,0
420,5,PatchOOF,110.0989421612206,5.473105103431862,40,0
420,5,PatchHuberOOF,106.13065109111494,5.039862627227059,40,0
420,5,PatchFullFit,109.38941059463583,5.415281215728608,32,0
421,5,Raw,152.25073760840462,4.658359097575176,40,0
421,5,Huber,150.00243866183715,3.9761661367697902,40,0
421,5,PatchOOF,113.94024043591017,5.751862326067172,40,0
421,5,PatchHuberOOF,110.4374872044747,5.369759818527826,40,0
421,5,PatchFullFit,112.8704882483637,5.64024560902039,34,0
422,5,Raw,156.01602524103157,4.900001752751183,27,0
422,5,Huber,150.0670050171344,4.034838343961423,40,0
422,5,PatchOOF,118.68633406748884,5.677569533229263,40,0
422,5,PatchHuberOOF,114.72911520186743,5.251342122137366,40,0
422,5,PatchFullFit,118.35814128178424,5.611986541488402,37,0
423,5,Raw,154.40768611492916,4.539126405371169,34,0
423,5,Huber,148.18399928702556,3.9546466680745036,40,0
423,5,PatchOOF,117.11097171041973,5.00398117940462,39,0
423,5,PatchHuberOOF,114.43992839782459,4.859941712651996,40,0
423,5,PatchFullFit,116.92397127059604,5.027305600899789,40,0
424,5,Raw,154.33090391110224,4.602200871581683,30,0
424,5,Huber,146.4388913000184,4.156456055222738,40,0
424,5,PatchOOF,120.27558702181098,5.274546944099471,37,0
424,5,PatchHuberOOF,118.49603222118674,5.067575181354557,40,0
424,5,PatchFullFit,119.64635748023575,5.2179595058649735,34,0
425,5,Raw,149.33574290112588,4.686306379733758,31,0
425,5,Huber,142.382193922672,4.106227099306839,40,0
425,5,PatchOOF,116.79186216561357,5.694379991793088,40,0
425,5,PatchHuberOOF,114.75114101170885,5.23210255210874,40,0
425,5,PatchFullFit,115.76485555695848,5.701984300162504,40,0
426,5,Raw,152.8123806832361,5.226359009388862,36,0
426,5,Huber,146.48309185189305,4.307892256872674,40,0
426,5,PatchOOF,117.73941877500711,6.074003351613153,40,0
426,5,PatchHuberOOF,119.5595923608379,5.145429990662705,40,0
426,5,PatchFullFit,116.45518980420552,6.182712101780324,40,0
427,5,Raw,158.02687717992734,5.6176904839410495,40,0
427,5,Huber,148.65817136954456,4.718236275760118,40,0
427,5,PatchOOF,126.72857251985347,6.2441564373618395,40,0
427,5,PatchHuberOOF,120.65353557674018,5.487707783160645,40,0
427,5,PatchFullFit,125.42275489334234,6.31107403363345,40,0
428,5,Raw,156.09047677272687,5.932275509878526,40,0
428,5,Huber,150.10493871190693,5.022783740440822,40,0
428,5,PatchOOF,121.83783465795895,6.130366190218948,40,0
428,5,PatchHuberOOF,115.89473668668833,5.668597791690962,40,0
428,5,PatchFullFit,120.6148172376187,6.197740488349187,40,0
429,5,Raw,155.116342975229,3.714296910442113,37,0
429,5,Huber,150.2289377750609,3.028947775856146,40,0
429,5,PatchOOF,120.84926029016526,3.9859324642777545,39,0
429,5,PatchHuberOOF,112.34956701046934,4.3561497234170155,40,0
429,5,PatchFullFit,119.46692762576178,4.036395837884539,37,0
430,5,Raw,153.25684569186717,3.8854364742707053,34,0
430,5,Huber,149.10438856251105,3.135704423866503,40,0
430,5,PatchOOF,120.17646307850934,4.1606620239060055,40,0
430,5,PatchHuberOOF,115.36311615987464,4.644102994161673,40,0
430,5,PatchFullFit,118.9730073291211,4.166009980654614,38,0
431,5,Raw,150.41867493887779,3.6033393459964813,31,0
431,5,Huber,146.99891724415505,2.9916068417826125,40,0
431,5,PatchOOF,117.4995043971033,4.09865417390385,29,0
431,5,PatchHuberOOF,116.37011107715612,4.5594550600940105,40,0
431,5,PatchFullFit,116.0465586113006,4.167469824710676,30,0
432,5,Raw,192.19734858019328,14.049899130766402,40,0
432,5,Huber,144.16699739563768,3.445355204299597,40,0
432,5,PatchOOF,162.87121002894122,12.00363746359713,40,0
432,5,PatchHuberOOF,113.8736826064658,4.108525521952106,40,0
432,5,PatchFullFit,163.26844433546026,11.933978163157509,40,0
433,5,Raw,147.1528448429838,3.38695313077428,40,0
433,5,Huber,142.00757295978298,3.095172148961246,40,0
433,5,PatchOOF,113.82590435939201,4.294920497173692,31,0
433,5,PatchHuberOOF,108.8186272557126,4.074548884106139,40,0
433,5,PatchFullFit,111.9997764602972,4.244912494969723,34,0
434,5,Raw,151.1634322773003,4.431249045090144,38,0
434,5,Huber,146.26575200790967,3.7688254922580455,40,0
434,5,PatchOOF,114.7077789761192,4.953744959368658,40,0
434,5,PatchHuberOOF,109.94055665457664,4.657315288437018,40,0
434,5,PatchFullFit,113.04857874725742,4.917394425884878,40,0
435,5,Raw,151.9579039070939,3.083646038313405,40,0
435,5,Huber,148.04060732591054,2.5839474053780975,40,0
435,5,PatchOOF,114.42392975301577,3.7706701710485535,31,0
435,5,PatchHuberOOF,106.80609298403391,3.5173589273343797,40,0
435,5,PatchFullFit,112.45097726464387,3.717407869230994,34,0
436,5,Raw,154.41723047099387,3.8702602599930533,37,0
436,5,Huber,149.52616520093144,3.340962699764515,40,0
436,5,PatchOOF,112.13234615110838,4.347571190527927,40,0
436,5,PatchHuberOOF,106.39375500339823,3.911882760570934,40,0
436,5,PatchFullFit,110.00255758452508,4.291904824329097,40,0
437,5,Raw,157.630462759726,4.1164558620765765,40,0
437,5,Huber,150.50300929211502,3.6952516406573976,40,0
437,5,PatchOOF,114.73968430827065,4.048051732649351,40,0
437,5,PatchHuberOOF,104.98421622694268,3.660699671910254,40,0
437,5,PatchFullFit,112.94206290884951,3.998707404442457,40,0
438,5,Raw,155.5321801257188,3.7541340387135693,34,0
438,5,Huber,149.5256712089153,3.7248448636551594,40,0
438,5,PatchOOF,112.03113534590295,3.98977180970142,40,0
438,5,PatchHuberOOF,101.99363460768083,3.1468977416855766,40,0
438,5,PatchFullFit,109.9216800447456,3.916485085372895,40,0
439,5,Raw,152.93797862567027,3.8234814464384015,35,0
439,5,Huber,147.43922704720654,3.6007416368364153,40,0
439,5,PatchOOF,110.76689260305588,4.383777331312283,40,0
439,5,PatchHuberOOF,98.21603639957064,3.256447607375488,40,0
439,5,PatchFullFit,106.37594291935741,3.826239431181599,40,0
440,5,Raw,149.45292951539764,3.7250597966789494,40,0
440,5,Huber,144.3006973477901,3.8031370002089395,40,0
440,5,PatchOOF,99.73844658788089,3.435605666252748,40,0
440,5,PatchHuberOOF,91.88044604740726,3.415150068673705,40,0
440,5,PatchFullFit,98.05060099049766,3.305507315473699,40,0
441,5,Raw,145.08881904291752,2.5465044951390343,40,0
441,5,Huber,141.32435938634003,2.209669662561425,40,0
441,5,PatchOOF,94.85038778693126,3.216501338723193,40,0
441,5,PatchHuberOOF,89.54093419907517,2.678303304832292,40,0
441,5,PatchFullFit,92.55467394409663,3.060251101294636,40,0
442,5,Raw,146.4823309670713,3.772998551341629,40,0
442,5,Huber,143.85384998157207,3.3318684961896463,40,0
442,5,PatchOOF,99.6174122423612,4.28240416027956,40,0
442,5,PatchHuberOOF,93.64022309089478,3.4239421601434237,40,0
442,5,PatchFullFit,96.88538903445591,4.2296846125821075,39,0
443,5,Raw,146.48653630998825,2.937470927114524,40,0
443,5,Huber,144.9091758368182,2.468315762216268,40,0
443,5,PatchOOF,98.10257273734237,2.8183091925761476,40,0
443,5,PatchHuberOOF,91.95256585381374,2.016350325245418,40,0
443,5,PatchFullFit,95.8247297901475,2.709740726497643,40,0
444,5,Raw,172.34104793923038,5.863091894907294,40,0
444,5,Huber,147.2024173329937,3.2904038901064467,40,0
444,5,PatchOOF,128.0215713291264,7.5797858849749575,40,0
444,5,PatchHuberOOF,92.44838620789871,2.7695131845536616,40,0
444,5,PatchFullFit,127.82947610001008,7.636070246394986,40,0
445,5,Raw,150.4942992918685,4.575003530929429,40,0
445,5,Huber,147.78132851447137,4.116979405063437,40,0
445,5,PatchOOF,100.18003311046391,4.135998691784791,38,0
445,5,PatchHuberOOF,94.95378244178318,3.7736582785377357,40,0
445,5,PatchFullFit,97.44395201210239,4.0420834762651845,40,0
446,5,Raw,152.65429388816386,4.668216241596157,40,0
446,5,Huber,149.61864103857977,4.389972281941292,40,0
446,5,PatchOOF,103.79072008778901,4.1440505972447585,40,0
446,5,PatchHuberOOF,100.94349577611116,3.711705286563855,40,0
446,5,PatchFullFit,101.84930455968643,4.150485286836001,39,0
447,5,Raw,156.31158012692268,4.711058864228564,40,0
447,5,Huber,150.10192567239002,4.563372554274034,40,0
447,5,PatchOOF,107.28700910213217,4.60509057158932,38,0
447,5,PatchHuberOOF,102.14292448100456,4.248155076602005,40,0
447,5,PatchFullFit,106.32035299276029,4.609073243836154,40,0
448,5,Raw,155.9983146350554,2.965553677973826,40,0
448,5,Huber,146.9296399870269,2.846330017637443,40,0
448,5,PatchOOF,106.19230412553934,2.7534724667552974,38,0
448,5,PatchHuberOOF,99.62623756900966,2.6115535775532552,40,0
448,5,PatchFullFit,105.68254911854734,2.7606353291780876,39,0
449,5,Raw,150.78185114145845,3.5971057301056732,36,0
449,5,Huber,143.46952129905685,3.1132778045180576,40,0
449,5,PatchOOF,104.66149751687979,3.625659616190299,32,0
449,5,PatchHuberOOF,98.85462594368506,2.941413531165259,40,0
449,5,PatchFullFit,103.95254667920163,3.6393412687564264,32,0
450,5,Raw,155.47497847227908,3.8244131763279645,39,0
450,5,Huber,148.23621103023842,3.224603513997076,40,0
450,5,PatchOOF,111.40850915430343,3.7971533018681978,36,0
450,5,PatchHuberOOF,102.99377597353016,3.092315376728617,40,0
450,5,PatchFullFit,111.2165444165755,3.8978714750521126,34,0
451,5,Raw,158.85189399847462,4.605068951313856,37,0
