traj,order,scan,cos_global,cos_patch,cos_full
ii,178,178,0.5598960140685655,0.9147483954741128,0.9004341049761372
ii,179,179,0.5693919170330323,0.916675844202724,0.9100189047950219
ii,180,180,0.5110152378386016,0.8836525746037533,0.8752659023266575
ii,181,181,0.4978582388748324,0.8698499979513744,0.870652312429228
ii,182,182,0.4779085071257252,0.8570529849215064,0.8585852707632258
ii,183,183,0.45955398820719834,0.843840188915917,0.8663808700205523
ii,184,184,0.4556703344926822,0.8238519870635468,0.8588283215837905
ii,185,185,0.48568002251363035,0.8357409848429647,0.8787208343585655
ii,186,186,0.5003072353332622,0.8447207759590005,0.8834374970716066
ii,187,187,0.45838482131581754,0.8214920825949875,0.8891385431707853
ii,188,188,0.4540113240718385,0.8038097034120225,0.8680620031560285
ii,189,189,0.48905062268245014,0.8210308598269428,0.8839806886380589
ii,190,190,0.49329761250752224,0.8121312829423495,0.8928432941348959
ii,191,191,0.4720478653769755,0.7871570934195634,0.8840807027393661
ii,192,192,0.4858966948490556,0.7970222928534806,0.8820046934723159
ii,193,193,0.47779655321087466,0.7745879365072457,0.8760741242894747
ii,194,194,0.4647260747424451,0.749173966053605,0.8509314458683962
ii,195,195,0.434512635824628,0.709146188617963,0.8212754671914253
ii,196,196,0.4589329324533625,0.7116956359960868,0.8290244782293341
ii,197,197,0.4466787182059662,0.6800907574382233,0.7904475322227784
ii,238,238,0.7281551405193578,0.7810394350883982,0.8192029880530585
ii,239,239,0.8305234494183634,0.8653252250578867,0.8521723689285623
ii,240,240,0.8768145514566624,0.8944428865105783,0.876261165057919
ii,241,241,0.8486607995270137,0.8503312169721212,0.8134379080671843
ii,242,242,0.8036561405817777,0.7783269010991888,0.7216966221342505
ii,243,243,0.8274615849510135,0.8058065264543456,0.7418752173792967
ii,244,244,0.8410871902108371,0.8205209026081577,0.7509485909352807
ii,245,245,0.8272391065180597,0.8152385766888421,0.7537923457497144
ii,246,246,0.8632960470524716,0.8499423670330425,0.7829468473078084
ii,247,247,0.8604931925569532,0.8383366046814719,0.7885343859751052
ii,248,248,0.8487046532561872,0.8417855242204444,0.7918099097687471
ii,249,249,0.903405513949104,0.8848751226373448,0.8235342376898585
ii,250,250,0.9603323783389748,0.9546616968021957,0.909544557699063
ii,251,251,0.9198531362112845,0.9190454929474725,0.8704299406789814
ii,252,252,0.9105200665613981,0.9227896782693212,0.8853871100372375
ii,253,253,0.8914946954794094,0.9168272118767345,0.8842851812505271
ii,254,254,0.9106266949763688,0.9400313223478698,0.912046331127914
ii,255,255,0.8887944354785723,0.9078385998202925,0.8764292963999832
ii,256,256,0.8848896177915453,0.9318147324923745,0.9132774096208471
ii,257,257,0.897967614574046,0.9495385138799799,0.9336369286483653
ii,258,258,0.9064883969905372,0.950222193419857,0.9272013973363389
ii,259,259,0.8874083331968745,0.9500229847306322,0.9385510938709279
ii,260,260,0.8549749131701969,0.9229673512921327,0.9024146368575205
ii,261,261,0.8661575328629442,0.9456657420935606,0.9306585604753533
ii,262,262,0.8317374916141331,0.9152218910074262,0.9026524930612924
ii,263,263,0.8397337940050885,0.9315494683947941,0.9098725427102273
ii,264,264,0.8677651731678931,0.9487882520946566,0.9295981561775548
ii,265,265,0.8372071959331596,0.9272096247487102,0.9085471021059045
ii,266,266,0.820173303856905,0.9181507387349227,0.8984576380831967
ii,267,267,0.8450490346426013,0.930952642052186,0.9151372587633869
ii,268,268,0.7976515912532021,0.9004398549802214,0.8752167026378757
ii,269,269,0.7692541359954026,0.871443732652678,0.8607625998483048
ii,270,270,0.7359112257811975,0.8516829377321712,0.8299921478015324
ii,271,271,0.7046864021405096,0.8196780234903048,0.8029083000893661
ii,272,272,0.6474808551571879,0.7772715612661569,0.7582050019734445
ii,273,273,0.6136947693152571,0.7439969336201505,0.7023148661819406
ii,274,274,0.6011585178713742,0.7376052327808928,0.6926739581128945
ii,275,275,0.6218318838880441,0.7748308460732805,0.7379241422327263
ii,276,276,0.6075189094955349,0.7509909476599851,0.7143488888105481
ii,277,277,0.6088532634011425,0.7642934392101706,0.7481937109479323
ii,278,278,0.5938788412676081,0.7442361648900958,0.7145686602270885
ii,279,279,0.603821396587157,0.7440708227100434,0.6984581188944294
ii,280,280,0.6290293502874412,0.7789896491548022,0.7336565029476297
ii,281,281,0.6257510513802006,0.7648187580830392,0.7118386463613127
ii,282,282,0.6419203598280893,0.772023497931351,0.7229615853071967
ii,283,283,0.646291973264828,0.7719844859396715,0.7132008553900389
ii,284,284,0.6705520727535585,0.8086471931383047,0.7551010057992198
ii,285,285,0.6605881177597497,0.7970447550064066,0.7323490930224721
ii,286,286,0.6829274652222352,0.803210576935072,0.7312355353268414
