method,et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,iters,traj,order,scan,view,ndist,in_support,nearest_d
M0_raw_p2p,32.28071074619445,1.1983310281608075,0.01376321832553221,0.04605534687457572,0.04583680508689163,40,iii,1129,1129,oracle,2.4783606571629404,False,2.4783606571629404
M1_raw_p2l,85.25417808854654,4.354872327091168,1.5667767774284576,0.04605534687457572,0.046734991107212,2,iii,1129,1129,oracle,2.4783606571629404,False,2.4783606571629404
M2_raw_huber,13.135480333588319,0.9256030254943289,0.006889071705287805,0.04605534687457572,0.045983169593907594,40,iii,1129,1129,oracle,2.4783606571629404,False,2.4783606571629404
M3_global_corr,30.342699424467085,1.3959801585712566,0.016055500171278863,0.04605534687457572,0.046027212119021,40,iii,1129,1129,oracle,2.4783606571629404,False,2.4783606571629404
M4_patch_corr,28.9982732266336,4.820648104515811,0.012405654517092378,0.04605534687457572,0.04626174908394614,40,iii,1129,1129,oracle,2.4783606571629404,False,2.4783606571629404
M5_full_corr,73.65214949601962,9.909412145295633,0.020401644963785846,0.04605534687457572,0.046457649714747765,40,iii,1129,1129,oracle,2.4783606571629404,False,2.4783606571629404
M0_raw_p2p,37.214415065971004,3.131686334843842,0.014809991380030644,0.046132527673173294,0.04582773525377905,40,iii,1130,1130,oracle,2.478265653414773,False,2.478265653414773
M1_raw_p2l,60.63538549334692,2.8256203757934766,0.20618268472842943,0.046132527673173294,0.046917979668999854,2,iii,1130,1130,oracle,2.478265653414773,False,2.478265653414773
M2_raw_huber,14.844464939773086,0.8567980827694665,0.007922590796776683,0.046132527673173294,0.046024212082900744,40,iii,1130,1130,oracle,2.478265653414773,False,2.478265653414773
M3_global_corr,36.97899488688063,3.126887545646113,0.017481141352431954,0.046132527673173294,0.046039197937485093,40,iii,1130,1130,oracle,2.478265653414773,False,2.478265653414773
M4_patch_corr,24.814348183122174,4.733390075555267,0.013344094911823725,0.046132527673173294,0.0463778567490887,40,iii,1130,1130,oracle,2.478265653414773,False,2.478265653414773
M5_full_corr,71.22400460023907,9.190362352185966,0.019533947687149302,0.046132527673173294,0.04641878382838907,40,iii,1130,1130,oracle,2.478265653414773,False,2.478265653414773
M0_raw_p2p,26.14166369710627,1.5113548094407092,0.00819736491826553,0.013339948070853244,0.013216411709195406,35,iii,1131,1131,oracle,2.478172916148937,False,2.478172916148937
M1_raw_p2l,45.03896664498328,14.005727344915107,0.16424208726551404,0.013339948070853244,0.014021537040028927,9,iii,1131,1131,oracle,2.478172916148937,False,2.478172916148937
M2_raw_huber,13.400163434038534,0.9078505453857298,0.006663921310781884,0.013339948070853244,0.013275950657701915,34,iii,1131,1131,oracle,2.478172916148937,False,2.478172916148937
M3_global_corr,30.14689938540935,1.508396936250673,0.018788156482001172,0.013339948070853244,0.013438145000821352,36,iii,1131,1131,oracle,2.478172916148937,False,2.478172916148937
M4_patch_corr,23.817462084301916,2.0360675820357588,0.01630106636865903,0.013339948070853244,0.013733326588884298,40,iii,1131,1131,oracle,2.478172916148937,False,2.478172916148937
M5_full_corr,59.25157450946792,4.085853144446035,0.01587799747576333,0.013339948070853244,0.01372015536570857,40,iii,1131,1131,oracle,2.478172916148937,False,2.478172916148937
M0_raw_p2p,21.355544366558924,1.0689835925407651,0.006006943877649389,0.002491274675863258,0.002423588039877124,31,iii,1132,1132,oracle,2.4780798918468663,False,2.4780798918468663
M1_raw_p2l,19.330451984547274,1.1974181906223467,0.005740849729231136,0.002491274675863258,0.0024260073066149686,15,iii,1132,1132,oracle,2.4780798918468663,False,2.4780798918468663
M2_raw_huber,12.720698628331565,0.7794215229707359,0.005465790720969724,0.002491274675863258,0.0024539184792627166,40,iii,1132,1132,oracle,2.4780798918468663,False,2.4780798918468663
M3_global_corr,27.774242364256995,1.0682796903657643,0.019297374790313338,0.002491274675863258,0.0026448785890414985,30,iii,1132,1132,oracle,2.4780798918468663,False,2.4780798918468663
M4_patch_corr,32.68107299233217,1.8016159174607127,0.01924444230992292,0.002491274675863258,0.0030308661064296317,30,iii,1132,1132,oracle,2.4780798918468663,False,2.4780798918468663
M5_full_corr,61.966241679322295,2.6678602191806644,0.014715806937328121,0.002491274675863258,0.002952745284797213,40,iii,1132,1132,oracle,2.4780798918468663,False,2.4780798918468663
M0_raw_p2p,23.202799972114704,1.1765585096213376,0.006744735970393354,0.003018047139778986,0.0029285789494222034,34,iii,1133,1133,oracle,2.4779870718618344,False,2.4779870718618344
M1_raw_p2l,22.476033498304915,1.2414765740242864,0.0072630346469202915,0.003018047139778986,0.0029306066516012522,40,iii,1133,1133,oracle,2.4779870718618344,False,2.4779870718618344
M2_raw_huber,13.981900486509799,0.8136156991765328,0.00642876883674961,0.003018047139778986,0.0029677197690581017,40,iii,1133,1133,oracle,2.4779870718618344,False,2.4779870718618344
M3_global_corr,28.64990253851587,1.177384213972505,0.01940921064265113,0.003018047139778986,0.003142996865871777,34,iii,1133,1133,oracle,2.4779870718618344,False,2.4779870718618344
M4_patch_corr,32.097072844018136,1.8245786200482388,0.01919665125303186,0.003018047139778986,0.0035234642377143816,23,iii,1133,1133,oracle,2.4779870718618344,False,2.4779870718618344
M5_full_corr,62.79414582210836,3.138024070464189,0.013293846870489102,0.003018047139778986,0.003456401173530582,40,iii,1133,1133,oracle,2.4779870718618344,False,2.4779870718618344
M0_raw_p2p,37.44392891805415,3.635194879794522,0.013487433203920164,0.04632262733477545,0.045994690042569245,40,iii,1134,1134,oracle,2.477894170439632,False,2.477894170439632
M1_raw_p2l,83.83097487184254,5.823845592039074,0.7037586113345048,0.04632262733477545,0.04733312476315142,2,iii,1134,1134,oracle,2.477894170439632,False,2.477894170439632
M2_raw_huber,13.95058483341334,0.820822951724488,0.006467960658360456,0.04632262733477545,0.04622327684022357,26,iii,1134,1134,oracle,2.477894170439632,False,2.477894170439632
M3_global_corr,38.32040441247761,3.6234848845663588,0.019458126838238582,0.04632262733477545,0.04620842499132065,40,iii,1134,1134,oracle,2.477894170439632,False,2.477894170439632
M4_patch_corr,21.37865938137821,3.9545457697644086,0.015608524297552159,0.04632262733477545,0.046561641279154097,40,iii,1134,1134,oracle,2.477894170439632,False,2.477894170439632
M5_full_corr,64.26705919088046,10.148501411171534,0.017594445146937768,0.04632262733477545,0.046537590629192264,40,iii,1134,1134,oracle,2.477894170439632,False,2.477894170439632
M0_raw_p2p,28.479400686898042,1.4184153311095493,0.00875619046718474,0.013523739316493323,0.013393005519257149,28,iii,1135,1135,oracle,2.4778004975190604,False,2.4778004975190604
M1_raw_p2l,55.88734523520417,14.59296089498468,0.13652051013313324,0.013523739316493323,0.014269234199386548,8,iii,1135,1135,oracle,2.4778004975190604,False,2.4778004975190604
M2_raw_huber,14.280487339168587,0.7694462854123917,0.005917275871678148,0.013523739316493323,0.013459509399321463,24,iii,1135,1135,oracle,2.4778004975190604,False,2.4778004975190604
M3_global_corr,32.25351793679063,1.4172261268599382,0.019216518835001764,0.013523739316493323,0.013613118994555364,28,iii,1135,1135,oracle,2.4778004975190604,False,2.4778004975190604
M4_patch_corr,24.545989261741664,1.9535941145705935,0.018614236095804162,0.013523739316493323,0.013957984098294757,40,iii,1135,1135,oracle,2.4778004975190604,False,2.4778004975190604
M5_full_corr,63.64678226968523,4.426396123296942,0.015083315735141373,0.013523739316493323,0.013910309807917487,40,iii,1135,1135,oracle,2.4778004975190604,False,2.4778004975190604
M0_raw_p2p,24.194395808110865,1.147333798383624,0.005966356511506222,0.003056133351537175,0.0029766696453740254,40,iii,1136,1136,oracle,2.4777090032637585,False,2.4777090032637585
M1_raw_p2l,22.96519272962514,1.1811060388915582,0.009042466291945118,0.003056133351537175,0.002977692640468199,40,iii,1136,1136,oracle,2.4777090032637585,False,2.4777090032637585
M2_raw_huber,14.228572994572701,0.8449912426761973,0.006024481521101783,0.003056133351537175,0.0030075886047394363,40,iii,1136,1136,oracle,2.4777090032637585,False,2.4777090032637585
M3_global_corr,30.38612365976692,1.1560351867370418,0.021132193335508594,0.003056133351537175,0.00319664047636189,40,iii,1136,1136,oracle,2.4777090032637585,False,2.4777090032637585
M4_patch_corr,36.588688630881556,2.052007925026979,0.020015195069903246,0.003056133351537175,0.003588774766129518,29,iii,1136,1136,oracle,2.4777090032637585,False,2.4777090032637585
M5_full_corr,70.82074417709933,3.3883839073041644,0.012514515074853093,0.003056133351537175,0.003526110876496231,40,iii,1136,1136,oracle,2.4777090032637585,False,2.4777090032637585
M0_raw_p2p,37.79315653074707,3.4768041014653828,0.014402620612259224,0.046544567896334765,0.046186216371635044,40,iii,1137,1137,oracle,2.4776216173989165,False,2.4776216173989165
M1_raw_p2l,61.08600495430176,11.90330893229745,1.4440558528240888,0.046544567896334765,0.0476310115715132,2,iii,1137,1137,oracle,2.4776216173989165,False,2.4776216173989165
M2_raw_huber,14.561637366458054,0.8033517934337933,0.007435932578110511,0.046544567896334765,0.0464321738524905,40,iii,1137,1137,oracle,2.4776216173989165,False,2.4776216173989165
M3_global_corr,38.51879567697294,3.474637371096246,0.02099600812152393,0.046544567896334765,0.04639771905509205,40,iii,1137,1137,oracle,2.4776216173989165,False,2.4776216173989165
M4_patch_corr,25.797212888157,4.418483887856727,0.01738590724659434,0.046544567896334765,0.04680573498310459,40,iii,1137,1137,oracle,2.4776216173989165,False,2.4776216173989165
M5_full_corr,60.495912652563774,10.662560586864242,0.01656419299802507,0.046544567896334765,0.046699063945509656,40,iii,1137,1137,oracle,2.4776216173989165,False,2.4776216173989165
M0_raw_p2p,22.127553506166354,1.188157079544107,0.006013951762777292,0.0025544947989502077,0.002475668234960139,27,iii,1138,1138,oracle,2.477537085786453,False,2.477537085786453
M1_raw_p2l,20.77277010119676,1.2973429250527846,0.006104677978849544,0.0025544947989502077,0.0024778997342099745,11,iii,1138,1138,oracle,2.477537085786453,False,2.477537085786453
M2_raw_huber,14.367334222182956,0.8291143259156035,0.006257933301258586,0.0025544947989502077,0.002503626777026561,31,iii,1138,1138,oracle,2.477537085786453,False,2.477537085786453
M3_global_corr,29.53390377379707,1.1880134369793756,0.02185380152690828,0.0025544947989502077,0.0026992654476556293,27,iii,1138,1138,oracle,2.477537085786453,False,2.477537085786453
M4_patch_corr,32.51815933370339,1.787624635168925,0.021258937735627162,0.0025544947989502077,0.0030762232240351558,29,iii,1138,1138,oracle,2.477537085786453,False,2.477537085786453
M5_full_corr,58.81275856949563,2.7633785331966765,0.012171881677953982,0.0025544947989502077,0.002990273791603721,40,iii,1138,1138,oracle,2.477537085786453,False,2.477537085786453
M0_raw_p2p,25.019828154396947,1.1342566478518556,0.006295902847497988,0.0029399854992789207,0.0028519833005927965,30,iii,1139,1139,oracle,2.4774576662297574,False,2.4774576662297574
M1_raw_p2l,24.883416390673197,1.34988902681678,0.006578351157874934,0.0029399854992789207,0.0028534606104186813,9,iii,1139,1139,oracle,2.4774576662297574,False,2.4774576662297574
M2_raw_huber,15.571961342741778,0.8313260321493854,0.006129731153465128,0.0029399854992789207,0.002886270747271308,40,iii,1139,1139,oracle,2.4774576662297574,False,2.4774576662297574
M3_global_corr,31.358960232475972,1.1301055663522315,0.02195425393512751,0.0029399854992789207,0.0030758567088094765,30,iii,1139,1139,oracle,2.4774576662297574,False,2.4774576662297574
M4_patch_corr,31.309483132622177,1.9035238468120608,0.020895723812285657,0.0029399854992789207,0.0034227179672568987,38,iii,1139,1139,oracle,2.4774576662297574,False,2.4774576662297574
M5_full_corr,65.3619210677115,3.4934890492556248,0.012334553309472487,0.0029399854992789207,0.0033825598197830637,40,iii,1139,1139,oracle,2.4774576662297574,False,2.4774576662297574
M0_raw_p2p,23.063808699586122,1.110088893052026,0.006466134527002252,0.0026402854866173072,0.002558477853228663,40,iii,1140,1140,oracle,2.4773798363027835,False,2.4773798363027835
M1_raw_p2l,21.369809105749354,1.2108934892157126,0.005884122760417533,0.0026402854866173072,0.0025590636329808694,13,iii,1140,1140,oracle,2.4773798363027835,False,2.4773798363027835
M2_raw_huber,14.409366293520838,0.8983967453913008,0.006173956577280786,0.0026402854866173072,0.002590854987562143,40,iii,1140,1140,oracle,2.4773798363027835,False,2.4773798363027835
M3_global_corr,30.396382917600203,1.120150383167917,0.022732903897810228,0.0026402854866173072,0.002779667477730054,40,iii,1140,1140,oracle,2.4773798363027835,False,2.4773798363027835
M4_patch_corr,29.70336589177332,1.89047003010067,0.021824926406226845,0.0026402854866173072,0.003135492392767804,36,iii,1140,1140,oracle,2.4773798363027835,False,2.4773798363027835
M5_full_corr,53.02201231653101,2.65271062011215,0.011678193645275,0.0026402854866173072,0.003056378599848482,40,iii,1140,1140,oracle,2.4773798363027835,False,2.4773798363027835
M0_raw_p2p,23.566457036013365,0.9236459915779036,0.00567528674880451,0.0025318179850710113,0.0024628698463703322,28,iii,1141,1141,oracle,2.4773056614245323,False,2.4773056614245323
M1_raw_p2l,22.572823774396685,1.032928712401377,0.0053328188140534544,0.0025318179850710113,0.0024644357954967245,40,iii,1141,1141,oracle,2.4773056614245323,False,2.4773056614245323
M2_raw_huber,14.428250239245795,0.7751086815870248,0.0060515610221947135,0.0025318179850710113,0.002493776702566176,40,iii,1141,1141,oracle,2.4773056614245323,False,2.4773056614245323
M3_global_corr,30.46020890406389,0.922794870535869,0.021951749906046026,0.0025318179850710113,0.0026757795405944313,28,iii,1141,1141,oracle,2.4773056614245323,False,2.4773056614245323
M4_patch_corr,30.84495834826905,1.6404899884537731,0.021803792987709056,0.0025318179850710113,0.0030453036364167857,22,iii,1141,1141,oracle,2.4773056614245323,False,2.4773056614245323
M5_full_corr,56.64801941532859,2.547684480136811,0.010882363180804412,0.0025318179850710113,0.002948438881228042,40,iii,1141,1141,oracle,2.4773056614245323,False,2.4773056614245323
M0_raw_p2p,26.773728643818274,1.056023998877833,0.006201714885122362,0.0033542853927667933,0.003271355323026224,40,iii,1142,1142,oracle,2.4772349729748826,False,2.4772349729748826
M1_raw_p2l,29.14512989862413,1.4601646726380644,0.010021850353318708,0.0033542853927667933,0.0032808895598861404,40,iii,1142,1142,oracle,2.4772349729748826,False,2.4772349729748826
M2_raw_huber,15.0506751677097,0.7257992949319146,0.006802436033945195,0.0033542853927667933,0.0033125734188385147,40,iii,1142,1142,oracle,2.4772349729748826,False,2.4772349729748826
M3_global_corr,32.22906540162275,1.0583653863250773,0.021136661875129015,0.0033542853927667933,0.0034937922542574965,40,iii,1142,1142,oracle,2.4772349729748826,False,2.4772349729748826
M4_patch_corr,29.06272713773788,1.757340865620759,0.020019462613174936,0.0033542853927667933,0.0037968794175270958,21,iii,1142,1142,oracle,2.4772349729748826,False,2.4772349729748826
M5_full_corr,64.93271658726034,3.487831016375334,0.012503483937195393,0.0033542853927667933,0.003825409508491521,40,iii,1142,1142,oracle,2.4772349729748826,False,2.4772349729748826
M0_raw_p2p,21.840092271347608,1.01387699308372,0.006382967599891473,0.0026000323713388468,0.0025205422973912125,32,iii,1143,1143,oracle,2.4771529787873736,False,2.4771529787873736
M1_raw_p2l,21.256676178312457,0.953578579664232,0.006596695696758761,0.0026000323713388468,0.0025224772573928435,20,iii,1143,1143,oracle,2.4771529787873736,False,2.4771529787873736
M2_raw_huber,13.417587468070115,0.6856682400809148,0.006770032963431426,0.0026000323713388468,0.002560404158225739,39,iii,1143,1143,oracle,2.4771529787873736,False,2.4771529787873736
M3_global_corr,28.925576671956176,1.0153753462187005,0.02239797883157421,0.0026000323713388468,0.0027477909544526826,31,iii,1143,1143,oracle,2.4771529787873736,False,2.4771529787873736
M4_patch_corr,28.25341471586638,1.9597860098472875,0.02138635426971795,0.0026000323713388468,0.003058845013019315,25,iii,1143,1143,oracle,2.4771529787873736,False,2.4771529787873736
M5_full_corr,57.34191798673133,2.865144318358333,0.011273210909177994,0.0026000323713388468,0.0030411509847071126,40,iii,1143,1143,oracle,2.4771529787873736,False,2.4771529787873736
M0_raw_p2p,26.025073409779786,0.9248256846055255,0.006052503066217261,0.0026171399951395954,0.0025390018509689944,32,iii,1144,1144,oracle,2.477008640130687,False,2.477008640130687
